city_id,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_lg_nonagri_predicted,beta_lg_nonagri_predicted_2,beta_nonagri_gdp_percent,beta_emp_nonagri,beta_agri_inter,beta_nonagri_inter,beta_urban_pop_percent,beta_ln_pop,se_Intercept,se_lg_nonagri_predicted,se_lg_nonagri_predicted_2,se_nonagri_gdp_percent,se_emp_nonagri,se_agri_inter,se_nonagri_inter,se_urban_pop_percent,se_ln_pop,t_Intercept,t_lg_nonagri_predicted,t_lg_nonagri_predicted_2,t_nonagri_gdp_percent,t_emp_nonagri,t_agri_inter,t_nonagri_inter,t_urban_pop_percent,t_ln_pop,p_Intercept,p_lg_nonagri_predicted,p_lg_nonagri_predicted_2,p_nonagri_gdp_percent,p_emp_nonagri,p_agri_inter,p_nonagri_inter,p_urban_pop_percent,p_ln_pop,sumW
130900.0,116.76563705597012,38.268677291782716,0.41306477060705504,0.540312729521568,-0.13884937000072828,0.5519141406077833,0.11416968404612435,0.008199325064042804,0.00019576379135849217,-0.0029213853182936834,-0.11118632181905236,-0.0624777144921318,0.2952468889686789,0.09613702303944938,0.12351847445646441,0.16538905911864438,0.08489916946904238,0.07255522125610658,0.05528307721377724,0.09219026925885891,0.07797346498384265,0.10476454905812946,0.06002698984863717,0.0820911391936508,0.08386053733347101,0.05875540765560295,0.06728751566682928,-0.05284411551471374,-1.2060526855264395,-0.8012689253334859,2.818194624260338,1.6015632848134902,1.5046505100274907,1.9721917409254797,1.4449592447163686,1.0782865222036147,0.9578879892928006,0.22865853706407058,0.4235507804111259,0.005119854031932952,0.11020610604635159,0.13336753984583183,0.04941986613927748,0.14941533823303038,0.2816910774587727,251.57856336385404
131000.0,116.62820519527605,39.25936850146172,-0.40244781359174825,-0.3071051375549134,-0.07311511309041818,-0.32933270050133007,0.11492538941218526,0.008669823904063689,7.377400382916687e-05,-0.004547054210360371,-0.11050552060194946,-0.06255567128768148,0.29464382566709635,0.09713342326153124,0.12329697731923359,0.16508036505151966,0.08621725761463961,0.07058762746412119,0.05539918976338588,0.09237446926896024,0.07813902750853105,0.1050118101086815,0.060072298240704015,0.08209872119479673,0.08354028689643249,0.05878397773949393,0.06741952439980174,-0.08207799120855706,-1.1962777321101388,-0.8005688486569889,2.805816082611623,1.6169420199694509,1.5018136156674742,1.9760569562823618,1.466679543135351,1.0469908842063673,0.9346343042170856,0.23244439505864803,0.42395552249164237,0.005315872896625743,0.10684338651212083,0.13409860533773826,0.04897836802191967,0.14341266732378724,0.2958677119258752,246.87864840719712
131100.0,115.82287159571469,37.76256907758372,-0.283523642114131,-0.29976003175463795,0.0021768366948150264,-0.285700478808946,0.11468821343601016,0.01008852937135852,6.47913613609611e-05,-0.003040979318797472,-0.11005195965479496,-0.06466703584485708,0.29592343140470445,0.09489886218671198,0.1204034948395665,0.16308939106544865,0.08502237000622903,0.07033724233733388,0.05522480405160276,0.09199758121186685,0.07777463935840569,0.104523359558247,0.06009051275442719,0.08197428843761366,0.08343498238893314,0.05872342030823889,0.06714333631255118,-0.05506546145380511,-1.1962484035460625,-0.831466868613233,2.8311703015993976,1.579265308893878,1.468795852143313,1.9546883860441842,1.4478443108379435,1.0475684736593236,0.9561195339174713,0.23245582090351752,0.4063093418918877,0.004921444912134976,0.11523034268395177,0.14283787901650408,0.05146136085481045,0.1486070979749114,0.2956017982169835,253.06754291221364
140100.0,112.31547684961443,37.95911468605432,-0.3472590216421039,0.03537844407720808,-0.38385984279454366,0.03660082115243973,0.11860864776688541,0.019321914688682537,2.07509936182512e-06,-0.008328168664042374,-0.10267277325522468,-0.07442888331049365,0.29679398182667494,0.09168881323254507,0.1066643570134915,0.1528880568465108,0.08808095811139136,0.055087590580102846,0.055499268422367014,0.09216754262515005,0.07770427228373866,0.10449362537660598,0.060840583190807505,0.08230957295396515,0.08122102682376132,0.059016166628664005,0.06718214947541355,-0.1500590710613043,-1.1139797192250196,-0.9578480194591505,2.840307059468923,1.5070337663429643,1.2958924847435147,1.8823704011801927,1.4924886373187556,0.8199736240988105,0.8808094070678013,0.2660961354312491,0.3388384903343725,0.004785955677070199,0.132755774557102,0.19591542788950858,0.06066274867797649,0.1365235941396679,0.4128212066431266,242.02821874698174
140200.0,113.71927206518691,39.90043465172989,-0.19198696577335608,0.08191263290102427,-0.2941371117565128,0.10215014598315672,0.11845501546380294,0.0153049743807059,1.269892977619999e-05,-0.009697459565386498,-0.10467348190512016,-0.07011296465319426,0.29465055353800435,0.09557702680240726,0.11257190102482398,0.1567161515455946,0.09000516924648351,0.057758402882683614,0.055601040346155386,0.09229212646608762,0.07804646903302985,0.10495912024515992,0.060543997660859036,0.08179558854920142,0.0814301696001215,0.058820665304930755,0.0674663444945371,-0.17441147692584574,-1.1341539729673693,-0.898348964685666,2.8072887124984436,1.5786375279972082,1.3762588303537922,1.9245465447902095,1.5301623805152482,0.8561068976748909,0.861648722339084,0.2575506787099547,0.369652538109178,0.005292201634819295,0.11537437244670956,0.16967185607461627,0.05514305055752948,0.1269316440238181,0.3925579735366501,236.84548740639875
140300.0,113.49938295400491,38.06317145519314,-0.36434561967082996,0.006739204355040496,-0.3787468150061704,0.014401195335340455,0.11727961559676878,0.0377488992028717,6.519053724335402e-07,-0.006464845581190468,-0.10552076452681154,-0.07072325639419927,0.29645122904994736,0.0931605623457856,0.11174717945642137,0.15658035435069945,0.08735948267415349,0.06072122567452701,0.05535515505250145,0.09199095625096033,0.07767501236588846,0.10443906439651658,0.06048763944740451,0.08195053142289656,0.08189310709683795,0.05881838171467579,0.06711026796152325,-0.11678850099975155,-1.147077591398665,-0.9105020294178658,2.838509046044605,1.5401586703807641,1.3635931032559452,1.9120089577935346,1.4852411801795016,0.9047978426988353,0.9070984847112594,0.25217801672624235,0.363220372098616,0.0048123474089363,0.12447709790955411,0.17362232221369503,0.056738142188435724,0.13843168817078705,0.3662305771369889,246.5153421483978
140400.0,112.9156961322941,36.47603160467514,-0.499874029303287,-0.20690386915783493,-0.32306374327841986,-0.17681028602486715,0.11672947529324748,0.015266447680301637,3.7946838168051084e-05,-0.004223834745220079,-0.10551754548769096,-0.0722407476828427,0.2981375718909992,0.09062833130833634,0.10968408276711683,0.15546300809836186,0.08506118023502413,0.06135753343400857,0.055285853492575115,0.0920091617681092,0.07747168473375335,0.10421648423684898,0.06062023374823879,0.082598868460007,0.082261316324715,0.0589978817647492,0.0669422766542439,-0.07639991929919902,-1.146815637269112,-0.9324793688314925,2.860752539045866,1.4950178464293595,1.3279126556100953,1.8898677415359297,1.4417666819666661,0.9165737483193099,0.9391470910441074,0.25228613220226653,0.35176850948506755,0.00449497130022587,0.1358625302171288,0.18512194306634716,0.05964922760977655,0.1503136453239369,0.36003335559175864,251.61209835614008
140500.0,112.70674430464796,35.610513498623256,-0.5621354633141449,-0.3142951708644963,-0.23559737867397948,-0.3265380846401654,0.11626997629866376,0.024244311152114752,0.00020934151679675075,-0.00287029623761946,-0.10580927619431171,-0.07229296091044446,0.29893208844972374,0.0893748488419472,0.10917113477591531,0.15515141204966257,0.08323622217994593,0.06200035000639718,0.055258256047659826,0.09203806570374239,0.07736131414924677,0.10411105006323995,0.06067594746338012,0.08302650404000783,0.08247429395164942,0.059096020823116914,0.06684952542367015,-0.051943301199079674,-1.1496251619943527,-0.9344846543192847,2.8712810817693613,1.472986456385997,1.3148949969434967,1.8812093394897098,1.4084911474680197,0.9274613336962304,0.9586052043857387,0.2511282582483378,0.35073516214502853,0.004351493550221852,0.14170495573813988,0.18945544273398526,0.060820980364780834,0.15992429180832102,0.35436283996518103,254.38576535007877
140600.0,112.64155598076927,39.6168616006104,-0.13482503544427366,0.10000432024160241,-0.258222073539304,0.12339703809503033,0.11957959305347478,0.01740671191842431,2.1165992875590346e-05,-0.011257809136545728,-0.10213499830919813,-0.07364896830804293,0.2949358940242368,0.09409914310031273,0.1077355483903549,0.15316293661653582,0.09069354777813307,0.05277642572762919,0.055688145530313364,0.09231414286486524,0.07801035884873116,0.10490637158675213,0.060845826730920954,0.08192990940779146,0.08078422187146257,0.05894032124480246,0.06749898664760821,-0.2021580900088985,-1.1063851663412965,-0.9440921615404265,2.8114202175064276,1.5465176193011265,1.3149721410543798,1.8959511284299613,1.5387352132243546,0.7818847118869938,0.8399173283355517,0.269363288002369,0.34581115685905883,0.0052263009039697035,0.12293514160258637,0.18942954258857522,0.05883725622240213,0.1248243335246161,0.4348412637607365,233.84728828076896
140700.0,112.96212904726283,37.32670047615688,0.34785533408522085,0.5015793603686035,-0.1586863650290426,0.5065416991142635,0.11732757696047871,0.009846143864976913,0.00019867866620588127,-0.005853843768884304,-0.10488638088251662,-0.07224738909036718,0.29730684684009756,0.09169532644509532,0.10964442282544036,0.1552274988068152,0.08652526937294,0.0597875839902189,0.055339946545076735,0.09200520150699629,0.07757146133689785,0.10432052528145351,0.06061228934116479,0.08226322293913407,0.08188036909020178,0.058924003821828115,0.06702997306571433,-0.10577971491382089,-1.1400049036851554,-0.9313655801402544,2.8499362521227054,1.5128174078523133,1.3328486157971884,1.8957840631594134,1.468421420149442,0.89195297649314,0.9158212070301333,0.2551085019236148,0.35234329377632634,0.004646841827968326,0.13128023043918582,0.18349819646838633,0.05885943128424125,0.1429394450057634,0.3730660838794976,248.10454043395936
140800.0,111.06590424784538,35.18753089209885,-0.4938682196879043,-0.46794852308443674,-0.015894491797406325,-0.47797372789049797,0.11773188928239933,0.015740009795277222,0.00028618930936091835,-0.004772802723682177,-0.10186541645924224,-0.07627831261878157,0.29981044050943223,0.08677981890687071,0.10324329614949082,0.15079656436373218,0.08188483589727105,0.05468262921426717,0.05557534254054792,0.09267580599891127,0.0774608004073184,0.10432721320438201,0.061206873714468736,0.08443861668070209,0.08183886864721418,0.05959242469434645,0.06693835949263097,-0.08587986156270522,-1.0991586785923277,-0.9847343716780764,2.873751069359911,1.417811654810214,1.222702363065671,1.8426032380014499,1.3740812916618828,0.8169102085671371,0.9316138444510512,0.2724976782065155,0.32547381270485,0.004318443523511274,0.15718645512651225,0.22231200595264833,0.06628111031106838,0.1703461728533105,0.41456731189115603,248.5680024833838
140900.0,112.4086782626964,38.88214348061438,-0.4180796401034305,-0.3125888130094474,-0.12860912831673105,-0.28947051178669947,0.11926052215503366,0.012828433912248123,8.504661704927277e-05,-0.010152782455078,-0.10210538860029907,-0.07432579158150282,0.29575833182074146,0.09292631637370469,0.10680800867523509,0.1527102309905724,0.08965587283161133,0.053324350711950894,0.05560529364120881,0.09223420576293563,0.07786666979386093,0.10470389820290024,0.06086573418705163,0.08206888124923065,0.08089407896465847,0.05897410091636335,0.06735377906897956,-0.1825866170330557,-1.1070230155473424,-0.9545263946470036,2.8247117528289802,1.5267427168154248,1.3014434588291206,1.8877800816211707,1.5202584090050082,0.7917054016722567,0.8552341636768063,0.2690878281749585,0.34051382242116013,0.005019311369826513,0.12777996083840004,0.19401180600345405,0.05993001830130531,0.1294006798878326,0.4290994518966772,237.23651132695085
141000.0,111.37667450193143,36.226730828002424,0.9475049074222635,1.0743358030497128,-0.1158988914543597,1.0634037988766232,0.11833733545754077,0.028817362733736345,0.0026638443699407996,-0.006373414234145338,-0.1016519234411645,-0.07687671727235232,0.2988745356262833,0.08835015721258507,0.10351358889808675,0.1510893304231613,0.08503415364814634,0.05416490678427825,0.05557036535790124,0.09254943618652342,0.07759634190370288,0.10444147326043168,0.061142465448600844,0.08369276164940212,0.08164258371295861,0.059436919161227196,0.0670797843510124,-0.11469088232724994,-1.0983527034815856,-0.9907260495315151,2.8616461095011556,1.4449884636538948,1.2368284527605407,1.8506191689665972,1.430662202014285,0.8074699003331064,0.9087596809666179,0.27284880661834515,0.322543042515288,0.004482629021072453,0.1494071358025771,0.21702758775277448,0.06511520005998629,0.15347040341223678,0.4199756786873642,245.3358161013346
141100.0,111.26266129555435,37.67870295213977,-1.0937390743629825,-0.896013382384309,-0.18834502460406205,-0.9053940497589203,0.11973476203981177,0.02706693663465616,0.0018072093835585252,-0.010013837700359551,-0.09972289307768956,-0.07802161158195134,0.29716774680389024,0.08993888849263523,0.10201104268775343,0.14959943685138533,0.08812773744791608,0.04973082711593691,0.05570459282193764,0.09252818862026418,0.07780501655673602,0.1046509005770406,0.061255606677831906,0.08303927638624914,0.0807933260631731,0.05933883839643073,0.06732113615189218,-0.1797668233994503,-1.0777568929502386,-1.0027838182523536,2.8396100288226855,1.468255615615079,1.2284673846778116,1.8516311203033284,1.485161149585581,0.7387104549711189,0.8574456292976329,0.28192707714188564,0.31669768462696946,0.00479617122676523,0.14298443784742892,0.2201443011492233,0.06496922798727155,0.13845287307391407,0.46060630888651455,237.52465401757632
150100.0,111.49798682798895,40.59109284843311,-1.0280558616765925,-0.7748486481849274,-0.3050492126868872,-0.7230066489897053,0.12206599341113442,0.01787373934146231,0.0007468362245141496,-0.016500178324946088,-0.09763555277526614,-0.07829931085720349,0.2933660376606084,0.09387102675556777,0.10172116990084709,0.1483168237338995,0.09358948500089727,0.04278683623115288,0.05614723822616517,0.09279895649785322,0.07842354208327713,0.10549996569064189,0.06147595410147526,0.08235980161308909,0.07977308126464322,0.0592640557100217,0.06807393963721155,-0.29387337376207473,-1.0521190804287202,-0.9984158937128633,2.7807216404301704,1.5269551831699855,1.2350827455694233,1.8592339844798753,1.5791947391995829,0.6285347441205552,0.7690388513073795,0.2935123889292914,0.31880704923271436,0.005734287034958743,0.12772712553409657,0.2176756781424315,0.06388117960901364,0.11524652617327173,0.53008716114718,220.14917692532876
150200.0,110.2604082471391,41.54929798846551,-1.1911374208883674,-0.9684976992477959,-0.3166029441270314,-0.874534476761336,0.12503979823018144,0.0356160057624311,0.0022581829048049515,-0.023679318542114337,-0.09139419182041224,-0.0847018004180025,0.29064091964651045,0.09316957412303582,0.09415247545943117,0.14223043284720618,0.09670608385408444,0.02936159048817973,0.05690642335774651,0.09367939615571029,0.07914261646970619,0.10656303727962971,0.062496897874181015,0.08346113224868981,0.0789729401313827,0.059910096362807745,0.06912782165140072,-0.4161097666119784,-0.9756061158688547,-1.0702426100661484,2.72740836847439,1.4907871797189862,1.1280996665475886,1.8010021231397193,1.6141867519031348,0.42474346488516584,0.6775993483965972,0.3299721492088762,0.28528991360192496,0.0067237680094413155,0.13696970831500085,0.2600948473271748,0.07261262660215119,0.10743977419449607,0.6712996539140019,202.52413625399268
150300.0,106.86970387841407,39.42534472357621,-1.198531115974033,-0.7560221784677517,-0.6732665839437628,-0.5252645320302702,0.12769262505854767,0.21689484086086336,0.007523591791674964,-0.03732827726671166,-0.06906874946491869,-0.09899687208113041,0.28531057433720847,0.08384366632357373,0.0837086006997331,0.13357328949186034,0.0855063570946547,0.001960549904109179,0.058578999182258534,0.09667513978270612,0.08032055586252654,0.10818635266499485,0.06493159550296951,0.08975102013386788,0.07972311902989605,0.06265164407460212,0.07086707016217896,-0.6372296861981392,-0.7144416819066669,-1.2325222481100542,2.6372140968712454,1.2912614525195107,0.9326757576111979,1.6754649230641685,1.3647903156833114,0.027665175089395817,0.5244157418008786,0.47545763827596166,0.21862878468658486,0.0087533718158862,0.19751406184294215,0.3516672225499867,0.09478739882197695,0.17324598039721453,0.9779458712849471,185.03603430078843
150400.0,118.87094896808551,43.220422172068304,1.1290737699586784,0.8677555609420173,0.2355831572766321,0.8934906126820463,0.11543869876527335,0.018857579012853867,0.0012057626770915185,-0.007771762099995003,-0.11231459895171644,-0.05667833203726383,0.2918812117370971,0.1024849348608689,0.1310590837943388,0.1707741744597562,0.0881382126872097,0.07130836133682726,0.05607976242018555,0.09404547229759758,0.07945415543397004,0.10693760452639293,0.06039328039994355,0.08358392240277572,0.08448830456701426,0.059388127878668207,0.06851284222236492,-0.13858407676130965,-1.1942584391123905,-0.7133463533492098,2.7294534324925785,1.6969592342423032,1.5679939398248017,2.021275907179578,1.4841049185331925,1.0408028483972278,0.8898631000665782,0.23323200816529022,0.4761340942483935,0.006683134624879265,0.09064441601432446,0.11783800373754438,0.04405572362782397,0.1387327031919544,0.29872668482281156,225.52881841952401
150500.0,121.56993097406875,43.8158713557752,1.8951308111826672,1.2869802389477454,0.7323947423911965,1.1627360687914707,0.11359754096588674,0.15668204209169706,0.02296459735702247,-0.005833120841844604,-0.11538229242578572,-0.05193342576584773,0.2914083258474862,0.10383689294013895,0.13757973220810532,0.17621069086902225,0.08602984489992069,0.0775976151373503,0.05622820858570686,0.09475434061255804,0.08002853487683628,0.10761728516123999,0.06056840938833213,0.08454012800189087,0.08602859170810945,0.05975847236035277,0.06891122380342517,-0.10374011530090568,-1.2176992808970464,-0.6489363555858313,2.707820824608958,1.7143737798097443,1.627389684163101,2.048280546854655,1.439625905781987,1.1260519093189199,0.9174384177757019,0.2242056220629208,0.5168295054172932,0.007124401517626824,0.08739617348503911,0.10460585945262099,0.04132102885304341,0.15091831915057158,0.2609593067713741,221.3171538888551
150600.0,108.6284631680607,39.411840536220105,-0.5060509557216307,-0.2900654436636518,-0.31204395671425866,-0.19400699900737206,0.12549608025920922,0.06161140836716109,0.00020304416479014522,-0.025399760712941952,-0.08412754697542399,-0.09173562602660745,0.2917142916199406,0.08733514811148943,0.08769398937844473,0.13830401307674797,0.09207801338218682,0.021837798419124397,0.05731636003775431,0.09479290234935088,0.07932171887843865,0.10678724935351963,0.06338085527623569,0.08611546929901291,0.07935103269839368,0.06101022529473268,0.0693842899117764,-0.44315027500370086,-0.8874878275736229,-1.1565007330110084,2.731733361295029,1.3779420888350693,1.0183302732050479,1.7429390440629728,1.5092226415714676,0.31473693031796707,0.6579465339417883,0.3754607235080224,0.24831039512588354,0.006638096230794449,0.1691519818746914,0.30926476069304976,0.08227288807425893,0.13219583055368594,0.7531597064212205,202.571748639974
