"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Gdpct01","Gdpct02","Gdpct03","Gdpct04","GDP_PerCapita","GDPYoY","GDP_PrimInd","GDP_SecInd","GDP_TerInd"
"2006","Pingxiang(city)","360300","City (Sub-provincial level)","360000","Jiangxi (province)","265.4942","9.8800","59.6400","30.4700","14544.0000","13.1000","","",""
"2006","Jiujiang (city)","360400","City (Sub-provincial level)","360000","Jiangxi (province)","506.2201","15.4400","51.9300","32.6300","10783.0000","13.7000","","",""
"2006","Xinyu(city)","360500","City (Sub-provincial level)","360000","Jiangxi (province)","214.2709","10.8200","58.8700","30.3200","19174.0000","20.8000","","",""
"2006","Yingtan(city)","360600","City (Sub-provincial level)","360000","Jiangxi (province)","143.2082","12.7800","52.9500","34.2700","13217.0000","13.1000","","",""
"2006","Ganzhou(city)","360700","City (Sub-provincial level)","360000","Jiangxi (province)","582.7320","23.2700","38.8800","37.8500","7098.0000","12.8000","","",""
"2006","Ji'an(city) ","360800","City (Sub-provincial level)","360000","Jiangxi (province)","351.7803","24.4400","39.6300","35.9300","7507.0000","13.3000","","",""
"2006","Yichun city","360900","City (Sub-provincial level)","360000","Jiangxi (province)","439.7203","23.1000","46.5800","30.3300","8275.0000","13.2000","","",""
"2006","Fu zhou(city)","361000","City (Sub-provincial level)","360000","Jiangxi (province)","313.5607","23.8200","44.3000","31.8800","8196.0000","13.3000","","",""
"2006","Shangrao(city)","361100","City (Sub-provincial level)","360000","Jiangxi (province)","451.4277","19.4300","44.4600","36.1100","7082.0000","13.6000","","",""
"2006","Jinan(city)","370100","City (Prefectural level)","370000","Shandong (province)","2185.0856","6.6400","45.8500","47.5100","36394.0000","15.7000","","",""
"2006","Qingdao(city)","370200","City (Prefectural level)","370000","Shandong (province)","3206.5800","5.7400","52.3000","41.9600","38892.0000","15.7000","","",""
"2006","Zibo(city)","370300","City (Sub-provincial level)","370000","Shandong (province)","1645.1600","3.8100","65.5900","30.6000","37039.0000","15.8000","","",""
"2006","Zaozhuang(city)","370400","City (Sub-provincial level)","370000","Shandong (province)","759.9500","9.0100","63.5300","27.4600","21045.0000","16.4000","","",""
"2006","Dongying(city)","370500","City (Sub-provincial level)","370000","Shandong (province)","1450.3100","3.6700","80.6800","15.6500","74048.0000","17.0000","","",""
"2006","Yantai(city)","370600","City (Sub-provincial level)","370000","Shandong (province)","2405.7504","8.9800","60.7800","30.2400","37075.0000","17.0000","","",""
"2006","Weifang(city)","370700","City (Sub-provincial level)","370000","Shandong (province)","1720.8800","12.3100","58.1500","29.5500","19677.0000","16.5000","","",""
"2006","Ji’ning(city)","370800","City (Sub-provincial level)","370000","Shandong (province)","1456.0939","12.8500","55.1800","31.9800","18563.0000","16.5000","","",""
"2006","Tai’an(city)","370900","City (Sub-provincial level)","370000","Shandong (province)","1018.1800","11.4200","56.2000","32.3800","18872.0000","16.5000","","",""
"2006","Weihai(city)","371000","City (Sub-provincial level)","370000","Shandong (province)","1368.5270","8.5200","62.0800","29.4000","54860.0000","15.9000","","",""
"2006","Rizhao(city)","371100","City (Sub-provincial level)","370000","Shandong (province)","505.8700","14.6100","49.7300","35.6700","18718.0000","16.9000","","",""
"2006","Laiwu(city)","371200","City (Sub-provincial level)","370000","Shandong (province)","291.9800","6.7000","65.8900","27.4100","23430.0000","16.2000","","",""
"2006","Linyi(city)","371300","City (Sub-provincial level)","370000","Shandong (province)","1404.8600","12.7200","52.0200","35.2600","14400.0000","16.3000","","",""
"2006","Dezhou(city)","371400","City (Sub-provincial level)","370000","Shandong (province)","1003.3800","14.0300","55.7600","30.2100","18071.0000","16.4000","","",""
"2006","Liaocheng(city)","371500","City (Sub-provincial level)","370000","Shandong (province)","841.3300","16.5000","58.4700","25.0200","15347.0000","17.3400","","",""
"2006","Binzhou(city)","371600","City (Sub-provincial level)","370000","Shandong (province)","833.6700","11.6600","61.7500","26.5900","22398.0000","17.5000","","",""
"2006","Heze(city)","371700","City (Sub-provincial level)","370000","Shandong (province)","539.6000","30.8500","45.9100","23.2500","6652.0000","17.1000","","",""
"2006","Changsha(city)","430100","City (Sub-provincial level)","430000","Hunan (province)","1798.9572","6.8500","43.9700","49.1800","27982.0000","14.8000","","",""
"2006","Zhuzhou(city)","430200","City (Sub-provincial level)","430000","Hunan (province)","605.2653","12.4800","51.5100","36.0100","16526.0000","12.3000","","",""
"2006","Xiangtan(city) ","430300","City (Sub-provincial level)","430000","Hunan (province)","422.0780","14.3700","45.5600","40.0700","15455.0000","13.2000","","",""
"2006","Hengyang(city)","430400","City (Sub-provincial level)","430000","Hunan (province)","672.0697","23.5200","40.4800","35.9900","10057.0000","12.3000","","",""
"2006","Shaoyang(city)","430500","City (Sub-provincial level)","430000","Hunan (province)","409.5117","28.9000","29.9000","41.2000","6106.0000","11.4000","","",""
"2006","Yueyang(city)","430600","City (Sub-provincial level)","430000","Hunan (province)","733.4020","18.3300","47.8600","33.8100","14331.0000","12.4000","","",""
"2006","Changde(city)","430700","City (Sub-provincial level)","430000","Hunan (province)","723.8368","24.5200","41.8600","33.6200","13338.0000","12.1000","","",""
"2006","Zhangjiajie(city)","430800","City (Sub-provincial level)","430000","Hunan (province)","127.5435","16.4000","24.1700","59.4300","8677.0000","12.1000","","",""
"2006","Yiyang(city)","430900","City (Sub-provincial level)","430000","Hunan (province)","336.2102","26.5300","30.4000","43.0800","8082.0000","12.0000","","",""
"2006","Chenzhou(city)","431000","City (Sub-provincial level)","430000","Hunan (province)","546.2338","15.8300","49.1600","35.0000","12517.0000","8.3000","","",""
"2006","Yongzhou(city)","431100","City (Sub-provincial level)","430000","Hunan (province)","414.5477","28.8300","27.7500","43.4200","8103.0000","11.8000","","",""
"2006","Huaihua(city)","431200","City (Sub-provincial level)","430000","Hunan (province)","333.9081","22.5000","32.6200","44.8700","7355.0000","11.6000","","",""
"2006","Loudi(city)","431300","City (Sub-provincial level)","430000","Hunan (province)","359.1162","17.6100","47.9800","34.4100","9330.0000","12.5000","","",""
"2006","Guangzhou(city)","440100","City (Prefectural level)","440000","Guangdong (province)","6073.8277","2.3900","40.0100","57.6000","63100.0000","14.8200","","",""
"2006","Shaoguan(city)","440200","City (Sub-provincial level)","440000","Guangdong (province)","400.5559","15.8300","46.2300","37.9400","13690.0000","14.7000","","",""
"2006","Shenzhen","440300","City (Prefectural level)","440000","Guangdong (province)","5813.5624","0.1200","52.4600","47.4200","69450.0000","16.6000","","",""
"2006","Zhuhai","440400","City (Sub-provincial level)","440000","Guangdong (province)","747.7029","2.8200","55.3100","41.8700","52185.0000","16.4000","","",""
"2006","Shantou","440500","City (Sub-provincial level)","440000","Guangdong (province)","737.3823","6.0300","52.6000","41.3700","14872.0000","11.6000","","",""
"2006","Foshan(city)","440600","City (Sub-provincial level)","440000","Guangdong (province)","2928.1591","2.5800","62.9200","34.5000","50232.0000","19.3000","","",""
"2006","Jiangmen(city)","440700","City (Sub-provincial level)","440000","Guangdong (province)","941.8767","8.1400","54.6400","37.2200","22936.0000","15.6000","","",""
"2006","Zhan jiang(city)","440800","City (Sub-provincial level)","440000","Guangdong (province)","770.1767","21.5600","46.8400","31.6000","11505.0000","12.9000","","",""
"2006","Maoming(city)","440900","City (Sub-provincial level)","440000","Guangdong (province)","923.1302","23.0800","39.0600","37.8500","15689.0000","13.9000","","",""
"2006","Zhaoqing(city)","441200","City (Sub-provincial level)","440000","Guangdong (province)","516.0945","28.6400","28.9500","42.4000","13991.0000","14.5000","","",""
"2006","Huizhou(city)","441300","City (Sub-provincial level)","440000","Guangdong (province)","934.9604","8.3500","58.3400","33.3100","25043.0000","16.6000","","",""
"2006","Meizhou(city)","441400","City (Sub-provincial level)","440000","Guangdong (province)","349.2438","22.2100","43.9100","33.8700","8478.0000","9.8000","","",""
"2006","Shanwei(city)","441500","City (Sub-provincial level)","440000","Guangdong (province)","247.5548","22.5700","42.5600","34.8700","8831.0000","15.7000","","",""
"2006","Heyuan(city)","441600","City (Sub-provincial level)","440000","Guangdong (province)","264.3088","16.7700","47.4900","35.7300","9495.0000","27.9000","","",""
"2006","Yangjiang(city)","441700","City (Sub-provincial level)","440000","Guangdong (province)","339.3210","25.8400","38.2000","35.9600","14581.0000","13.8000","","",""
"2006","Qingyuan(city)","441800","City (Sub-provincial level)","440000","Guangdong (province)","432.2273","18.0700","47.7600","34.1800","11991.0000","29.9400","","",""
"2006","Dongguan(city)","441900","City (Sub-provincial level)","440000","Guangdong (province)","2626.5085","0.4500","58.1500","41.4000","39468.0000","19.2000","","",""
"2006","Zhongshan(city) ","442000","City (Sub-provincial level)","440000","Guangdong (province)","1036.3164","3.0500","61.6100","35.3300","42058.0000","16.8000","","",""
"2006","Chaozhou(city)","445100","City (Sub-provincial level)","440000","Guangdong (province)","330.0161","9.5100","56.2000","34.2900","13061.0000","13.0000","","",""
"2006","Jieyang(city)","445200","City (Sub-provincial level)","440000","Guangdong (province)","486.7500","15.2400","49.9700","34.7900","8606.0000","14.9000","","",""
"2006","Yunfu(city)","445300","City (Sub-provincial level)","440000","Guangdong (province)","244.1995","33.2500","38.6500","28.1000","10431.0000","13.8000","","",""
"2006","Haikou(city)","460100","City (Sub-provincial level)","460000","Hainan (province)","362.0565","8.3000","29.6000","62.1000","24286.0000","12.9000","298481.0000","1073193.0000","2248890.0000"
"2006","Sanya(city)","460200","City (Sub-provincial level)","460000","Hainan (province)","109.2608","23.3000","37.9000","38.8000","21090.0000","14.5000","255130.0000","413671.0000","423807.0000"
"2006","Chongqing","500000","Municipality","500000","Chongqing (city)","3900.2600","9.7000","48.0000","42.3000","13915.0000","12.5000","3796800.0000","18734200.0000","16471600.0000"
"2006","Shangluo(city)","611000","City (Sub-provincial level)","610000","Shaanxi (province)","130.9670","24.8000","35.9900","39.2100","5507.0000","9.2000","283100.0000","391180.0000","635390.0000"
"2006","Yin chuan(city)","640100","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","335.3087","","","","","","210308.0000","1567181.0000","1575598.0000"
"2006","Shizuishan(city)","640200","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","129.7701","","","","","","93967.0000","842008.0000","361726.0000"
"2006","Wuzhong(city)","640300","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","117.5646","","","","","","176208.0000","645159.0000","354279.0000"
"2006","Gu Yuan(city)","640400","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","51.9450","","","","","","140229.0000","107283.0000","271938.0000"
"2006","Zhongwei(city)","640500","City (Sub-provincial level)","640000","Ningxia Hui Autonomous Region","76.0771","","","","","","152779.0000","285499.0000","322493.0000"
"2006","Hefei(city)","340100","City (Sub-provincial level)","340000","Anhui (province)","1073.8616","5.7512","47.5468","46.7020","22849.0000","17.5000","617600.0000","5105900.0000","5015100.0000"
"2006","Huaibei(city)","340600","City (Sub-provincial level)","340000","Anhui (province)","224.7223","11.3918","53.4981","35.1100","11015.0000","10.1000","256000.0000","1202200.0000","789000.0000"
"2006","Bozhou(city)","341600","City (Sub-provincial level)","340000","Anhui (province)","298.7259","32.4712","27.3415","40.1873","5823.0000","11.5000","970000.0000","816800.0000","1200500.0000"
"2006","Suzhou","341300","City (Sub-provincial level)","340000","Anhui (province)","359.0079","38.1515","26.7165","35.1320","6265.0000","11.5000","1369700.0000","959100.0000","1261300.0000"
"2006","Bengbu(city)","340300","City (Sub-provincial level)","340000","Anhui (province)","359.0200","20.9800","39.3180","39.6966","11132.0000","13.1000","753400.0000","1411600.0000","1425200.0000"
"2006","Huainan(city)","340400","City (Sub-provincial level)","340000","Anhui (province)","301.9708","10.8975","53.2239","35.8785","13246.0000","14.4000","329100.0000","1607200.0000","1083400.0000"
"2006","Chuzhou(city)","341100","City (Sub-provincial level)","340000","Anhui (province)","372.2901","26.3305","38.6489","35.0206","9069.0000","12.0000","980300.0000","1438900.0000","1303800.0000"
"2006","Liuan","341500","City (Sub-provincial level)","340000","Anhui (province)","356.3468","26.1543","33.7886","40.0571","5824.0000","14.0000","932000.0000","1204000.0000","1427400.0000"
"2006","Ma’Anshan(city)","340500","City (Sub-provincial level)","340000","Anhui (province)","428.8679","4.3860","64.1908","31.4232","34040.0000","15.9000","188100.0000","2752900.0000","1347600.0000"
"2006","Chaohu (city)","341400","City (Sub-provincial level)","340000","Anhui (province)","344.3636","23.1947","39.3500","37.4649","8319.0000","12.2000","798700.0000","1354700.0000","1290200.0000"
"2006","Wuhu(city)","340200","City (Sub-provincial level)","340000","Anhui (province)","479.7171","6.3244","56.3700","37.3116","21511.0000","15.4000","303400.0000","2703900.0000","1789900.0000"
"2006","Xuancheng(city)","341800","City (Sub-provincial level)","340000","Anhui (province)","287.8849","19.6298","39.3380","41.0322","11181.0000","13.2000","565100.0000","1132500.0000","1181300.0000"
"2006","Tongling(city)","340700","City (Sub-provincial level)","340000","Anhui (province)","243.5507","2.8901","66.9832","30.1267","34310.0000","16.0000","70400.0000","1631400.0000","733700.0000"
"2006","Chizhou(city)","341700","City (Sub-provincial level)","340000","Anhui (province)","130.0940","21.9303","38.0700","40.0048","9066.0000","14.0000","285300.0000","495200.0000","520400.0000"
"2006","Anqing(city)","340800","City (Sub-provincial level)","340000","Anhui (province)","494.3688","19.0910","42.1797","38.7293","8758.0000","12.6000","943800.0000","2085200.0000","1914700.0000"
"2006","Huangshan(city)","341000","City (Sub-provincial level)","340000","Anhui (province)","187.4985","14.9410","38.0188","47.0402","13441.0000","13.1000","280100.0000","712800.0000","882000.0000"
"2006","Taiyuan(city)","140100","City (Sub-provincial level)","140000","Shanxi (province)","1013.6482","1.9200","46.9200","51.1600","29504.0000","11.5000","194405.0000","4756270.0000","5185807.0000"
"2006","Datong (city)","140200","City (Sub-provincial level)","140000","Shanxi (province)","405.9573","5.9400","52.2300","41.8400","12970.0000","8.0000","241070.0000","2120136.0000","1698367.0000"
"2006","Yangquan(city)","140300","City (Sub-provincial level)","140000","Shanxi (province)","237.4387","1.6700","59.3800","38.9500","18188.0000","9.8000","39660.0000","1410019.0000","924708.0000"
"2006","Changzhi(city) ","140400","City (Sub-provincial level)","140000","Shanxi (province)","460.3998","6.2900","58.6900","35.0200","14197.0000","11.5000","289782.0000","2701964.0000","1612252.0000"
"2006","Jincheng(city)","140500","City (Sub-provincial level)","140000","Shanxi (province)","364.4086","4.4300","64.6200","30.9500","16490.0000","11.8000","161488.0000","2354907.0000","1127691.0000"
"2006","Shuozhou(city)","140600","City (Sub-provincial level)","140000","Shanxi (province)","234.1263","9.0300","61.9200","29.0500","15481.0000","16.2000","211496.0000","1449652.0000","680115.0000"
"2006","Jinzhong(city)","140700","City (Sub-provincial level)","140000","Shanxi (province)","385.6794","9.1800","54.3800","36.4300","12491.0000","12.0000","354240.0000","2097470.0000","1405084.0000"
"2006","Yuncheng(city)","140800","City (Sub-provincial level)","140000","Shanxi (province)","550.2093","10.9100","56.1500","32.9300","11001.0000","13.5000","600474.0000","3089562.0000","1812057.0000"
"2006","Xinzhou(city)","140900","City (Sub-provincial level)","140000","Shanxi (province)","194.4549","11.3900","44.8100","43.8100","6380.0000","11.8000","221460.0000","871275.0000","851814.0000"
"2006","Linfen(city)","141000","City (Sub-provincial level)","140000","Shanxi (province)","588.7387","5.7700","64.1700","30.0600","14242.0000","13.3000","339655.0000","3778170.0000","1769562.0000"
"2006","Lvliang(city)","141100","City (Sub-provincial level)","140000","Shanxi (province)","405.7513","4.8600","67.4200","27.7200","11453.0000","19.3000","197021.0000","2735742.0000","1124750.0000"
"2006","Chengdu(city)","510100","City (Prefectural level)","510000","Sichuan (province)","2750.4800","7.0900","44.0500","48.8500","22269.0000","13.8000","1951300.0000","12116100.0000","13437400.0000"
"2006","Zigong(city)","510300","City (Sub-provincial level)","510000","Sichuan (province)","320.0000","18.1200","46.1100","35.7700","11576.0000","14.8000","579900.0000","1475600.0000","1144500.0000"
"2006","Panzhihua(city)","510400","City (Sub-provincial level)","510000","Sichuan (province)","290.0700","4.4800","70.5300","24.9800","25539.0000","14.7000","130100.0000","2045900.0000","724700.0000"
"2006","Luzhou(city)","510500","City (Sub-provincial level)","510000","Sichuan (province)","331.1200","22.8900","41.7400","35.3700","7819.0000","13.6000","758100.0000","1381900.0000","1171100.0000"
"2006","Deyang(city)","510600","City (Sub-provincial level)","510000","Sichuan (province)","539.2000","18.7000","54.0400","27.2600","14724.0000","14.0000","1008200.0000","2914000.0000","1469900.0000"
"2006","Mianyang(city)","510700","City (Sub-provincial level)","510000","Sichuan (province)","560.8400","20.7100","43.7500","35.5400","11354.0000","13.9000","1161800.0000","2453400.0000","1993200.0000"
"2006","Guangyuan(city)","510800","City (Sub-provincial level)","510000","Sichuan (province)","166.4800","29.3900","32.7000","37.9100","6100.0000","12.8000","489200.0000","544400.0000","631200.0000"
"2006","Suining(city)","510900","City (Sub-provincial level)","510000","Sichuan (province)","240.9400","29.4300","39.6500","30.9200","6762.0000","13.6000","709200.0000","955200.0000","745000.0000"
"2006","Neijiang(city)","511000","City (Sub-provincial level)","510000","Sichuan (province)","301.2900","20.6000","47.9600","31.4500","7598.0000","14.7000","620500.0000","1444900.0000","947500.0000"
"2006","Leshan(city)","511100","City (Sub-provincial level)","510000","Sichuan (province)","366.4400","17.4500","54.6800","27.8700","10879.0000","14.5000","639600.0000","2003600.0000","1021200.0000"
"2006","Nanchong(city)","511300","City (Sub-provincial level)","510000","Sichuan (province)","396.4600","27.9300","38.9400","33.1400","6384.0000","13.6000","1107100.0000","1543700.0000","1313800.0000"
"2006","Meishan(city)","511400","City (Sub-provincial level)","510000","Sichuan (province)","280.8300","24.0500","48.8200","27.1300","9201.0000","13.6000","675400.0000","1370900.0000","762000.0000"
"2006","Yibin(city) ","511500","City (Sub-provincial level)","510000","Sichuan (province)","428.0700","19.5600","51.1700","29.2600","9560.0000","13.6000","837400.0000","2190600.0000","1252700.0000"
"2006","Guang'an(city) ","511600","City (Sub-provincial level)","510000","Sichuan (province)","281.1100","25.0100","38.5500","36.4400","7473.0000","13.0000","703000.0000","1083700.0000","1024500.0000"
"2006","Dazhou(city)","511700","City (Sub-provincial level)","510000","Sichuan (province)","400.4000","31.4100","37.3700","31.2100","7052.0000","12.8000","1257800.0000","1496400.0000","1249700.0000"
"2006","Nanning(city)","450100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","870.1481","15.4400","34.1700","50.3900","13070.8511","16.4000","1343771.0000","2973069.2795","4384640.9445"
"2006","Liuzhou(city)","450200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","622.3355","10.5700","55.5600","33.8700","17355.5545","15.2000","657536.0000","3457912.0000","2107906.7397"
"2006","Guilin(city)","450300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","607.0178","21.9900","41.2200","36.7900","12208.7241","12.2000","1334573.0000","2502280.2326","2233324.3851"
"2006","Wuzhou(city)","450400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","270.4162","19.5900","46.6800","33.7300","8813.2262","14.6000","529630.0000","1262295.0000","912237.1907"
"2006","Beihai(city)","450500","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","199.6407","24.9700","41.0000","34.0300","13251.9532","12.9000","498549.0000","818455.2002","679402.5456"
"2006","Fangchenggang(city)","450600","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","119.6125","21.6100","42.7000","35.7000","14764.0242","19.8000","258423.0000","510710.6000","426991.5361"
"2006","Qinzhou(city)","450700","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","245.0725","34.4100","35.6000","29.9900","7107.0533","15.3000","843292.0000","872519.1660","734914.0206"
"2006","Guigang(city)","450800","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","265.1941","26.8100","35.0700","38.1200","5587.3869","13.1000","710924.0000","930118.6116","1010898.8477"
"2006","Yulin(city)","450900","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","415.0625","26.9200","35.8100","37.2700","6907.6921","13.5000","1117212.0000","1486407.2177","1547005.7565"
"2006","Baise(city)","451000","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","297.3411","22.6500","50.1600","27.2000","7901.9132","15.0000","673216.0000","1491084.5980","809110.3257"
"2006","Hezhou(city)","451100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","189.0418","28.2700","46.6900","25.0400","8896.5050","13.3000","536054.0000","882874.0000","471490.3484"
"2006","Hechi(city)","451200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","248.8920","26.0400","40.5300","33.4400","6448.5112","14.0700","648002.0000","1008676.0000","832242.2470"
"2006","Laibin(city)","451300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","203.4565","34.9000","38.6900","26.4100","8230.1092","13.8700","710080.0000","787243.0000","537242.2909"
"2006","Chongzuo(city)","451400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","194.0282","34.2500","34.3200","31.4400","8365.8093","17.1000","664476.0000","665830.8401","609975.3067"
"2006","Zheng zhou(city)","410100","City (Sub-provincial level)","410000","Henan (province)","2013.4777","","","","30738.9443","15.9700","770637.0000","10708942.0000","8655198.0000"
"2006","Kaifeng(city) ","410200","City (Sub-provincial level)","410000","Henan (province)","475.2888","","","","9935.5896","13.3500","1311938.0000","1978646.0000","1462304.0000"
"2006","Luoyang(city)","410300","City (Sub-provincial level)","410000","Henan (province)","1333.6500","","","","20714.5027","15.7400","1300293.0000","8011898.0000","4024738.0000"
"2006","Pingdingshan(city)","410400","City (Sub-provincial level)","410000","Henan (province)","675.4100","","","","13658.8476","15.9800","734328.0000","4165983.0000","1854194.0000"
"2006","Anyang(city)","410500","City (Sub-provincial level)","410000","Henan (province)","646.0000","","","","12070.5093","15.8300","978512.0000","3773105.0000","1708761.0000"
"2006","Hebi(city)","410600","City (Sub-provincial level)","410000","Henan (province)","221.6682","","","","15377.6067","17.7300","356982.0000","1341743.0000","517957.0000"
"2006","Xinxiang(city)","410700","City (Sub-provincial level)","410000","Henan (province)","639.9858","","","","11557.4100","14.7200","975309.0000","3355508.0000","2069041.0000"
"2006","Jiaozuo(city)","410800","City (Sub-provincial level)","410000","Henan (province)","699.1000","","","","20419.6483","15.7900","620701.0000","4487943.0000","1882431.0000"
"2006","Puyang(city) ","410900","City (Sub-provincial level)","410000","Henan (province)","456.2400","","","","12718.9830","15.9200","673591.0000","2941303.0000","947596.0000"
"2006","Xuchang(city) ","411000","City (Sub-provincial level)","410000","Henan (province)","718.5397","","","","15915.9106","14.9500","1063729.0000","4526777.0000","1594891.0000"
"2006","Luohe(city)","411100","City (Sub-provincial level)","410000","Henan (province)","380.2783","","","","14996.9752","15.2800","634157.0000","2431200.0000","737426.0000"
"2006","Sanmenxia(city)","411200","City (Sub-provincial level)","410000","Henan (province)","412.1470","","","","18558.4924","16.8600","368391.0000","2624284.0000","1128795.0000"
"2006","Nanyang(city)","411300","City (Sub-provincial level)","410000","Henan (province)","1203.0500","","","","11167.3211","13.6500","2957689.0000","6123310.0000","2949556.0000"
"2006","Shangqiu(city)","411400","City (Sub-provincial level)","410000","Henan (province)","650.9800","","","","7951.3646","13.4600","2073211.0000","2629042.0000","1807887.0000"
"2006","Xinyang(city)","411500","City (Sub-provincial level)","410000","Henan (province)","588.3500","","","","7443.6859","13.8200","1643560.0000","2310311.0000","1929730.0000"
"2006","Zhoukou(city)","411600","City (Sub-provincial level)","410000","Henan (province)","677.7441","","","","6313.0234","12.2500","2249936.0000","2781580.0000","1745925.0000"
"2006","Zhumadian(city)","411700","City (Sub-provincial level)","410000","Henan (province)","571.9200","","","","6826.8297","13.1600","1845612.0000","2260496.0000","1613171.0000"
"2006","Ya’an(city)","511800","City (Sub-provincial level)","510000","Sichuan (province)","148.9100","22.0000","46.3500","31.6500","9828.0000","12.8000","327600.0000","690200.0000","471300.0000"
"2006","Bazhong","511900","City (Sub-provincial level)","510000","Sichuan (province)","146.0800","41.5100","21.1300","37.3500","4705.0000","10.6000","606500.0000","308700.0000","545600.0000"
"2006","Ziyang(city)","512000","City (Sub-provincial level)","510000","Sichuan (province)","300.1000","30.4300","41.1700","28.4000","7049.0000","13.9000","913300.0000","1235600.0000","852200.0000"
"2006","Aba Tibetan and Qiang Autonomous Prefecture","513200","City (Sub-provincial level)","510000","Sichuan (province)","86.9800","","","","9758.0000","12.8000","156600.0000","368200.0000","345000.0000"
"2006","Ganzi Tibetan Autonomous Prefecture","513300","City (Sub-provincial level)","510000","Sichuan (province)","60.0200","","","","6452.0000","14.0000","115200.0000","225800.0000","259200.0000"
"2006","Liangshan Yi Autonomous Prefecture","513400","City (Sub-provincial level)","510000","Sichuan (province)","359.6000","","","","8331.0000","14.5000","1020400.0000","1434700.0000","1140900.0000"
"2006","Lanzhou(city)","620100","City (Sub-provincial level)","620000","Gansu (province)","638.4705","3.5600","45.4800","50.9600","20419.0000","12.0000","227335.0000","2903755.0000","3253615.0000"
"2006","Jiayuguan(city)","620200","City (Sub-provincial level)","620000","Gansu (province)","98.6572","1.4000","80.6000","18.0000","50933.0000","15.0000","13571.0000","795430.0000","177571.0000"
"2006","Jinchang(city)","620300","City (Sub-provincial level)","620000","Gansu (province)","152.6136","5.1500","80.6500","14.2000","32785.0000","18.2000","78645.0000","1230841.0000","216650.0000"
"2006","Baiyin(city)","620400","City (Sub-provincial level)","620000","Gansu (province)","175.7153","12.4728","54.2493","33.2778","10062.0000","12.5000","219167.0000","953244.0000","584742.0000"
"2006","Tianshui(city)","620500","City (Sub-provincial level)","620000","Gansu (province)","166.3925","17.4000","37.8000","44.8000","4738.0000","10.7000","288529.0000","629234.0000","746162.0000"
"2006","Wuwei(city)","620600","City (Sub-provincial level)","620000","Gansu (province)","161.6223","25.4000","34.9000","39.7000","8531.0000","12.5000","410013.0000","563845.0000","642365.0000"
"2006","Zhangye(city)","620700","City (Sub-provincial level)","620000","Gansu (province)","126.7042","30.0600","35.3900","34.5500","9972.0000","12.0000","380909.0000","448331.0000","437802.0000"
"2006","Pingliang(city)","620800","City (Sub-provincial level)","620000","Gansu (province)","125.5928","23.4500","39.3900","37.1600","5742.0000","12.1000","294472.0000","494683.0000","466773.0000"
"2006","Jiuquan(city)","620900","City (Sub-provincial level)","620000","Gansu (province)","173.2454","19.7002","44.3688","35.9310","17626.0000","13.1000","341296.8300","768669.4134","622487.2637"
"2006","Qingyang(city)","621000","City (Sub-provincial level)","620000","Gansu (province)","171.5456","16.5400","57.7700","25.6900","6830.0000","12.1000","283800.0000","990937.0000","440719.0000"
"2006","Dingxi(city)","621100","City (Sub-provincial level)","620000","Gansu (province)","80.8834","40.0500","18.7700","41.1800","2755.0000","9.7000","323992.0000","151788.0000","333054.0000"
"2006","Longnan(city)","621200","City (Sub-provincial level)","620000","Gansu (province)","93.4900","28.0300","35.3400","36.6300","3421.0000","12.6000","262045.0000","330382.0000","342473.0000"
"2006","Linxia Hui Autonomous Prefecture","622900","City (Sub-provincial level)","620000","Gansu (province)","62.5127","26.1400","29.7700","44.0900","3199.0000","10.7000","163455.0000","186079.0000","275593.0000"
"2006","Gannan Tibetan Autonomous Prefecture","623000","City (Sub-provincial level)","620000","Gansu (province)","29.9537","29.6000","22.7600","47.6400","4428.0000","11.0000","88659.0000","68177.0000","142701.0000"
"2006","Kunming(city)","530100","City (Sub-provincial level)","530000","Yunnan (province)","1207.2855","6.8000","46.2000","47.0000","19730.0000","12.3000","815500.0000","5572129.0000","5685226.0000"
"2006","Qujing(city)","530300","City (Sub-provincial level)","530000","Yunnan (province)","536.8252","18.2000","53.9000","27.9000","9453.0000","15.5000","977512.0000","2894613.0000","1496127.0000"
