,city_id,GE_1W_pred_GDP_pc,GINIW_pred_GDP_pc,lg_gdppc_predicted,lg_gdppc_predicted_2,lg_agri_predicted,lg_agri_predicted_2,lg_nonagri_predicted,lg_nonagri_predicted_2,urban_pop_percent,ln_pop,agri_gdp_percent,nonagri_gdp_percent,emp_nonagri,emp_agri,agri_inter,nonagri_inter,COORD_X,COORD_Y
69,231100,-0.0012612830000000002,-0.006224950000000007,1.0478950000000005,19.975279999999998,0.8117900000000002,7.614639,1.2250285000000005,12.13027,0.09575755999999999,0.0006691845150061937,-0.10122845734906971,0.10122845734906982,7.059999999999988,-7.059999999999995,-3559.0050723623845,5710.160382826913,126.98607111364916,49.26310020872876
70,231200,-0.002074209999999993,-0.0025305800000000045,1.127880000000001,21.082490000000007,0.826524,9.010427,1.2896967000000004,15.301425000000002,0.08729364,0.08072685598159524,-0.10893047229868164,0.10893047229868169,0.730000000000004,-0.730000000000004,-669.9611335202935,1390.0555747600656,126.64594732922872,46.89375828669394
71,232700,0.0011176394000000003,0.005420227,0.9199909999999996,17.847750000000005,0.8194083999999999,5.662227999999999,0.9849586000000001,7.848318000000001,0.10433346000000004,0.025023440397502483,-0.03860418336867999,0.03860418336867988,1.1188785170045747,-1.1188785170045747,-100.14332080791301,185.6913946740318,124.2021800167848,52.287963214624334
72,310000,-0.0049157092999999995,-0.02871438,1.2339339999999996,27.582700000000003,0.8117017999999998,7.506102000000002,1.318002,25.320425,0.04692806000000005,0.33760585409236654,-0.003461658060751169,0.0034616580607511604,-0.5499999999999972,0.5499999999999972,86.62318545304919,-16414.88971054571,121.48416024868038,31.21193456226497
73,320100,0.009230758999999998,0.005164295000000013,1.281737999999999,28.42139999999999,0.8230930000000001,8.088431,1.3992989999999992,23.559620000000002,0.08881852999999995,0.2730797653238195,-0.016506516038595074,0.016506516038594987,0.9799999999999898,-0.9799999999999898,4.6086885425046225,-274.7200748316596,118.84277090688148,31.927585040720817
74,320200,0.01321775,0.006252970000000024,1.2434460000000005,28.308580000000006,0.8346923999999998,7.442336000000001,1.3408745000000009,22.684916,0.11495046000000009,0.22103614644320757,-0.009018482948440756,0.009018482948440876,0.8400000000000034,-0.8400000000000035,19.80508539644501,-1060.0669436832407,120.07568949682636,31.523999213078906
75,320300,-0.004941466999999998,-0.013938645,1.3441930000000006,27.589510000000004,0.8072989999999995,9.189762000000002,1.4696434000000007,22.677853000000006,0.018097050000000003,-0.036235011276481544,-0.06876156076456767,0.06876156076456774,1.7900000000000063,-1.7900000000000063,-110.33645415472076,1324.3060302920624,117.51741443629264,34.35531560584182
76,320400,0.014882139999999988,0.009375579999999994,1.2757799999999992,28.198005999999992,0.8335966999999993,7.517019000000001,1.3927974999999995,21.797023999999993,0.09255385000000005,0.19395024675296568,-0.01909496798245645,0.01909496798245658,0.6200000000000045,-0.6200000000000045,32.62775283308344,-787.2486257367531,119.63654769949764,31.624928363724152
77,320500,0.01564096000000001,0.01612969999999997,1.344391,30.701545999999993,0.8207050000000002,8.085806000000002,1.3970744999999987,24.846369999999993,0.10923886000000005,0.42772257252711654,-0.010647652783086731,0.01064765278308677,0.9500000000000028,-0.9500000000000027,54.20377410164788,-2208.7049870206533,120.6558736602352,31.3835001014701
78,320600,0.00246155,0.00553672999999999,1.4035640000000011,29.841639999999998,0.8179457000000001,8.991235000000003,1.4907880000000011,23.642380000000003,0.13708589000000002,-0.025316803614680694,-0.05041970356688063,0.05041970356688075,2.730000000000004,-2.730000000000004,-25.255429411091733,377.607935239733,121.04436580827984,32.18304587137521
79,320700,-0.00022643350000000045,-0.0035525969999999976,1.3206019999999992,26.531445000000005,0.8213654999999997,8.433169,1.4315053000000004,19.351763,0.06887587000000003,-0.03747199882724317,-0.08405318234350492,0.084053182343505,7.070000000000007,-7.070000000000007,-89.73486432984001,682.4105613976925,119.13973995279076,34.53595018352841
80,320800,-0.005079244000000002,-0.0205747,1.3844940000000001,28.087604999999996,0.8151235999999997,8.56351,1.4844926000000003,20.664901999999998,0.05633371000000001,-0.05086716560786364,-0.0873289607764986,0.08732896077649865,6.590000000000003,-6.590000000000003,88.23906684628703,51.52929840692207,118.96486258751897,33.351760337021915
81,320900,0.002592450999999999,0.005222100000000007,1.455622,29.837964,0.8241043000000001,9.624196999999995,1.5501049999999994,23.107006,0.058164150000000026,-0.09690232286028255,-0.10087644260248986,0.10087644260248985,6.719999999999999,-6.719999999999999,-194.82303929090017,932.1525696953754,120.19486126258872,33.514156269342394
82,321000,0.0038698540000000024,0.010155710000000012,1.3185719999999996,28.196889999999982,0.8190553000000005,8.190348,1.4287150000000013,21.426371999999994,0.08666468000000005,-0.022158270285881798,-0.04317221935794709,0.04317221935794724,0.9200000000000017,-0.9200000000000019,32.46712995898395,-476.3738306657424,119.47447421553343,32.73730181950357
83,321100,0.0008892449999999968,-0.000941689999999995,1.3377219999999994,29.40505499999999,0.8269112000000001,7.116039999999998,1.4520599999999995,21.494934999999998,0.11625178000000003,0.07477834355641555,-0.02613242389518227,0.026132423895182222,1.9099999999999966,-1.9099999999999966,-4.328156333540679,7.232831199753292,119.45292931400154,32.01571355123061
84,321200,0.009624392000000002,0.02225877000000001,1.3709480000000003,28.864739999999998,0.8186903000000001,8.149237,1.4865724999999994,21.980088000000002,0.11483708000000001,-0.04379741310726537,-0.05076794752034654,0.050767947520346524,1.5799999999999983,-1.579999999999998,33.31844328333319,-117.43659560613918,120.05636020196656,32.57097812259752
85,321300,0.0006337961999999999,0.004102213,1.4640560000000011,28.817105000000012,0.8124020000000005,8.324290999999999,1.5620964000000006,20.678959999999996,0.06734391,-0.07903159100737689,-0.1123735128885412,0.11237351288854114,5.060000000000002,-5.060000000000002,149.05847574814092,-534.9087684319886,118.52019068987174,33.78423500109826
86,330100,0.008726249999999991,0.005713419999999997,1.3036269999999988,29.14435499999999,0.8315530000000004,8.855169000000004,1.4212415000000007,24.278634000000004,0.1156930599999999,0.23632125174574448,-0.02209470929811175,0.022094709298111748,0.3199999999999932,-0.31999999999999323,13.948487021171104,-305.5904273368593,119.470808569909,29.89986082486296
87,330200,0.006262286000000006,0.006438489999999991,1.3145950000000006,29.420780000000008,0.8188003999999998,8.664915999999998,1.3994016999999994,23.405809999999995,0.07822238999999997,0.24017223665875953,-0.02483630344360769,0.024836303443607655,0.23999999999999488,-0.23999999999999488,13.893353973206551,-300.2115447456981,121.47891233628263,29.73052088546834
88,330300,-0.007428205,-0.01823553,1.2928760000000015,27.026296000000002,0.8131613,7.366157000000001,1.4061614999999996,22.205052999999992,0.14172287000000006,0.18493433856832553,-0.019351887842942995,0.01935188784294306,0.11000000000001364,-0.1100000000000137,6.790182281624041,-146.24299489489874,120.46434722655836,27.89569085466973
89,330400,0.008631074000000002,0.01636428000000001,1.3873250000000006,30.302993999999998,0.8241684999999999,7.703222999999998,1.4772693000000006,22.367421999999998,0.15261984,0.23311958945516764,-0.03276965529813952,0.032769655298139466,0.5299999999999869,-0.5299999999999869,27.48023085885468,-203.48617636301833,120.77901640924996,30.62193356700321
90,330500,0.0047096090000000035,0.0018398000000000025,1.3435579999999998,28.761160000000004,0.8399048000000002,7.584876000000001,1.468565,20.607312,0.11847734999999998,0.09077894810710774,-0.04445930790531771,0.044459307905317824,0.29000000000000625,-0.2900000000000063,12.802752024713016,-124.83370624182496,119.868774263391,30.74480981749575
91,330600,0.0038574799999999965,0.006944030000000018,1.2918270000000014,28.243899999999996,0.8271745999999993,8.160108999999999,1.4122809999999992,21.978817,0.10200350000000002,0.12759522807905377,-0.030574592234046065,0.030574592234046016,0.20000000000000284,-0.2000000000000028,13.369541816227738,-215.29574438619815,120.63655511473593,29.734608174016103
92,330700,0.0016455499999999956,0.004250969999999993,1.3684440000000002,28.954200999999998,0.8291140000000006,7.615853000000001,1.492209,22.430030000000002,0.09125348999999999,0.16976612714772266,-0.0325282844888522,0.032528284488852255,0.5400000000000063,-0.5400000000000063,16.039841065594363,-251.6563332616168,119.95221899534206,29.117106775691397
93,330800,7.247699999999961e-05,0.0003990799999999961,1.2968399999999995,26.549564000000004,0.8232479000000001,6.828972,1.4344991999999994,18.322720000000004,0.023916809999999983,-0.030647732371885894,-0.0535946738302253,0.05359467383022509,1.0900000000000034,-1.0900000000000034,8.64242565278522,-132.05758005628468,118.67453345001968,28.9343651091029
94,330900,0.02029541500000001,0.007190550000000018,1.4924780000000002,32.59822,0.8187200000000003,6.886974,1.5176919999999994,18.688907999999998,0.11644214000000003,0.10736979062955854,-0.0766831374584489,0.07668313745844879,-0.060000000000002274,0.0600000000000023,22.669474149368902,-224.0005194091971,122.1818069947198,30.11768955765367
95,331000,0.0004009960000000007,0.002171459999999986,1.3240949999999998,27.93741,0.8176686000000002,8.284427999999998,1.4271612000000005,21.754146999999996,0.14539750000000007,0.14273737938421327,-0.04112730686082368,0.041127306860823665,1.5700000000000074,-1.5700000000000072,17.90523553497979,-170.02321015733946,121.137138456717,28.75730854354917
96,331100,-0.001072168,-0.005998020000000007,1.3694439999999997,27.649919999999995,0.8217780000000001,6.823479000000001,1.5174184999999998,19.031769999999998,0.09083517000000002,-0.023186303512096273,-0.06715529745299019,0.06715529745299009,2.7299999999999898,-2.7299999999999898,-5.716675490798175,107.23731404661132,119.51203061823836,28.19927963787416
97,340100,-0.014324573,-0.03582995,1.4454979999999988,30.40073000000001,0.8074117999999997,7.830002,1.5476040000000006,23.671681999999997,0.15381244,0.1686092529918337,-0.04064887351522177,0.04064887351522162,0.6599999999999966,-0.6599999999999967,19.158847696298132,-264.92163408967434,117.35509102556526,31.76262191986738
98,340200,-0.009322287000000002,-0.033320464999999994,1.3469239999999996,28.334324999999993,0.8225414999999994,6.829320000000001,1.467505,20.215813000000004,0.08531171999999998,0.007885069211281959,-0.03727982025948812,0.03727982025948806,0.23999999999999488,-0.23999999999999494,29.199211430365075,-549.612844709444,118.1348388510808,31.16236899688231
