"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en.x","Gdpct01","Gdpct02","Gdpct03","Gdpct04","GDP_PerCapita","GDPYoY","GDP_PrimInd","GDP_SecInd","GDP_TerInd","Prvcnm_en.y","Pi0101","rel_cpi_2010","city_rgdp","city_rgdppc"
2020,"Qiandongnan Miao & Dong Autonomous Prefecture",522600,"City (Sub-provincial level)",520000,"Guizhou (province)",1191.52,NA,NA,NA,31718.8873,4.5,2448100,2585300,6881800,"Guizhou",159.219216990371,126.212464702713,944.058895297358,25131.3429103157
2020,"Qiannan Buyi & Miao Autonomous Prefecture",522700,"City (Sub-provincial level)",520000,"Guizhou (province)",1595.4,NA,NA,NA,45653.95,4,2547300,5632900,7773800,"Guizhou",159.219216990371,126.212464702713,1264.05898479036,36172.2989147986
2020,"Haikou(city)",460100,"City (Sub-provincial level)",460000,"Hainan (province)",1791.5815,4.5,15.1,80.5,63309,5.3,798770,2695596,14421449,"Hainan",166.419532763381,133.366623447267,1343.3507227604,47469.8979126755
2020,"Sanya(city)",460200,"City (Sub-provincial level)",460000,"Hainan (province)",695.412,11.4,16.3,72.3,68656,3.1,791572,1133008,5029540,"Hainan",166.419532763381,133.366623447267,521.428811815847,51479.1469000087
2020,"Danzhou(city)",469003,"City (Sub-provincial level)",460000,"Hainan (province)",359.406,38.7,8.9,52.5,41002,0.1,1390315,318070,1885675,"Hainan",166.419532763381,133.366623447267,269.48721554918,30743.8240094697
2020,"Chengdu(city)",510100,"City (Prefectural level)",510000,"Sichuan (province)",17716.67,3.7,30.59,65.72,85679,4,6551700,54185000,116430000,"Sichuan",167.606578447497,128.123041312524,13827.8562688694,66872.4369342807
2020,"Zigong(city)",510300,"City (Sub-provincial level)",510000,"Sichuan (province)",1458.44,15.84,38.96,45.2,58059,3.9,2313500,5679400,6591500,"Sichuan",167.606578447497,128.123041312524,1138.31203588315,45315.0342087023
2020,"Panzhihua(city)",510400,"City (Sub-provincial level)",510000,"Sichuan (province)",1040.82,9.32,53.6,37.08,85806,3.9,969000,5583900,3855300,"Sichuan",167.606578447497,128.123041312524,812.359735873878,66971.560400832
2020,"Luzhou(city)",510500,"City (Sub-provincial level)",510000,"Sichuan (province)",2157.22,11.87,48.12,40.01,50758,4.2,2564600,10380900,8626700,"Sichuan",167.606578447497,128.123041312524,1683.70964184186,39616.6056316042
2020,"Deyang(city)",510600,"City (Sub-provincial level)",510000,"Sichuan (province)",2404.13,11.36,46.96,41.68,69443,2.5,2727200,11286800,10027300,"Sichuan",167.606578447497,128.123041312524,1876.4228318119,54200.2432104396
2020,"Mianyang(city)",510700,"City (Sub-provincial level)",510000,"Sichuan (province)",3010.08,12.33,39,48.67,61936,4.4,3709500,11743600,14647700,"Sichuan",167.606578447497,128.123041312524,2349.36664721973,48341.0316875968
2020,"Guangyuan(city)",510800,"City (Sub-provincial level)",510000,"Sichuan (province)",1008.01,18.55,38.99,42.46,43337,4.2,1867900,3929300,4282900,"Sichuan",167.606578447497,128.123041312524,786.751539515217,33824.5170861112
2020,"Suining(city)",510900,"City (Sub-provincial level)",510000,"Sichuan (province)",1403.18,15.54,45.19,39.27,49495,4.3,2182500,6341200,5508100,"Sichuan",167.606578447497,128.123041312524,1095.18162043726,38630.834464247
2020,"Neijiang(city)",511000,"City (Sub-provincial level)",510000,"Sichuan (province)",1465.88,18.35,32.67,48.98,46228,3.9,2691000,4790800,7177000,"Sichuan",167.606578447497,128.123041312524,1144.11895392364,36080.9418246936
2020,"Leshan(city)",511100,"City (Sub-provincial level)",510000,"Sichuan (province)",2003.43,14.48,41.09,44.43,63259,4.1,2903300,8230800,8900200,"Sichuan",167.606578447497,128.123041312524,1563.67658734633,49373.6328391515
2020,"Nanchong(city)",511300,"City (Sub-provincial level)",510000,"Sichuan (province)",2401.08,19.2,37.94,42.9,42482,3.8,4607600,9108000,10295200,"Sichuan",167.606578447497,128.123041312524,1874.0423076152,33157.189811297
2020,"Meishan(city)",511400,"City (Sub-provincial level)",510000,"Sichuan (province)",1423.74,15.66,37.08,47.26,48132,4.2,2228500,5276400,6732500,"Sichuan",167.606578447497,128.123041312524,1111.22869502227,37567.0133232274
2020,"Yibin(city)",511500,"City (Sub-provincial level)",510000,"Sichuan (province)",2802.12,12.31,48.14,39.54,61182,4.6,3445500,13493000,11082700,"Sichuan",167.606578447497,128.123041312524,2187.05392199123,47752.5348861817
2020,"Guang'an(city)",511600,"City (Sub-provincial level)",510000,"Sichuan (province)",1301.57,18.06,32.05,49.88,40073,3.6,2352500,4171300,6491900,"Sichuan",167.606578447497,128.123041312524,1015.87504219881,31276.9659457677
2020,"Dazhou(city)",511700,"City (Sub-provincial level)",510000,"Sichuan (province)",2117.8,18.56,34.06,47.38,39182,4.1,3935700,7203000,10039300,"Sichuan",167.606578447497,128.123041312524,1652.94234222411,30581.5406804349
2020,"Ya’an(city)",511800,"City (Sub-provincial level)",510000,"Sichuan (province)",754.59,20.13,29.93,49.93,52366,4.4,1517800,2258800,3769300,"Sichuan",167.606578447497,128.123041312524,588.957296259747,40871.649208097
2020,"Bazhong",511900,"City (Sub-provincial level)",510000,"Sichuan (province)",766.99,21.12,28.03,50.85,27951,2.5,1618100,2149400,3902400,"Sichuan",167.606578447497,128.123041312524,598.635492993895,21815.7481384012
2020,"Ziyang(city)",512000,"City (Sub-provincial level)",510000,"Sichuan (province)",807.5,20.92,28.34,50.74,34806,4,1685000,2286300,4103700,"Sichuan",167.606578447497,128.123041312524,630.253537324568,27166.0738329646
2020,"Aba Tibetan and Qiang Autonomous Prefecture",513200,"City (Sub-provincial level)",510000,"Sichuan (province)",411.75,NA,NA,NA,49668,3.3,820700,964500,2332300,"Sichuan",167.606578447497,128.123041312524,321.370766555283,38765.8609186831
2020,"Ganzi Tibetan Autonomous Prefecture",513300,"City (Sub-provincial level)",510000,"Sichuan (province)",410.61,NA,NA,NA,36993,3.6,806700,1053400,2246000,"Sichuan",167.606578447497,128.123041312524,320.48099685553,28873.0267569631
2020,"Liangshan Yi Autonomous Prefecture",513400,"City (Sub-provincial level)",510000,"Sichuan (province)",1733.15,NA,NA,NA,35720,3.9,4067400,5595500,7668600,"Sichuan",167.606578447497,128.123041312524,1352.72311853136,27879.4505922397
2020,"Chongqing",5e+05,"Municipality",5e+05,"Chongqing (city)",25002.79,7.2,40,52.8,78173,3.9,18033300,99922100,132072500,"Chongqing",149.054266905036,125.984483815217,19845.9280403703,62049.7045609657
2020,"Yin chuan(city)",640100,"City (Sub-provincial level)",640000,"Ningxia Hui Autonomous Region",1964.3676,3.9,42.4,53.7,69283,3.2,757220,8326161,10560295,"Ningxia",166.131502307666,126.317315142453,1555.1055671067,54848.3791963651
2020,"Shizuishan(city)",640200,"City (Sub-provincial level)",640000,"Ningxia Hui Autonomous Region",541.6236,6.9,47.9,45.2,71901,6,372703,2592109,2451424,"Ningxia",166.131502307666,126.317315142453,428.780171102585,56920.9374969018
2020,"Wuzhong(city)",640300,"City (Sub-provincial level)",640000,"Ningxia Hui Autonomous Region",621.7735,13.7,43.9,42.4,44971,6.2,851047,2730236,2636452,"Ningxia",166.131502307666,126.317315142453,492.231408891808,35601.6116628861
2020,"Gu Yuan(city)",640400,"City (Sub-provincial level)",640000,"Ningxia Hui Autonomous Region",352.4627,20.4,19.6,60,30719,5.6,719514,691299,2113814,"Ningxia",166.131502307666,126.317315142453,279.029600654918,24318.9146043494
2020,"Zhongwei(city)",640500,"City (Sub-provincial level)",640000,"Ningxia Hui Autonomous Region",440.3233,15.4,39.8,44.8,41122,0.3,679617,1749844,1973772,"Ningxia",166.131502307666,126.317315142453,348.585068882624,32554.5234662605
2020,"Kunming(city)",530100,"City (Sub-provincial level)",530000,"Yunnan (province)",6733.79,4.6,31.2,64.2,80586,2.3,3123500,21029300,43185100,"Yunnan",160.258015817433,128.085799167538,5257.24947165461,62915.6397693956
2020,"Qujing(city)",530300,"City (Sub-provincial level)",530000,"Yunnan (province)",2959.35,18.7,37,44.3,51244,6.6,5535300,10949200,13109000,"Yunnan",160.258015817433,128.085799167538,2310.44348337876,40007.5576941765
2020,"Yuxi(city)",530400,"City (Sub-provincial level)",530000,"Yunnan (province)",2058.14,10.1,42,47.9,91290,2.1,2072600,8642900,9865900,"Yunnan",160.258015817433,128.085799167538,1606.8447972971,71272.5380903398
2020,"Baoshan(city)",530500,"City (Sub-provincial level)",530000,"Yunnan (province)",1052.58,23.1,37.3,39.6,43200,4.8,2433000,3926100,4166700,"Yunnan",160.258015817433,128.085799167538,821.777282759666,33727.3923266807
2020,"Zhaotong(city)",530600,"City (Sub-provincial level)",530000,"Yunnan (province)",1288.74,17.5,37.5,45,25255,4.2,2261200,4827800,5798400,"Yunnan",160.258015817433,128.085799167538,1006.15369414552,19717.2521576463
2020,"Lijiang(city)",530700,"City (Sub-provincial level)",530000,"Yunnan (province)",512.75,15.1,32.3,52.6,40841,4.6,775300,1655000,2697200,"Yunnan",160.258015817433,128.085799167538,400.317602210776,31885.6581021752
2020,"Puer(city)",530800,"City (Sub-provincial level)",530000,"Yunnan (province)",945.42,24.9,24.2,50.9,39172,2.5,2351300,2286200,4816700,"Yunnan",160.258015817433,128.085799167538,738.114612349316,30582.6252828874
2020,"Lincang(city)",530900,"City (Sub-provincial level)",530000,"Yunnan (province)",821.32,29.5,24.8,45.7,36213,3.7,2423400,2038400,3751400,"Yunnan",160.258015817433,128.085799167538,641.226432077532,28272.4550538446
2020,"Chuxiong Yi Autonomous Prefecture",532300,"City (Sub-provincial level)",530000,"Yunnan (province)",1372.16,19.1,39.8,41.1,56433,6,2619300,5458900,5643400,"Yunnan",160.258015817433,128.085799167538,1071.28191330968,44058.7484067493
2020,"Honghe Hani & Yi Autonomous Prefecture",532500,"City (Sub-provincial level)",530000,"Yunnan (province)",2417.48,14.3,38.9,46.8,53925,5.2,3447800,9404400,11322600,"Yunnan",160.258015817433,128.085799167538,1887.39112041445,42100.6859077837
2020,"Wenshan Zhuang & Miao Autonomous Prefecture",532600,"City (Sub-provincial level)",530000,"Yunnan (province)",1185.12,20.4,33.5,46.1,33798,5.4,2412800,3967800,5470600,"Yunnan",160.258015817433,128.085799167538,925.25479616194,26387.0001355823
2020,"Xishuangbanna Dai Autonomous Prefecture",532800,"City (Sub-provincial level)",530000,"Yunnan (province)",604.18,22.9,25.1,52,46619,3.6,1382600,1515600,3143600,"Yunnan",160.258015817433,128.085799167538,471.699442035508,36396.6968258687
2020,"Dali Bai Autonomous Prefecture",532900,"City (Sub-provincial level)",530000,"Yunnan (province)",1484.04,22.8,27.4,49.8,44346,2,3389600,4059400,7391400,"Yunnan",160.258015817433,128.085799167538,1158.62961362239,34622.1050953468
2020,"Dehong Dai-Jingpo Autonomous Prefecture",533100,"City (Sub-provincial level)",530000,"Yunnan (province)",575.54,20.9,21.1,58,43817,7.9,1204100,1215200,3336100,"Yunnan",160.258015817433,128.085799167538,449.339430085597,34209.1006846798
2020,"Nujiang Lisu Autonomous Prefecture",533300,"City (Sub-provincial level)",530000,"Yunnan (province)",210.73,14.5,35.1,50.4,38141,7.1,306300,740100,1060900,"Yunnan",160.258015817433,128.085799167538,164.522532060218,29777.6960817576
2020,"Diqing Tibetan Autonomous Prefecture",533400,"City (Sub-provincial level)",530000,"Yunnan (province)",266.94,6.9,38.5,54.6,68711,5.1,184700,1026700,1458000,"Yunnan",160.258015817433,128.085799167538,208.407178418615,53644.5105129296
2020,"Lhasa(city)",540100,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",678.16,3.31,42.83,53.86,79391,7.8,224500,2904400,3652700,"Tibet",159.767428801745,131.025898343153,517.577065736972,60591.8379525834
2020,"Rikaze(city)",540200,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",322.78,14.66,38.2,47.14,36807,8,473300,1233000,1521500,"Tibet",159.767428801745,131.025898343153,246.348244188067,28091.3929730163
2020,"Changdu Region",540300,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",252.89,12.25,45.06,42.69,33233,7.8,310900,1140500,1077500,"Tibet",159.767428801745,131.025898343153,193.007644441169,25363.6879580583
2020,"Linzhi District",540400,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",191.34,6.28,38.74,54.97,NA,7.9,122900,740500,1050000,"Tibet",159.767428801745,131.025898343153,146.032198534435,NA
2020,"Shannan Region",540500,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",215.4,3.78,53.63,42.59,60676,7.9,81400,1155100,917500,"Tibet",159.767428801745,131.025898343153,164.394980476206,46308.4022069372
2020,"Naqu Region",542400,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",171.41,12.54,31.71,55.75,33371,7.6,214900,543500,955700,"Tibet",159.767428801745,131.025898343153,130.821465196966,25469.0106474999
2020,"Ali Areas",542500,"City (Sub-provincial level)",540000,"Tibet Autonomous Region",70.67,NA,NA,NA,NA,7.7,76100,249100,381500,"Tibet",159.767428801745,131.025898343153,53.9359019046122,NA
2020,"Xi'an(city)",610100,"City (Prefectural level)",610000,"Shaanxi (province)",10020.39,3.12,33.21,63.66,79181,5.2,3127500,33282700,63793700,"Shaanxi",158.978633060195,127.246705424759,7874.77362698799,62226.365496606
2020,"Tongchuan(city)",610200,"City (Sub-provincial level)",610000,"Shaanxi (province)",381.75,8.12,34.82,57.07,53021,5,307600,1333400,2176500,"Shaanxi",158.978633060195,127.246705424759,300.007767372594,41667.8764475764
2020,"Baoji(city)",610300,"City (Sub-provincial level)",610000,"Shaanxi (province)",2276.95,9,55.38,35.62,67666,3.3,2051400,12611800,8106300,"Shaanxi",158.978633060195,127.246705424759,1789.39799847813,53177.0152902002
2020,"Xianyang(city)",610400,"City (Sub-provincial level)",610000,"Shaanxi (province)",2204.81,15.42,44.08,40.5,55189,0.1,3395100,9720000,8933100,"Shaanxi",158.978633060195,127.246705424759,1732.70497860057,43371.6533687651
2020,"Weinan(city)",610500,"City (Sub-provincial level)",610000,"Shaanxi (province)",1866.27,19.99,34.94,45.07,39207,0.2,3736900,6515400,8410400,"Shaanxi",158.978633060195,127.246705424759,1466.65486840721,30811.799699744
2020,"Yanan(city)",610600,"City (Sub-provincial level)",610000,"Shaanxi (province)",1601.48,11.87,55.34,32.79,69934,-0.8,1904100,8857200,5253500,"Shaanxi",158.978633060195,127.246705424759,1258.56303678287,54959.3797077537
2020,"Hanzhong(city)",610700,"City (Sub-provincial level)",610000,"Shaanxi (province)",1593.4,16.38,40.24,43.38,49179,0.9,2613600,6414800,6905600,"Shaanxi",158.978633060195,127.246705424759,1252.2131670766,38648.5448372411
2020,"Yulin city",610800,"City (Sub-provincial level)",610000,"Shaanxi (province)",4089.66,6.65,62.49,30.86,112974,4.5,2724800,25556400,12615500,"Shaanxi",158.978633060195,127.246705424759,3213.96140383236,88783.4381431602
2020,"Ankang(city)",610900,"City (Sub-provincial level)",610000,"Shaanxi (province)",1088.78,14.42,40.31,45.27,43378,-9.1,1572000,4385600,4930300,"Shaanxi",158.978633060195,127.246705424759,855.644942920584,34089.6841731195
2020,"Shangluo(city)",611000,"City (Sub-provincial level)",610000,"Shaanxi (province)",739.46,15.43,35.99,48.58,35381,-11.2,1144900,2659400,3590200,"Shaanxi",158.978633060195,127.246705424759,581.123100619092,27805.0420888271
2020,"Xining(city)",630100,"City (Sub-provincial level)",630000,"Qinghai (province)",NA,4.2,30.5,65.3,NA,NA,NA,NA,NA,"Qinghai",190.643827271745,133.499903576217,NA,NA
2020,"Haidong Prefecture",630200,"City (Sub-provincial level)",630000,"Qinghai (province)",NA,15.1,37.9,47,NA,NA,NA,NA,NA,"Qinghai",190.643827271745,133.499903576217,NA,NA
2020,"Haibei Tibetan Autonomous Prefecture",632200,"City (Sub-provincial level)",630000,"Qinghai (province)",NA,31.1,16.7,52.2,NA,NA,NA,NA,NA,"Qinghai",190.643827271745,133.499903576217,NA,NA
2020,"Huangnan Tibetan Autonomous Prefecture",632300,"City (Sub-provincial level)",630000,"Qinghai (province)",NA,27.7,25.2,47.1,NA,NA,NA,NA,NA,"Qinghai",190.643827271745,133.499903576217,NA,NA
2020,"Hainan(province)",632500,"City (Sub-provincial level)",630000,"Qinghai (province)",NA,27.1,41.4,31.5,NA,NA,NA,NA,NA,"Qinghai",190.643827271745,133.499903576217,NA,NA
2020,"Guoluo Tibetan Autonomous Prefecture",632600,"City (Sub-provincial level)",630000,"Qinghai (province)",NA,20,30.1,49.9,NA,NA,NA,NA,NA,"Qinghai",190.643827271745,133.499903576217,NA,NA
2020,"Yushu Tibetan Autonomous Prefecture",632700,"City (Sub-provincial level)",630000,"Qinghai (province)",NA,62,6.6,31.4,NA,NA,NA,NA,NA,"Qinghai",190.643827271745,133.499903576217,NA,NA
2020,"Haixi Mongolian-Tibetan Autonomous Prefecture",632800,"City (Sub-provincial level)",630000,"Qinghai (province)",NA,6.7,63.2,30.1,NA,NA,NA,NA,NA,"Qinghai",190.643827271745,133.499903576217,NA,NA
2020,"Nanchang(city)",360100,"City (Sub-provincial level)",360000,"Jiangxi (province)",5745.5131,NA,NA,NA,92697.3828,3.6,2352762,26768890,28333479,"Jiangxi",157.500996445022,129.029109280012,4452.88131651859,71842.2248415535
2020,"Jingdezhen(city)",360200,"City (Sub-provincial level)",360000,"Jiangxi (province)",957.1364,NA,NA,NA,59133.8892,3.7,680675,4128361,4762328,"Jiangxi",157.500996445022,129.029109280012,741.798812175689,45829.8825202853
2020,"Pingxiang(city)",360300,"City (Sub-provincial level)",360000,"Jiangxi (province)",963.6036,NA,NA,NA,53302.2165,3.6,762554,4203128,4670354,"Jiangxi",157.500996445022,129.029109280012,746.811014488862,41310.2258842432
2020,"Jiujiang (city)",360400,"City (Sub-provincial level)",360000,"Jiangxi (province)",3240.5026,NA,NA,NA,70340.5496,3.8,2285617,15341009,14778400,"Jiangxi",157.500996445022,129.029109280012,2511.45080213461,54515.2562801552
2020,"Xinyu(city)",360500,"City (Sub-provincial level)",360000,"Jiangxi (province)",1001.3269,NA,NA,NA,83504.5535,3.5,689710,4600090,4723469,"Jiangxi",157.500996445022,129.029109280012,776.047285443919,64717.6082714661
2020,"Yingtan(city)",360600,"City (Sub-provincial level)",360000,"Jiangxi (province)",982.6566,NA,NA,NA,85262.7126,4,734407,5026323,4065836,"Jiangxi",157.500996445022,129.029109280012,761.577449835364,66080.2148257627
2020,"Ganzhou(city)",360700,"City (Sub-provincial level)",360000,"Jiangxi (province)",3645.2004,NA,NA,NA,40753.5219,4.2,4146447,13891888,18413669,"Jiangxi",157.500996445022,129.029109280012,2825.09925112277,31584.7502376839
2020,"Ji'an(city)",360800,"City (Sub-provincial level)",360000,"Jiangxi (province)",2168.8346,NA,NA,NA,48306.7698,4,2354141,9604000,9730205,"Jiangxi",157.500996445022,129.029109280012,1680.88783384012,37438.6602136168
2020,"Yichun city",360900,"City (Sub-provincial level)",360000,"Jiangxi (province)",2789.8694,NA,NA,NA,55451.5864,3.7,3233800,11375886,13289008,"Jiangxi",157.500996445022,129.029109280012,2162.20154937719,42976.0282074505
2020,"Fu zhou(city)",361000,"City (Sub-provincial level)",360000,"Jiangxi (province)",1572.5085,NA,NA,NA,43305.2986,3.7,2213825,5888459,7622801,"Jiangxi",157.500996445022,129.029109280012,1218.72382811496,33562.4254415499
2020,"Shangrao(city)",361100,"City (Sub-provincial level)",360000,"Jiangxi (province)",2624.3448,NA,NA,NA,40391.2511,4.1,2961950,10020228,13261270,"Jiangxi",157.500996445022,129.029109280012,2033.91685383551,31303.9835161112
2020,"Zheng zhou(city)",410100,"City (Sub-provincial level)",410000,"Henan (province)",12003.04,NA,NA,NA,96134,2.95,1568700,47595400,70866400,"Henan",165.405829417986,128.678029048679,9327.96382470179,74708.9465938531
2020,"Kaifeng(city)",410200,"City (Sub-provincial level)",410000,"Henan (province)",2371.83,NA,NA,NA,49166,2,3636200,8972700,11109400,"Henan",165.405829417986,128.678029048679,1843.22841866248,38208.5429528926
2020,"Luoyang(city)",410300,"City (Sub-provincial level)",410000,"Henan (province)",5128.36,NA,NA,NA,72872,2.95,2541300,23121700,25620700,"Henan",165.405829417986,128.678029048679,3985.42007358533,56631.2683981449
2020,"Pingdingshan(city)",410400,"City (Sub-provincial level)",410000,"Henan (province)",2455.84,NA,NA,NA,49379,3.17,2046400,11080300,11431800,"Henan",165.405829417986,128.678029048679,1908.51539937013,38374.0723766604
2020,"Anyang(city)",410500,"City (Sub-provincial level)",410000,"Henan (province)",2300.48,NA,NA,NA,42185,3.25,2392800,10082800,10529100,"Henan",165.405829417986,128.678029048679,1787.7799473675,32783.3743739124
2020,"Hebi(city)",410600,"City (Sub-provincial level)",410000,"Henan (province)",980.97,NA,NA,NA,62736,1.95,780100,5538800,3490800,"Henan",165.405829417986,128.678029048679,762.344595462293,48754.2438004449
2020,"Xinxiang(city)",410700,"City (Sub-provincial level)",410000,"Henan (province)",3014.51,NA,NA,NA,48229,3.2,2933600,13524500,13687000,"Henan",165.405829417986,128.678029048679,2342.67654104309,37480.3689150034
2020,"Jiaozuo(city)",410800,"City (Sub-provincial level)",410000,"Henan (province)",2123.6,NA,NA,NA,60384,-20.63,1577400,8916500,10742100,"Henan",165.405829417986,128.678029048679,1650.32058363021,46926.4259379951
2020,"Puyang(city)",410900,"City (Sub-provincial level)",410000,"Henan (province)",1649.99,NA,NA,NA,43908,3,2400200,5832500,8267200,"Henan",165.405829417986,128.678029048679,1282.26241278207,34122.375299508
2020,"Xuchang(city)",411000,"City (Sub-provincial level)",410000,"Henan (province)",3449.23,NA,NA,NA,78875,2.66,1835500,18188600,14468200,"Henan",165.405829417986,128.678029048679,2680.51199221832,61296.4004679943
2020,"Luohe(city)",411100,"City (Sub-provincial level)",410000,"Henan (province)",1573.88,NA,NA,NA,66239,1.5,1499700,6740500,7498500,"Henan",165.405829417986,128.678029048679,1223.11478628928,51476.5422579965
2020,"Sanmenxia(city)",411200,"City (Sub-provincial level)",410000,"Henan (province)",1450.71,NA,NA,NA,71541,3.1,1469400,6872500,6165100,"Henan",165.405829417986,128.678029048679,1127.39525987859,55596.9037829576
2020,"Nanyang(city)",411300,"City (Sub-provincial level)",410000,"Henan (province)",3925.86,NA,NA,NA,40315,2.2,6524600,12608100,20125800,"Henan",165.405829417986,128.678029048679,3050.91710607011,31330.1348319136
2020,"Shangqiu(city)",411400,"City (Sub-provincial level)",410000,"Henan (province)",2925.33,NA,NA,NA,37439,-0.8,5155600,11068700,13029000,"Henan",165.405829417986,128.678029048679,2273.3717804252,29095.0990443263
2020,"Xinyang(city)",411500,"City (Sub-provincial level)",410000,"Henan (province)",2805.68,NA,NA,NA,44922,2.09,5369500,9993000,12694300,"Henan",165.405829417986,128.678029048679,2180.38776374063,34910.388612656
2020,"Zhoukou(city)",411600,"City (Sub-provincial level)",410000,"Henan (province)",3267.19,NA,NA,NA,36214,1.7,5620200,13430100,13621700,"Henan",165.405829417986,128.678029048679,2539.04261990524,28143.1105743004
2020,"Zhumadian(city)",411700,"City (Sub-provincial level)",410000,"Henan (province)",2859.27,NA,NA,NA,40710,3.6,5479500,11004200,12109100,"Henan",165.405829417986,128.678029048679,2222.03434505384,31637.1025426567
2020,"Shijiazhuang(city)",130100,"City (Sub-provincial level)",130000,"Hebei (province)",5935.1,8.41,29.4,62.19,52961,3.9,4986000,17452000,36913000,"Hebei",158.666169001884,127.45481789577,4656.63055974362,41552.7642456878
2020,"Chengde(city)",130800,"City (Sub-provincial level)",130000,"Hebei (province)",1550.3,21.68,32.13,46.19,46119,4,3364000,4975000,7165000,"Hebei",158.666169001884,127.45481789577,1216.35260682558,36184.5874180411
2020,"Zhangjiakou(city)",130700,"City (Sub-provincial level)",130000,"Hebei (province)",1600.1,16.75,26.94,56.31,38637,3.6,2677000,4309000,9014000,"Hebei",158.666169001884,127.45481789577,1255.42527651527,30314.2718634588
2020,"Qinhuangdao(city)",130300,"City (Sub-provincial level)",130000,"Hebei (province)",1685.8,13.82,32.68,53.5,53822,4.2,2331000,5513000,9014000,"Hebei",158.666169001884,127.45481789577,1322.664790419,42228.2977517684
2020,"Tangshan(city)",130200,"City (Sub-provincial level)",130000,"Hebei (province)",7210.9,8.22,53.21,38.57,93470,4.4,5934000,38367000,27807000,"Hebei",158.666169001884,127.45481789577,5657.61272821945,73335.7918854334
2020,"Langfang(city)",131000,"City (Sub-provincial level)",130000,"Hebei (province)",3301.1,6.69,30.96,62.34,60989,3.5,2215000,10220000,20576000,"Hebei",158.666169001884,127.45481789577,2590.01586169899,47851.4669016871
2020,"Baoding(city)",130600,"City (Sub-provincial level)",130000,"Hebei (province)",3954.3,12.42,33.43,54.15,34269,5.3,4912000,13222000,21409000,"Hebei",158.666169001884,127.45481789577,3102.51119987771,26887.1750521228
2020,"Cangzhou(city)",130900,"City (Sub-provincial level)",130000,"Hebei (province)",3699.9,8.51,38.76,52.73,50713,4.1,3150000,14338000,19512000,"Hebei",158.666169001884,127.45481789577,2902.91105592078,39789.0019673262
2020,"Hengshui(city)",131100,"City (Sub-provincial level)",130000,"Hebei (province)",1560.2,15.06,31.41,53.53,36938,4,2351000,4896000,8355000,"Hebei",158.666169001884,127.45481789577,1224.12006525787,28981.2504617967
2020,"Xingtai (city)",130500,"City (Sub-provincial level)",130000,"Hebei (province)",2200.4,14.18,37.41,48.41,30909,3.7,3116000,8232000,10655000,"Hebei",158.666169001884,127.45481789577,1726.41571054571,24250.9467357105
2020,"Handan (city)",130400,"City (Sub-provincial level)",130000,"Hebei (province)",3636.6,10.37,43.19,46.44,38623,4.3,3766000,15713000,16886000,"Hebei",158.666169001884,127.45481789577,2853.2463974598,30303.287578807
2020,"Changchun(city)",220100,"City (Prefectural level)",220000,"Jilin (province)",6638.0302,8.04,41.55,50.41,77634,3.6,5338157,27581240,33460905,"Jilin",157.297462406652,127.785338209923,5194.67279500814,60753.4487817881
2020,"Jilin(province)",220200,"City (Sub-provincial level)",220000,"Jilin (province)",1452.5505,13.83,35.17,51,35588,0.6,2013771,5107594,7404140,"Jilin",157.297462406652,127.785338209923,1136.71139455278,27849.8304254099
2020,"Siping(city)",220300,"City (Sub-provincial level)",220000,"Jilin (province)",526.5703,34.72,19.54,45.73,24586,3.3,1827014,1025452,2413237,"Jilin",157.297462406652,127.785338209923,412.074113804013,19240.0789827787
2020,"Liaoyuan(city)",220400,"City (Sub-provincial level)",220000,"Jilin (province)",429.9003,11.63,28.14,60.23,37171,3.7,498416,1209922,2590665,"Jilin",157.297462406652,127.785338209923,336.423807317996,29088.6266927872
2020,"Tonghua(city)",220500,"City (Sub-provincial level)",220000,"Jilin (province)",531.6937,11.88,32.04,56.07,34338,1.6,664532,1512526,3139879,"Jilin",157.297462406652,127.785338209923,416.083493965909,26871.6274347456
2020,"Baishan(city)",220600,"City (Sub-provincial level)",220000,"Jilin (province)",509.4239,12.57,25.74,61.69,44021,0.1,642133,1305335,3146771,"Jilin",157.297462406652,127.785338209923,398.655985996712,34449.1790816278
2020,"Songyuan(city)",220700,"City (Sub-provincial level)",220000,"Jilin (province)",752.8833,29.22,18.33,52.46,27487,2.1,2202397,1378857,3947579,"Jilin",157.297462406652,127.785338209923,589.178156544988,21510.2924835125
2020,"Baicheng(city)",220800,"City (Sub-provincial level)",220000,"Jilin (province)",510.1783,28.43,16.27,55.29,27230,1.4,1449270,833283,2819230,"Jilin",157.297462406652,127.785338209923,399.246351065637,21309.1739486319
2020,"Yanbian Korean Autonomous Prefecture",222400,"City (Sub-provincial level)",220000,"Jilin (province)",726.8564,NA,NA,NA,35296,NA,662748,2416792,4189024,"Jilin",157.297462406652,127.785338209923,568.81048341081,27621.3222067907
