province,province_id,city,city_id,year,urban_anpp,agriculture_anpp,overall_anpp
陕西省,610000,咸阳市,610400,2002,266.4669929462277,380.80748405473327,380.54396314973906
陕西省,610000,延安市,610600,2002,226.49473684210528,273.9901177020416,304.0935581483671
陕西省,610000,榆林市,610800,2002,126.61610810810811,163.40725541269867,163.26513901514642
四川省,510000,巴中市,511900,2002,407.15641025641025,463.09250291184395,516.7257539587278
四川省,510000,成都市,510100,2002,383.92542836576627,472.2584332878499,552.953174209281
四川省,510000,达州市,511700,2002,315.3283783783785,468.8937317260874,503.7983651015261
四川省,510000,德阳市,510600,2002,362.4984192556298,453.0503048268173,493.4042087020787
四川省,510000,广安市,511600,2002,357.03660714285724,458.3518948479611,453.64798058313767
四川省,510000,广元市,510800,2002,339.31263446530266,476.17168982243766,591.8750231684777
四川省,510000,乐山市,511100,2002,297.8992700729927,486.3052785491827,679.6683059286667
四川省,510000,泸州市,510500,2002,282.6683544303798,451.1192293585315,542.3268388537326
四川省,510000,眉山市,511400,2002,302.87085656824206,464.69929370523863,541.2124118795277
四川省,510000,绵阳市,510700,2002,333.9182539682539,430.51774882665615,609.4445729363821
四川省,510000,南充市,511300,2002,327.9909025069061,419.95560546296326,414.4658936192209
四川省,510000,内江市,511000,2002,330.93673469387755,432.2025471184357,425.4534486025151
四川省,510000,攀枝花市,510400,2002,304.9612903225806,677.8707346738972,821.029411429869
四川省,510000,遂宁市,510900,2002,306.1413033840697,428.2814928804211,418.3992660016096
四川省,510000,雅安市,511800,2002,464.4904761904762,502.5751291544218,807.3972961494585
四川省,510000,宜宾市,511500,2002,287.66499483382125,438.80666132104614,494.9505672270557
四川省,510000,资阳市,512000,2002,365.7394366197183,438.3849829031194,429.0054809871871
四川省,510000,自贡市,510300,2002,339.6480392156862,425.33711251609805,419.52718973492085
云南省,530000,保山市,530500,2002,658.9890296616485,881.719813458195,1131.3408367395853
云南省,530000,昆明市,530100,2002,522.0518750000001,720.0374076098752,883.0915264862042
云南省,530000,丽江市,530700,2002,571.630132137801,657.2503347046832,888.6131945693694
云南省,530000,临沧市,530900,2002,580.7544366197183,885.3567405712415,1143.8163241315947
云南省,530000,普洱市,530800,2002,573.6785714285714,888.0211911498241,1276.4470020221127
云南省,530000,曲靖市,530300,2002,456.33750000000003,698.4582844860784,800.8275402316721
云南省,530000,玉溪市,530400,2002,640.7805555555556,823.5853646571791,978.3618256434191
云南省,530000,昭通市,530600,2002,360.1117511898901,644.7648811262382,717.2611477175583
浙江省,330000,杭州市,330100,2002,357.08797689025926,513.1606599163897,612.857258436479
浙江省,330000,湖州市,330500,2002,358.41550666695724,500.40451424398236,538.8287579601586
浙江省,330000,嘉兴市,330400,2002,397.5022503546804,520.768423370339,500.0014197095558
浙江省,330000,金华市,330700,2002,368.38994416909344,541.3197415929719,636.0527958936804
浙江省,330000,丽水市,331100,2002,460.55871559633033,678.1880794977512,782.2920087202796
浙江省,330000,宁波市,330200,2002,459.72957691520753,604.7112172155877,673.7097651877334
浙江省,330000,衢州市,330800,2002,403.04313725490204,587.4910305292383,669.3896145134065
浙江省,330000,绍兴市,330600,2002,359.68863347736243,568.4739666360251,607.6538736422245
浙江省,330000,台州市,331000,2002,530.4990234375001,673.0500444685104,749.3359086506804
浙江省,330000,温州市,330300,2002,457.91733232856063,669.2538710167598,792.7722093605654
浙江省,330000,舟山市,330900,2002,431.33931754519983,717.2273573620429,688.2571744961875
甘肃省,620000,甘南藏族自治州,623000,2002,0,375.75683391724004,415.4707513571638
甘肃省,620000,临夏回族自治州,622900,2002,230.0138766519824,341.27362297077383,344.63713341708603
贵州省,520000,黔东南苗族侗族自治州,522600,2002,449.448717948718,717.9350589995818,802.3568598135355
贵州省,520000,黔南布依族苗族自治州,522700,2002,502.55142857142863,773.6781225716342,902.555504113043
贵州省,520000,黔西南布依族苗族自治州,522300,2002,520.0,748.0163700226419,861.9744580537964
湖北省,420000,恩施土家族苗族自治州,422800,2002,520.26875,679.1036375423615,733.6920530121214
湖南省,430000,湘西土家族苗族自治州,433100,2002,404.64666666666665,662.9456659264977,694.9850958988535
吉林省,220000,延边朝鲜族自治州,222400,2002,283.73159979770736,479.3500448309415,666.910799576942
青海省,630000,果洛藏族自治州,632600,2002,0,184.669140447245,182.66538981751927
青海省,630000,海北藏族自治州,632200,2002,0,244.16942743573094,234.22739051942597
青海省,630000,海南藏族自治州,632500,2002,0,226.27537323082078,217.77695366884328
青海省,630000,海西蒙古族藏族自治州,632800,2002,0,90.60209679105708,80.92075230309159
青海省,630000,黄南藏族自治州,632300,2002,0,314.8605123346547,314.7273532517338
青海省,630000,玉树藏族自治州,632700,2002,0,118.57922632052669,111.25244994976958
四川省,510000,阿坝藏族羌族自治州,513200,2002,0,346.9762438304235,439.0424329428843
四川省,510000,甘孜藏族自治州,513300,2002,0,264.1331677733063,320.9221656893322
四川省,510000,凉山彝族自治州,513400,2002,472.64000000000004,596.2702444474576,775.7805125366876
云南省,530000,楚雄彝族自治州,532300,2002,571.625,743.1143559246226,939.9740845054293
云南省,530000,大理白族自治州,532900,2002,579.9408163265306,814.9332501159515,1020.9375707844657
云南省,530000,德宏傣族景颇族自治州,533100,2002,627.6294003041246,885.3398353713242,1420.2000654787062
云南省,530000,迪庆藏族自治州,533400,2002,457.6155737704919,352.7861916128703,655.2078621708299
云南省,530000,红河哈尼族彝族自治州,532500,2002,590.25,792.4310585137827,1069.555174195972
云南省,530000,怒江傈僳族自治州,533300,2002,0,484.33945619160687,886.2971663489386
云南省,530000,文山壮族苗族自治州,532600,2002,527.0071428571429,762.6641349916689,994.6712926298238
云南省,530000,西双版纳傣族自治州,532800,2002,0,897.4686888887638,1560.6013531629317
海南省,460000,白沙黎族自治县,469025,2002,619.4,680.6457746121014,1091.5455879603487
海南省,460000,保亭黎族苗族自治县,469029,2002,632.1333333333333,786.2738888274763,1078.281764287823
海南省,460000,昌江黎族自治县,469026,2002,585.0375000000001,693.8123136669385,930.1977087524755
海南省,460000,澄迈县,469023,2002,470.7374168514413,641.0264788992251,776.8594552132544
海南省,460000,定安县,469021,2002,424.7258754863813,680.5535279750203,796.152543943459
海南省,460000,东方市,469007,2002,475.496875,711.0778643330676,906.453927265481
海南省,460000,乐东黎族自治县,469027,2002,575.7583333333333,779.7141019306279,1017.5704586448666
海南省,460000,临高县,469024,2002,395.16249999999997,648.2085381630017,722.6201869496065
海南省,460000,陵水黎族自治县,469028,2002,560.4227272727273,766.2853698528771,901.2101131139158
海南省,460000,琼海市,469002,2002,501.73125000000005,768.7339223415637,879.1476244688886
海南省,460000,琼中黎族苗族自治县,469030,2002,0,683.0541524459613,1133.059601565368
海南省,460000,屯昌县,469022,2002,540.7714285714286,703.6945448216039,854.5364794950603
海南省,460000,万宁市,469006,2002,557.3750000000001,741.6071860654489,943.9533169339243
海南省,460000,文昌市,469005,2002,0,681.3692790835046,740.4555466103117
海南省,460000,五指山市,469001,2002,0,784.9704351410234,1230.8788529758692
河南省,410000,济源市,419001,2002,239.01855561664786,283.8856015087464,250.03687917299084
湖北省,420000,潜江市,429005,2002,395.078125,492.1378215727454,483.6043434559083
湖北省,420000,神农架林区,429021,2002,0,597.1944033656298,728.0772457826373
湖北省,420000,天门市,429006,2002,385.6217408691016,477.95485550361246,473.65797808884867
湖北省,420000,仙桃市,429004,2002,393.3029172242401,479.7022074649127,444.19825291839334
北京市,110000,北京市,110000,2002,200.19911113967297,262.4135080242497,248.45045020386277
上海市,310000,上海市,310000,2002,437.6385495887109,572.5517015285496,517.1247458324566
天津市,120000,天津市,120000,2002,169.76095559173532,214.93549687276516,206.97961486659298
重庆市,500000,重庆市,500000,2002,399.2101910701565,505.6578837737948,604.043108300742
内蒙古自治区,150000,阿拉善盟,152900,2002,0,117.62547649258943,105.92727195293357
内蒙古自治区,150000,锡林郭勒盟,152500,2002,0,168.8419609248735,167.95078414365634
内蒙古自治区,150000,兴安盟,152200,2002,169.57333333333332,271.78225721008744,289.1033828159677
西藏自治区,540000,阿里地区,542500,2002,0,48.453829336869276,42.353984042921134
新疆维吾尔自治区,650000,阿克苏地区,652900,2002,0,130.733582233237,117.64917503771014
新疆维吾尔自治区,650000,阿勒泰地区,654300,2002,0,162.25881491749158,158.83889390466314
新疆维吾尔自治区,650000,和田地区,653200,2002,0,122.39036104388775,112.1210379455543
新疆维吾尔自治区,650000,喀什地区,653100,2002,0,124.85908401953061,113.72308514339272
新疆维吾尔自治区,650000,塔城地区,654200,2002,0,182.78546790841676,170.3662919955741
广西壮族自治区,450000,百色市,451000,2002,517.9175000000001,747.3004816265045,972.1547158633272
广西壮族自治区,450000,北海市,450500,2002,435.81262862488313,565.3592437619469,586.2128206406713
广西壮族自治区,450000,崇左市,451400,2002,436.90909090909093,708.0126239206797,956.9294009644515
广西壮族自治区,450000,防城港市,450600,2002,342.0759443681319,682.1485839465905,1032.2769967489487
广西壮族自治区,450000,贵港市,450800,2002,412.22321428571433,617.2209448007802,825.6511827109855
广西壮族自治区,450000,桂林市,450300,2002,455.78764705882355,656.7396699561948,768.1714816613168
广西壮族自治区,450000,河池市,451200,2002,498.7254385964913,771.4167910114106,900.0142573057556
广西壮族自治区,450000,贺州市,451100,2002,509.0944444444445,625.0375335108184,945.2978076519419
广西壮族自治区,450000,来宾市,451300,2002,476.9111111111112,663.7454410724904,812.5741076503468
广西壮族自治区,450000,柳州市,450200,2002,397.21089108910894,673.888564072762,770.8022241447312
广西壮族自治区,450000,南宁市,450100,2002,431.67121951219514,649.2488218928818,795.9489624112263
广西壮族自治区,450000,钦州市,450700,2002,454.72372881355926,660.5072772723602,772.0613631148958
广西壮族自治区,450000,梧州市,450400,2002,388.61168831168834,655.3085584266192,1085.2407263436585
广西壮族自治区,450000,玉林市,450900,2002,467.17586206896556,635.6045329467565,864.6692997104083
内蒙古自治区,150000,巴彦淖尔市,150800,2002,84.0,127.73186295977872,123.39224477118879
内蒙古自治区,150000,包头市,150200,2002,138.82751328296965,142.3968721493517,142.13966427399504
内蒙古自治区,150000,赤峰市,150400,2002,213.03538461538463,248.05340609357825,248.69195469163952
内蒙古自治区,150000,鄂尔多斯市,150600,2002,82.42150170648466,132.00776374726325,128.98629245618443
内蒙古自治区,150000,呼和浩特市,150100,2002,219.87882352941187,224.472247456714,224.40522062189734
内蒙古自治区,150000,呼伦贝尔市,150700,2002,188.63125000000002,295.7654829234551,354.7843937446309
内蒙古自治区,150000,通辽市,150500,2002,132.3857142857143,210.46343518838935,210.18496490937366
内蒙古自治区,150000,乌海市,150300,2002,82.46014882182719,95.20115409638917,82.41782365112013
内蒙古自治区,150000,乌兰察布市,150900,2002,165.1,181.91380781245093,179.03918800608045
宁夏回族自治区,640000,固原市,640400,2002,0,304.7991951626879,307.63849821667446
宁夏回族自治区,640000,石嘴山市,640200,2002,108.76492541713343,146.03060563607403,133.2120369506455
宁夏回族自治区,640000,吴忠市,640300,2002,177.22000000000003,144.4095057983406,142.75381812824585
宁夏回族自治区,640000,银川市,640100,2002,161.02735042735046,164.90130506415397,158.23755113692093
宁夏回族自治区,640000,中卫市,640500,2002,0,160.4092344726319,157.22814977649213
西藏自治区,540000,昌都市,540300,2002,0,221.21556613968994,212.34567657752956
西藏自治区,540000,拉萨市,540100,2002,0,175.21178490321932,159.7065204216679
西藏自治区,540000,林芝市,540400,2002,0,210.97535348446903,502.2914622524806
西藏自治区,540000,那曲市,540600,2002,0,90.90879291451637,82.31788594375313
西藏自治区,540000,日喀则市,540200,2002,0,80.98952621008159,76.45063939125141
西藏自治区,540000,山南市,540500,2002,0,151.59807974663252,532.1155207030741
新疆维吾尔自治区,650000,哈密市,650500,2002,94.725,142.2663701898061,133.05102907547828
新疆维吾尔自治区,650000,克拉玛依市,650200,2002,47.400000000000006,53.249218866444295,49.51318902019787
新疆维吾尔自治区,650000,吐鲁番市,650400,2002,0,126.15402560906207,114.73529696248008
新疆维吾尔自治区,650000,乌鲁木齐市,650100,2002,116.79231235808268,177.05644668729622,165.8943494235925
新疆维吾尔自治区,650000,巴音郭楞蒙古自治州,652800,2002,0,192.20953656132127,157.19358556221044
新疆维吾尔自治区,650000,博尔塔拉蒙古自治州,652700,2002,0,239.4090185783603,206.89795492286555
新疆维吾尔自治区,650000,昌吉回族自治州,652300,2002,106.92754962354553,135.04552631294146,128.1213727457213
新疆维吾尔自治区,650000,克孜勒苏柯尔克孜自治州,653000,2002,0,127.76854997535048,106.42263935223477
新疆维吾尔自治区,650000,伊犁哈萨克自治州,654000,2002,168.5,367.8290497490598,357.4744438818811
新疆维吾尔自治区,650000,阿拉尔市,659002,2002,0,40.640034913250666,39.544774073120784
新疆维吾尔自治区,650000,北屯市,659005,2002,0,101.76782383750636,99.40571255461582
新疆维吾尔自治区,650000,胡杨河市,659010,2002,0,51.82185954539444,51.18110069526703
新疆维吾尔自治区,650000,可克达拉市,659008,2002,0,171.904496409762,170.9719144054689
新疆维吾尔自治区,650000,昆玉市,659009,2002,0,102.7007964015889,101.37035675368357
新疆维吾尔自治区,650000,石河子市,659001,2002,98.99,132.67228685663713,131.3654838864722
新疆维吾尔自治区,650000,双河市,659007,2002,0,172.62139705121496,168.0160819981182
新疆维吾尔自治区,650000,铁门关市,659006,2002,0,181.33867262687352,177.2079985267409
新疆维吾尔自治区,650000,图木舒克市,659003,2002,0,54.279159156040556,52.32667336646467
新疆维吾尔自治区,650000,五家渠市,659004,2002,0,56.42006267040062,55.98469611285746
新疆维吾尔自治区,650000,新星市,659011,2002,0,131.8664115994573,125.50149343078307
澳门特别行政区,820000,澳门特别行政区,820000,2002,250.1815374507227,306.54170854271354,488.11638744604585
香港特别行政区,810000,香港特别行政区,810000,2002,367.16517783111505,653.1621733234715,933.3200538087303
黑龙江省,230000,大兴安岭地区,232700,2003,171.38506339144217,324.9055153048025,420.9649547517969
台湾省,710000,台湾省,710000,2003,563.4894558972627,817.5203466574535,1206.0948419840875
安徽省,340000,安庆市,340800,2003,365.6082389459015,471.4924252536393,509.6059693448594
安徽省,340000,蚌埠市,340300,2003,306.9727121370848,415.04824530396684,409.7014832581957
安徽省,340000,亳州市,341600,2003,332.5338461538461,435.79403750309183,434.99383555973975
安徽省,340000,池州市,341700,2003,318.27422680412377,486.389009538063,537.3555060264379
安徽省,340000,滁州市,341100,2003,349.7154677549555,418.4469221019713,420.3527975133188
安徽省,340000,阜阳市,341200,2003,349.40230339231664,445.65451827083524,443.02921229372436
安徽省,340000,合肥市,340100,2003,313.18732548022047,409.40687184004685,407.8576951106437
安徽省,340000,淮北市,340600,2003,283.6065124002745,427.0195381949367,419.52690434880674
安徽省,340000,淮南市,340400,2003,290.80496869588393,386.22745114282475,381.3230872937569
安徽省,340000,黄山市,341000,2003,435.90983606557376,576.8315477985088,645.7415483912224
安徽省,340000,六安市,341500,2003,319.77918825807194,375.25178987140055,446.5915362484274
安徽省,340000,马鞍山市,340500,2003,306.090963320844,434.433607822719,421.60648485838897
安徽省,340000,宿州市,341300,2003,349.41443858840506,442.89383059639493,441.4628418636676
安徽省,340000,铜陵市,340700,2003,283.5951786852976,426.15046628985965,427.94071250927027
安徽省,340000,芜湖市,340200,2003,305.30693237535803,422.4569500586927,414.5520002860965
安徽省,340000,宣城市,341800,2003,377.36392000856284,485.4527397408804,539.8193782502641
福建省,350000,福州市,350100,2003,551.3133288734325,681.8056341009958,949.1986748887972
福建省,350000,龙岩市,350800,2003,561.0337837837836,776.53074420666,1067.067770676648
福建省,350000,南平市,350700,2003,391.53437500000007,672.2449738000538,689.4418875845384
福建省,350000,宁德市,350900,2003,555.7138297872341,818.4547736652262,898.7713585412673
福建省,350000,莆田市,350300,2003,656.6651470191525,823.9390581000913,1128.7131385992893
福建省,350000,泉州市,350500,2003,588.3450568664917,911.2564940208479,1041.6658904384153
福建省,350000,三明市,350400,2003,445.16879432624114,714.9248227274367,772.6311286411727
福建省,350000,厦门市,350200,2003,627.2652868016662,951.9801610139706,1086.573114207814
福建省,350000,漳州市,350600,2003,588.2246872522791,979.3070477032654,1146.3822889799362
甘肃省,620000,白银市,620400,2003,116.00769230769231,157.6254533050368,154.07406865852673
甘肃省,620000,定西市,621100,2003,258.49333333333334,317.2888143369135,319.9064895742631
甘肃省,620000,嘉峪关市,620200,2003,0,190.65127028876861,185.61438292008884
甘肃省,620000,金昌市,620300,2003,100.9,178.1563356362476,160.89572715840038
甘肃省,620000,酒泉市,620900,2003,0,130.32860324390364,121.43115609883452
甘肃省,620000,兰州市,620100,2003,206.53212594696967,196.03792972498255,200.34136683371145
甘肃省,620000,陇南市,621200,2003,333.8954545454546,493.7961578699972,588.1601149896558
甘肃省,620000,平凉市,620800,2003,244.84444444444446,379.0905116640233,388.987438009839
甘肃省,620000,庆阳市,621000,2003,219.64193548387095,272.92624186217637,286.1131720633082
甘肃省,620000,天水市,620500,2003,329.10140845070424,393.66498931369256,458.9724165144198
甘肃省,620000,武威市,620600,2003,207.38461538461536,262.2543332523677,257.58719356043116
甘肃省,620000,张掖市,620700,2003,0,195.84388624246654,180.54116158956606
广东省,440000,潮州市,445100,2003,619.791959473151,876.56124258269,1160.7768319828187
广东省,440000,东莞市,441900,2003,356.7254200937178,433.08070896736166,559.1783613640308
广东省,440000,佛山市,440600,2003,282.946426642103,411.0205459210306,532.6908562994026
广东省,440000,广州市,440100,2003,389.0701315762085,558.482696110334,843.952951627801
广东省,440000,河源市,441600,2003,420.3171232876714,805.9953595306137,1197.0810553299061
广东省,440000,惠州市,441300,2003,463.5331085392988,681.0601435553709,1086.6426474659274
广东省,440000,江门市,440700,2003,387.95029636608064,688.2491559127554,854.3626536873162
广东省,440000,揭阳市,445200,2003,616.1796780709116,800.0346218975164,1037.9331955447667
广东省,440000,茂名市,440900,2003,499.9213740458015,728.1782892577748,911.8898857568342
广东省,440000,梅州市,441400,2003,481.2070652173913,756.0769410955485,1160.0212720170791
广东省,440000,清远市,441800,2003,408.5384225515277,676.0072658323022,971.8511602087588
广东省,440000,汕头市,440500,2003,632.9609256754492,751.8004785523983,891.5647812568326
广东省,440000,汕尾市,441500,2003,534.4194029850746,723.4415552107612,1018.5576305118238
广东省,440000,韶关市,440200,2003,410.24852941176476,689.730909175575,974.4606630812411
广东省,440000,深圳市,440300,2003,388.29947036031723,630.2913454777887,826.0915128683653
广东省,440000,阳江市,441700,2003,496.589247311828,731.3751668566217,1002.6958746590351
广东省,440000,云浮市,445300,2003,430.19824561403505,718.6816184310871,1052.1212538461682
广东省,440000,湛江市,440800,2003,476.0471739683078,650.8867644439088,659.4354516371108
广东省,440000,肇庆市,441200,2003,382.2386735143068,628.301707747176,1090.3852777941825
广东省,440000,中山市,442000,2003,325.1995287528005,384.75624127699007,470.54058169408614
广东省,440000,珠海市,440400,2003,423.0322024162134,563.1961488944232,587.9749560252184
贵州省,520000,安顺市,520400,2003,401.4363636363637,705.9956280619656,769.9154111840033
贵州省,520000,毕节市,520500,2003,360.62222222222226,589.7434021899556,644.2103645071264
贵州省,520000,贵阳市,520100,2003,423.58291666666673,703.3930800074298,787.9456549964082
贵州省,520000,六盘水市,520200,2003,265.53333333333336,670.4232741864166,753.4715949962433
贵州省,520000,铜仁市,520600,2003,418.92666666666673,703.313019135539,735.8752557159361
贵州省,520000,遵义市,520300,2003,416.4713114754099,660.4589531049933,705.902600217604
海南省,460000,儋州市,460400,2003,459.1697674418605,678.3111656913075,808.0433937539843
海南省,460000,海口市,460100,2003,448.8102650727651,685.2220827508544,804.7476152946049
海南省,460000,三沙市,460300,2003,0,0,571.5107238095239
海南省,460000,三亚市,460200,2003,662.3837209302329,808.9468067173591,1029.870003229526
河北省,130000,保定市,130600,2003,210.2907032896632,272.2789901936203,277.51847703935186
河北省,130000,沧州市,130900,2003,152.00221312990521,209.3890461663644,208.13385690934788
河北省,130000,承德市,130800,2003,255.74873096446703,391.13180326933247,392.0148360778796
河北省,130000,邯郸市,130400,2003,234.68307800939067,296.25414424337947,296.67157832174564
河北省,130000,衡水市,131100,2003,188.9909994423558,229.44002025998378,228.92878916771156
河北省,130000,廊坊市,131000,2003,172.53144694609097,204.73866524425077,203.96871348432563
河北省,130000,秦皇岛市,130300,2003,245.65776051681442,364.02012521434403,362.8710624400481
河北省,130000,石家庄市,130100,2003,230.44154141795664,266.7243378443107,273.1687924625163
河北省,130000,唐山市,130200,2003,206.64850471662777,280.77058324220434,277.20183578799043
河北省,130000,邢台市,130500,2003,224.4594887319837,261.8899418627806,263.9100630610837
河北省,130000,张家口市,130700,2003,233.0013513513513,308.1191292198954,310.4919550175164
河南省,410000,安阳市,410500,2003,307.2330229629383,351.23227348948296,354.43987628489003
河南省,410000,鹤壁市,410600,2003,268.4535608005601,337.6218836710942,335.6078806309773
河南省,410000,焦作市,410800,2003,277.1012637199153,393.7182255797293,389.15379050643963
河南省,410000,开封市,410200,2003,285.2079545454546,396.2715591615456,395.1940149982559
河南省,410000,洛阳市,410300,2003,297.2018342371743,413.7961964195809,457.34965801531627
河南省,410000,漯河市,411100,2003,319.5937500000001,427.4951691661889,426.0572327955814
河南省,410000,南阳市,411300,2003,329.75309080754494,435.1710650013331,469.42243685516985
河南省,410000,平顶山市,410400,2003,285.74175536834315,415.925940507821,417.8584241647487
河南省,410000,濮阳市,410900,2003,272.4501857426503,341.38971026571187,340.9261237749241
河南省,410000,三门峡市,411200,2003,320.30920297196894,431.97405496579967,464.1942346573178
河南省,410000,商丘市,411400,2003,317.28260039169356,429.46428774276546,428.60037721728804
河南省,410000,新乡市,410700,2003,281.8382544103992,379.98952212551336,376.66899136243103
河南省,410000,信阳市,411500,2003,337.2097974867836,406.9050817238925,430.1240693134299
河南省,410000,许昌市,411000,2003,292.561531161025,408.9416237359617,407.357398450944
河南省,410000,郑州市,410100,2003,277.3866129783235,366.8202583463134,360.7651331219056
河南省,410000,周口市,411600,2003,302.28375920227484,449.31072627365984,448.4560905040892
河南省,410000,驻马店市,411700,2003,325.37627737226285,453.11836092349375,452.95955287662343
黑龙江省,230000,大庆市,230600,2003,152.35587092173296,262.94082489828014,262.0807966551359
黑龙江省,230000,哈尔滨市,230100,2003,252.21328413284138,370.29010734570784,467.9531378717738
黑龙江省,230000,鹤岗市,230400,2003,222.48947368421054,350.35798867733035,418.4115602787719
黑龙江省,230000,黑河市,231100,2003,181.16799999999998,342.311626967749,395.21995713129763
黑龙江省,230000,鸡西市,230300,2003,239.15625000000003,420.8734503954129,475.6012709149896
黑龙江省,230000,佳木斯市,230800,2003,234.37726522528467,346.3498404329208,374.80232324092344
黑龙江省,230000,牡丹江市,231000,2003,285.3196319018406,450.7716749079396,589.5045006219617
黑龙江省,230000,七台河市,230900,2003,249.42777777777783,395.94836609835573,458.5580232900443
黑龙江省,230000,齐齐哈尔市,230200,2003,197.43288068142152,280.7493481474833,281.87435547045254
黑龙江省,230000,双鸭山市,230500,2003,216.98000000000002,371.1696830414485,441.9692892085952
黑龙江省,230000,绥化市,231200,2003,203.59764835164836,310.86941739900806,337.32564647548105
黑龙江省,230000,伊春市,230700,2003,242.225,371.2676991669879,480.5188183145223
湖北省,420000,鄂州市,420700,2003,317.53539095485536,442.01739991495975,406.6953821428499
湖北省,420000,黄冈市,421100,2003,316.3276943673235,472.7555746004618,512.8643699200894
湖北省,420000,黄石市,420200,2003,318.1401322264198,476.74432923904595,500.7594178165714
湖北省,420000,荆门市,420800,2003,352.5795918367347,472.61648485745945,484.8489673931281
湖北省,420000,荆州市,421000,2003,300.68069201238893,442.4049157410473,429.5848967931293
湖北省,420000,十堰市,420300,2003,366.5428280851226,493.46642909466726,553.2862440332539
湖北省,420000,随州市,421300,2003,343.4222222222222,458.1181722767011,496.3738211446228
湖北省,420000,武汉市,420100,2003,283.6865105667628,422.99929703034775,394.4115296308231
湖北省,420000,咸宁市,421200,2003,342.51021505376343,498.2410415483755,550.3270277675085
湖北省,420000,襄阳市,420600,2003,327.787289583597,456.36409632815173,511.37642641080095
湖北省,420000,孝感市,420900,2003,335.03257854551646,422.92214566967766,428.1720830205717
湖北省,420000,宜昌市,420500,2003,369.5612,514.9640651030875,604.7643112400056
湖南省,430000,常德市,430700,2003,290.6592592592593,471.37761395085664,516.5080880711523
湖南省,430000,郴州市,431000,2003,386.31732283464567,684.1295210495871,769.2718566128531
湖南省,430000,衡阳市,430400,2003,340.0006944444445,525.3919409759762,564.0632539514522
湖南省,430000,怀化市,431200,2003,392.59047619047607,572.2344498544973,659.310738867056
湖南省,430000,娄底市,431300,2003,339.28333333333336,568.1017655432561,589.746840908308
湖南省,430000,邵阳市,430500,2003,366.76250000000005,625.2390845107242,681.6392172748784
湖南省,430000,湘潭市,430300,2003,357.69817629179335,500.6025825406072,556.0155436785149
湖南省,430000,益阳市,430900,2003,310.879318402525,454.0329140337963,499.4538841774654
湖南省,430000,永州市,431100,2003,303.34601769911507,589.4647857635922,678.3203767996126
湖南省,430000,岳阳市,430600,2003,279.67539342358197,466.0166961595042,515.5821461696306
湖南省,430000,张家界市,430800,2003,339.9200000000001,618.3017359320891,658.3036821558978
湖南省,430000,长沙市,430100,2003,341.05618466898954,479.48397114775275,555.6850619377797
湖南省,430000,株洲市,430200,2003,347.75828220858904,545.5908212579485,638.0555973547908
吉林省,220000,白城市,220800,2003,181.13913043478263,232.2571835633934,232.17407845075707
吉林省,220000,白山市,220600,2003,322.04391209310575,508.23551838116646,627.8643683649412
吉林省,220000,吉林市,220200,2003,296.26114130434786,439.42220010886956,543.3390145871505
吉林省,220000,辽源市,220400,2003,316.01101801424386,446.8714860375027,456.09847758006464
吉林省,220000,四平市,220300,2003,274.378942796873,361.29878962722023,364.172248810884
吉林省,220000,松原市,220700,2003,218.23232323232324,299.2879255293735,298.4779644978128
吉林省,220000,通化市,220500,2003,339.45071414202374,470.7887130663076,580.7322091135203
吉林省,220000,长春市,220100,2003,269.09005524861885,365.6987526098109,366.5082404599449
江苏省,320000,常州市,320400,2003,335.2008625176808,462.10699903236394,414.0959802473594
江苏省,320000,淮安市,320800,2003,355.96659247739404,484.7205529733472,472.48393721014224
江苏省,320000,连云港市,320700,2003,322.2031159179046,479.2331750031865,470.0697945154087
江苏省,320000,南京市,320100,2003,302.7865541944134,460.381714247912,430.08474821121894
江苏省,320000,南通市,320600,2003,364.39537972080524,554.9177116811741,540.7268965394093
江苏省,320000,苏州市,320500,2003,316.93672876747377,467.1078750631899,385.56179254337843
江苏省,320000,宿迁市,321300,2003,368.8462472125645,491.46890671568025,478.7220226434584
江苏省,320000,泰州市,321200,2003,342.1684346169065,495.5128304844589,471.1295942574183
江苏省,320000,无锡市,320200,2003,339.3952173019422,453.0110673600493,412.196348855455
江苏省,320000,徐州市,320300,2003,327.5262800519423,449.4411249275376,440.4499723210429
江苏省,320000,盐城市,320900,2003,377.2442408376963,541.2943964142232,526.6485686910914
江苏省,320000,扬州市,321000,2003,342.3406771690572,466.532239842137,444.90971937216426
江苏省,320000,镇江市,321100,2003,342.40435749766345,472.32005018520306,450.82089290084826
江西省,360000,抚州市,361000,2003,360.3510386221294,531.5627861494665,626.688758568533
江西省,360000,赣州市,360700,2003,411.0241784037558,643.1859466823197,854.7852662990649
江西省,360000,吉安市,360800,2003,376.97098819680116,549.3164399803221,661.5862692882666
江西省,360000,景德镇市,360200,2003,369.5925925925926,515.2790787891134,554.2536479974502
江西省,360000,九江市,360400,2003,321.8863443039658,502.5781095832881,559.0368500652256
江西省,360000,南昌市,360100,2003,279.32074996766164,434.75901010920956,438.7647068151383
江西省,360000,萍乡市,360300,2003,325.680612244898,558.3268043126493,600.0412302743995
江西省,360000,上饶市,361100,2003,334.88226600985223,461.6339764262664,557.7194613453129
江西省,360000,新余市,360500,2003,392.5141078838173,502.3246689534191,563.6336119454995
江西省,360000,宜春市,360900,2003,369.5988029708783,489.6635302860446,579.1539843924241
