country,province,city,id,year,urban_anpp,agriculture_anpp,overall_anpp
China,Zhejiang Sheng,Hangzhou,13319,2009,344.427448305361,571.3493694541731,608.4973423717776
China,Zhejiang Sheng,Ningbo,13320,2009,422.9741569737383,635.7764293984815,692.660045752599
China,Zhejiang Sheng,Wenzhou,13321,2009,426.2677483022858,713.2392853981304,827.8254821488565
China,Zhejiang Sheng,Jiaxing,13322,2009,374.79315844091025,544.3661747407875,500.2767342255684
China,Zhejiang Sheng,Huzhou,13323,2009,334.3899010024282,524.167715261785,517.220604140095
China,Zhejiang Sheng,Shaoxing,13324,2009,350.5625024331835,619.5065423423938,623.7806035809258
China,Zhejiang Sheng,Jinhua,13325,2009,348.86332207050305,571.4393963941235,652.4897338665015
China,Zhejiang Sheng,Quzhou,13326,2009,361.5375366568915,606.66485555308,668.3841635604084
China,Zhejiang Sheng,Zhoushan,13327,2009,436.52935792539176,724.6963987243438,755.7757824371101
China,Zhejiang Sheng,Taizhou,13328,2009,491.5801833715842,689.6743152436374,774.2035394123282
China,Zhejiang Sheng,Lishui,13329,2009,407.8597056796929,691.5515570167883,801.6369829858065
China,Anhui Sheng,Name Unknown,12994,2009,305.1993079584775,401.6559133165787,400.4886695138697
China,Beijing Shi,Name Unknown,13000,2009,247.60652532215252,319.25793625776623,304.4682801765455
China,Beijing Shi,Name Unknown,13001,2009,233.1505774755542,370.2715749797516,360.7587718555189
China,Chongqing Shi,Name Unknown,13002,2009,378.49662067514225,568.0978401311281,576.4735405807722
China,Chongqing Shi,Name Unknown,13003,2009,357.70716039476144,544.4761784130086,653.2366260330115
China,Chongqing Shi,Name Unknown,13004,2009,343.48780994565965,489.2417009048306,532.9667867628204
China,Qinghai Sheng,Name Unknown,13213,2009,0,124.36217432458821,116.75611551207014
China,Shanghai Shi,Name Unknown,13243,2009,436.6365625327268,625.4960118914263,550.1599620239441
China,Sichuan Sheng,Name Unknown,13263,2009,324.1770833333333,457.10488704730983,454.74656037149924
China,Tianjin Shi,Name Unknown,13278,2009,206.43646420464813,296.3500359443638,252.26297302769902
China,Tianjin Shi,Name Unknown,13279,2009,223.11217502886421,300.67575403249236,296.0198153661862
China,Xinjiang Uygur Zizhiqu,Name Unknown,13291,2009,0,122.72158206898105,119.351456926289
China,Hebei Sheng,Chengde,13082,2009,264.4084459459459,412.78798718651007,422.0101337099317
China,Heilongjiang Sheng,Harbin,13086,2009,250.24936548223354,360.56763531728836,463.0743160024864
China,Heilongjiang Sheng,Qiqihar,13087,2009,231.7305785123968,315.9942628891512,317.5653629130123
China,Heilongjiang Sheng,Jixi,13088,2009,235.06818181818187,395.23239922374495,451.85791424761396
China,Heilongjiang Sheng,Hegang,13089,2009,236.10926270960877,356.7819960044815,437.80681936787977
China,Heilongjiang Sheng,Shuangyashan,13090,2009,247.34375,370.7124169427089,435.77349137260705
China,Heilongjiang Sheng,Daqing,13091,2009,190.30510604332952,293.83385760386903,292.9000171615037
China,Heilongjiang Sheng,Yichun,13092,2009,294.1187343831716,381.1332173955361,524.3531574345142
China,Heilongjiang Sheng,Jiamusi,13093,2009,252.26308275058273,346.09641597012944,373.64833243278497
China,Heilongjiang Sheng,Qitaihe,13094,2009,258.54285714285714,378.0201839044291,440.74293019779583
China,Heilongjiang Sheng,Mudanjiang,13095,2009,293.44999999999993,425.9127328173918,565.5447851123565
China,Heilongjiang Sheng,Heihe,13096,2009,204.39999999999998,387.1647155908625,458.17643651830224
China,Heilongjiang Sheng,Suihua,13097,2009,210.61017558932505,327.94571353460583,361.54844638693805
China,Heilongjiang Sheng,Daxing'anling,13098,2009,224.5739436619719,376.9123426605243,501.38362410005567
China,Jilin Sheng,Changchun,13168,2009,263.5184412125643,349.1798332126723,349.7320239828847
China,Jilin Sheng,Jilin,13169,2009,303.1393502222822,429.1422520176216,538.0568956307984
China,Jilin Sheng,Siping,13170,2009,264.9947183772406,356.3276075095093,359.9835576943298
China,Jilin Sheng,Liaoyuan,13171,2009,308.2358974358974,466.4260574535708,478.072840834444
China,Jilin Sheng,Tonghua,13172,2009,342.11883387898934,471.7713681009954,590.5014846866995
China,Jilin Sheng,Baishan,13173,2009,339.81110240462317,495.7832664307212,628.3528430403403
China,Jilin Sheng,Songyuan,13174,2009,208.55909090909077,284.74666200671766,283.9366654424145
China,Jilin Sheng,Baicheng,13175,2009,194.41304347826085,227.39459851230805,227.28914957876424
China,Jilin Sheng,Yanbian Korean,13176,2009,280.95207936667003,466.9806979744889,646.2233749079926
China,Liaoning Sheng,Shenyang,13177,2009,276.6704966025846,341.18149004781776,341.16549964962235
China,Liaoning Sheng,Dalian,13178,2009,360.035254793067,509.1133411874299,515.7644236419815
China,Liaoning Sheng,Anshan,13179,2009,271.82084519896716,413.354979912196,452.9925120529618
China,Liaoning Sheng,Fushun,13180,2009,310.64651188191425,484.1463034827573,611.2477397664285
China,Liaoning Sheng,Benxi,13181,2009,313.41892348362467,495.77621165220523,601.518537547313
China,Liaoning Sheng,Dandong,13182,2009,292.7155039114324,491.7919401889886,571.7813465881477
China,Liaoning Sheng,Jinzhou,13183,2009,214.1631629234238,325.63992653273846,323.6865025631203
China,Liaoning Sheng,Fuxin,13185,2009,197.97096774193545,296.5772177142443,296.3246499061225
China,Liaoning Sheng,Liaoyang,13186,2009,287.52815342097284,370.4632129631218,422.60010066994164
China,Liaoning Sheng,Panjin,13187,2009,242.22123158937902,325.6470702132416,318.65783019033324
China,Liaoning Sheng,Tieling,13188,2009,286.6093505659938,403.21626539406117,454.6834611456153
China,Liaoning Sheng,Chaoyang,13189,2009,199.14285714285714,304.03917039879383,304.6367347077531
China,Liaoning Sheng,Huludao,13190,2009,246.85690314358536,373.03732992178846,371.6410330737837
China,Nei Mongol Zizhiqu,Chifeng,13194,2009,156.56923076923073,244.124765467392,247.34234524253424
China,Nei Mongol Zizhiqu,Hulunbuir,13195,2009,196.3980392156863,314.4531956040407,420.5432992119151
China,Nei Mongol Zizhiqu,Xing'an,13196,2009,201.61176470588234,324.9410195106501,349.5466431071489
China,Nei Mongol Zizhiqu,Tongliao,13197,2009,145.94655172413792,236.82180997113463,236.76262510644054
China,Nei Mongol Zizhiqu,Xilin Gol,13198,2009,0,172.90270826322615,172.9542115449296
China,Nei Mongol Zizhiqu,Ulaan Chab,13199,2009,151.97391304347826,153.34308218078164,151.56668337725128
China,Xinjiang Uygur Zizhiqu,Hami,13283,2009,137.90000000000003,169.97202033180247,159.91058906742362
China,Liaoning Sheng,Name Unknown,13184,2009,272.05135078052393,449.299554228782,464.9148046529461
China,Guangdong Sheng,Zhanjiang,13035,2010,459.542688994445,646.9752982820045,655.6829259382043
China,Guangxi Zhuangzu Zizhiqu,Beihai,13053,2010,391.00821597159904,625.9280704965023,639.0679776138415
China,Guangxi Zhuangzu Zizhiqu,Fangchenggang,13054,2010,375.1779688676877,691.2191029835424,1010.5261402526187
China,Guangxi Zhuangzu Zizhiqu,Chongzuo,13058,2010,421.658,646.6510591052413,880.3741190420743
China,Hainan Sheng,Hainan,13072,2010,484.94069480185277,704.9102464405712,858.6070869371961
China,Hainan Sheng,Haikou,13073,2010,397.641119901292,625.4345439037527,632.1473295401829
China,Hainan Sheng,Sanya,13074,2010,506.26243066636266,709.1509332661799,879.4008018485913
China,Yunnan Sheng,Pu'er,13310,2010,510.0145454545454,848.856148475331,1189.3599180120202
China,Yunnan Sheng,Xishuangbanna Dai,13311,2010,0,862.8606796551828,1431.0900613992533
China,Anhui Sheng,Hefei,12984,2010,289.90194915817233,443.7073062119189,434.7602945835811
China,Anhui Sheng,Wuhu,12985,2010,301.0338712980206,497.4627924578399,465.3659929940392
China,Anhui Sheng,Bengbu,12986,2010,336.9806132186155,479.92302089463357,474.6093757470733
China,Anhui Sheng,Huainan,12987,2010,348.5393565904696,450.08213839795934,441.17622237033396
China,Anhui Sheng,Ma'anshan,12988,2010,296.78328742102616,484.766469144353,422.7435694389712
China,Anhui Sheng,Huaibei,12989,2010,295.49794103501785,443.5314284613982,435.26922582126696
China,Anhui Sheng,Tongling,12990,2010,254.5706427421572,475.1215798369257,447.93140916763656
China,Anhui Sheng,Anqing,12991,2010,350.7606491264999,486.85440564079323,535.8523957676406
China,Anhui Sheng,Huangshan,12992,2010,356.53007518797006,569.606187485673,628.6950279185198
China,Anhui Sheng,Chuzhou,12993,2010,348.9803757565037,477.95157965259796,477.3393803025867
China,Anhui Sheng,Suzhou,12995,2010,336.32792877661865,454.6683507012601,452.6943706110021
China,Anhui Sheng,Lu'an,12996,2010,326.37212632643696,415.8003837942097,483.03669138246147
China,Anhui Sheng,Xuancheng,12997,2010,336.9675306856529,526.9451151489851,569.125834259676
China,Anhui Sheng,Chaohu,12998,2010,338.063448332749,462.94968618063723,453.2741537078989
China,Anhui Sheng,Chizhou,12999,2010,301.5611526581044,510.09931962902834,554.548248171644
China,Fujian Sheng,Fuzhou,13005,2010,461.44694175933074,656.5123139809165,797.7855188992655
China,Fujian Sheng,Xiamen,13006,2010,476.18899023546436,861.000369546449,956.6189757449732
China,Fujian Sheng,Putian,13007,2010,537.317963955817,736.7568829144816,942.4480305989939
China,Fujian Sheng,Sanming,13008,2010,369.2486111111112,580.6843046980364,661.1442790067111
China,Fujian Sheng,Quanzhou,13009,2010,476.6977958057933,802.0479651056343,889.2101815880619
China,Fujian Sheng,Zhangzhou,13010,2010,498.40331688141515,888.9754700012234,1026.4789182169018
China,Fujian Sheng,Nanping,13011,2010,355.86590909090916,591.0733388971338,623.5656394841061
China,Fujian Sheng,Longyan,13012,2010,442.38243243243244,662.5103778935602,920.6227443956935
China,Fujian Sheng,Ningde,13013,2010,424.5511399874826,704.0880862838866,778.0757379991303
China,Gansu Sheng,Lanzhou,13014,2010,189.93383922903803,187.2497396465312,188.41501329074558
China,Gansu Sheng,Jiayuguan,13015,2010,0,176.87569810825775,173.4705570365433
China,Gansu Sheng,Jinchang,13016,2010,101.49411764705884,193.17304566868646,173.91013000256734
China,Gansu Sheng,Baiyin,13017,2010,107.01481481481483,162.70705155931338,158.42618825812073
China,Gansu Sheng,Tianshui,13018,2010,328.36027397260284,436.3954811872031,503.00210261942055
China,Gansu Sheng,Jiuquan,13019,2010,0,137.33085040261707,129.8774180429796
China,Gansu Sheng,Zhangye,13020,2010,0,220.2497074005628,206.12100306774335
China,Gansu Sheng,Wuwei,13021,2010,176.7,246.39424642512984,244.40570494740297
China,Gansu Sheng,Dingxi,13022,2010,217.33333333333331,353.5676144671909,357.4071280226765
China,Gansu Sheng,Longnan,13023,2010,309.72600000000006,516.7620886082577,611.4732249921421
China,Gansu Sheng,Pingliang,13024,2010,252.93333333333328,452.3885092218096,460.56328367775933
China,Gansu Sheng,Qingyang,13025,2010,196.0709677419355,348.21941559220414,361.3435808402715
China,Gansu Sheng,Linxia Hui,13026,2010,194.47142857142856,356.86355919036913,360.2294363900078
China,Gansu Sheng,Gannan Tibetan,13027,2010,0,378.1970994049539,407.6326107251185
China,Guangdong Sheng,Guangzhou,13028,2010,368.15632909688196,621.846958338238,818.575412992877
China,Guangdong Sheng,Shaoguan,13029,2010,371.1766423357664,632.8400930079373,880.1211567553798
China,Guangdong Sheng,Shenzhen,13030,2010,392.7659729634546,672.7359042730485,787.2954293093395
China,Guangdong Sheng,Zhuhai,13031,2010,399.8613992132473,513.6062803828617,540.2320691548038
China,Guangdong Sheng,Shantou,13032,2010,562.4179563993663,677.1089831898321,781.3413670088123
China,Guangdong Sheng,Foshan,13033,2010,273.2586552533847,444.7815779482991,492.54639382432765
China,Guangdong Sheng,Jiangmen,13034,2010,385.1691662886131,679.4624099615397,790.6369839708756
China,Guangdong Sheng,Maoming,13036,2010,492.8492819688547,703.475027872499,867.0608082339111
China,Guangdong Sheng,Zhaoqing,13037,2010,355.68982172612937,621.8053591724263,1023.2167722854206
China,Guangdong Sheng,Huizhou,13038,2010,430.55830466052305,702.462841857082,1020.8110249319526
China,Guangdong Sheng,Meizhou,13039,2010,455.32776477693074,710.475697380719,1061.6754880533977
China,Guangdong Sheng,Shanwei,13040,2010,509.8634597391162,734.503505505173,968.2116454652572
China,Guangdong Sheng,Heyuan,13041,2010,415.53959999999995,749.105882596489,1091.892015181355
China,Guangdong Sheng,Yangjiang,13042,2010,431.3823174650255,702.1719516891118,907.6497305561326
China,Guangdong Sheng,Qingyuan,13043,2010,367.93671328671337,639.9994203335563,874.4764179917651
China,Guangdong Sheng,Dongguan,13044,2010,355.91820423392613,499.12750730066307,550.066855884684
China,Guangdong Sheng,Zhongshan,13045,2010,308.9596905994525,401.46494152103116,418.8241619314318
China,Guangdong Sheng,Chaozhou,13046,2010,561.0353722261376,856.120766113754,1079.5174774054226
China,Guangdong Sheng,Jieyang,13047,2010,570.1851357703712,792.308412517951,973.0061590395642
China,Guangdong Sheng,Yunfu,13048,2010,410.47894736842113,709.1990388551379,988.853692111508
China,Guangxi Zhuangzu Zizhiqu,Nanning,13049,2010,424.13856427378926,662.0814742740791,784.9245891799047
China,Guangxi Zhuangzu Zizhiqu,Liuzhou,13050,2010,362.6464150943396,629.2366382316848,721.1109561254538
China,Guangxi Zhuangzu Zizhiqu,Guilin,13051,2010,406.9276223776225,631.9684264574652,766.6447839725645
China,Guangxi Zhuangzu Zizhiqu,Wuzhou,13052,2010,379.3925000000001,651.109225391934,1109.1379911214701
China,Guangxi Zhuangzu Zizhiqu,Qinzhou,13055,2010,451.5508474576272,691.6523744096436,816.4889651002237
China,Guangxi Zhuangzu Zizhiqu,Guigang,13056,2010,403.40083333333325,619.175060284287,839.0142026603671
China,Guangxi Zhuangzu Zizhiqu,Yulin,13057,2010,450.11130434782615,698.0860041474149,926.0258429302678
China,Guangxi Zhuangzu Zizhiqu,Laibin,13059,2010,376.69354838709677,634.8314398580335,795.6715883644704
China,Guangxi Zhuangzu Zizhiqu,Hezhou,13060,2010,432.87983870967753,611.0082339541195,919.3045798888694
China,Guangxi Zhuangzu Zizhiqu,Baise,13061,2010,448.6505154639177,713.4068305888766,951.3942265014019
China,Guangxi Zhuangzu Zizhiqu,Hechi,13062,2010,453.5953020134227,708.6213912327213,909.9597569445989
China,Guizhou Sheng,Guiyang,13063,2010,377.4221153846153,661.2303405059782,739.7960429211834
China,Guizhou Sheng,Liupanshui,13064,2010,272.61578947368423,644.3587261837409,727.2977336816541
China,Guizhou Sheng,Zunyi,13065,2010,385.25454545454534,622.1145874092741,682.0359902008237
China,Guizhou Sheng,Tongren,13066,2010,385.60967741935485,651.589408120482,705.75723455832
China,Guizhou Sheng,Qianxinan Buyei and Miao,13067,2010,401.4857142857142,669.6265013139766,798.118568778739
China,Guizhou Sheng,Bijie,13068,2010,299.59999999999997,620.1196463245012,669.4114690345298
China,Guizhou Sheng,Anshun,13069,2010,357.9333333333334,651.2813197099413,722.2285933334136
China,Guizhou Sheng,Qiandongnan Miao and Dong,13070,2010,346.7229508196721,640.0248114376129,772.3577946876308
China,Guizhou Sheng,Qiannan Buyei and Miao,13071,2010,407.0808510638298,700.9817822032699,856.0209103345796
China,Hebei Sheng,Shijiazhuang,13075,2010,212.541109980426,255.6274700162835,257.6686083522136
China,Hebei Sheng,Tangshan,13076,2010,209.65910129359256,315.6357767053743,308.5022941436807
China,Hebei Sheng,Qinhuangdao,13077,2010,242.5174014026779,393.342249696465,389.6172026170424
China,Hebei Sheng,Handan,13078,2010,200.3754456700472,266.1045077020448,264.29229171363454
China,Hebei Sheng,Xingtai,13079,2010,203.15142898572924,259.1953952799591,259.24421501475916
China,Hebei Sheng,Baoding,13080,2010,210.7680781721788,274.6325245508113,278.9148326035643
China,Hebei Sheng,Zhangjiakou,13081,2010,211.69664082687336,313.48443580573803,315.87868309402626
China,Hebei Sheng,Cangzhou,13083,2010,191.33770456970714,266.0054234811026,264.40420408626363
China,Hebei Sheng,Langfang,13084,2010,185.31655232943456,233.4596036633875,231.89096615289253
China,Hebei Sheng,Hengshui,13085,2010,203.77421259842527,264.325988311982,263.4638355697734
China,Henan Sheng,Zhengzhou,13099,2010,224.86139153319934,318.92719721453,310.74027194284696
China,Henan Sheng,Kaifeng,13100,2010,240.6089171974523,335.7413228303972,334.3278463972239
China,Henan Sheng,Luoyang,13101,2010,253.5511506355873,408.02793340767664,443.0792987743429
China,Henan Sheng,Pingdingshan,13102,2010,278.4957369592202,413.11921632489145,410.1122339385513
China,Henan Sheng,Anyang,13103,2010,243.5360301029681,284.674443428334,285.39920943827553
China,Henan Sheng,Hebi,13104,2010,220.60905368886205,273.23235251247684,271.105377760777
China,Henan Sheng,Xinxiang,13105,2010,234.42172094923757,312.6708571810921,305.6636673278029
China,Henan Sheng,Jiaozuo,13106,2010,246.3493105475572,347.24663987982,328.7112274999323
China,Henan Sheng,Puyang,13107,2010,231.62722239869316,275.4927538027892,275.07589636927855
China,Henan Sheng,Xuchang,13108,2010,263.6909298176051,383.77666806110244,381.28484417466524
China,Henan Sheng,Luohe,13109,2010,284.6804991841729,426.9020801773748,424.1613713143831
China,Henan Sheng,Sanmenxia,13110,2010,303.3171058013498,439.4782029056754,472.86639657915185
China,Henan Sheng,Nanyang,13111,2010,325.92871621621634,469.97669398655904,503.30391705465485
China,Henan Sheng,Shangqiu,13112,2010,286.36374436041416,402.0981104028368,400.79221132939716
China,Henan Sheng,Xinyang,13113,2010,340.55719417475734,433.5323851259956,461.8363551824143
China,Henan Sheng,Zhoukou,13114,2010,292.1663366336634,421.5167083122881,420.41267824928224
China,Henan Sheng,Zhumadian,13115,2010,309.6061336021054,460.80569803467745,458.2065042543916
China,Hubei Sheng,Wuhan,13117,2010,282.29125950243395,456.0774563931949,425.2196239538398
China,Hubei Sheng,Huangshi,13118,2010,316.9938343478783,480.90567547884757,503.5069929442151
China,Hubei Sheng,Shiyan,13119,2010,375.4759749107311,542.0668294314598,604.0455874735252
China,Hubei Sheng,Yichang,13120,2010,347.68886180753736,523.8088457712797,636.0249420367402
China,Hubei Sheng,Xiangfan,13121,2010,325.7876460249177,484.33518940058434,540.8901206443522
China,Hubei Sheng,Ezhou,13122,2010,310.2221565132859,455.4151787412904,429.25391831661193
China,Hubei Sheng,Jingmen,13123,2010,348.27245573319584,481.38876822604806,498.2359570424998
China,Hubei Sheng,Xiaogan,13124,2010,334.4196698910039,439.7899816288699,452.6190841104785
China,Hubei Sheng,Jingzhou,13125,2010,331.1166269083968,456.2771894398898,447.11356814326206
China,Hubei Sheng,Huanggang,13126,2010,325.20156011169286,487.70272033948504,543.286589747758
China,Hubei Sheng,Xianning,13127,2010,322.45090090090093,506.9177565002907,559.6634903500753
China,Hubei Sheng,Enshi Tujia and Miao,13128,2010,430.1583333333334,618.7008116547528,724.0525915342599
China,Hubei Sheng,Shennongjia,13129,2010,335.3721752586845,473.3101348968861,527.9483031109905
China,Hunan Sheng,Changsha,13130,2010,290.75790130527326,492.2285841993161,555.3765330599268
China,Hunan Sheng,Zhuzhou,13131,2010,328.37605633802826,519.7095066368205,601.1722216653733
China,Hunan Sheng,Xiangtan,13132,2010,327.5959168426504,512.8404926865813,565.7919625138679
China,Hunan Sheng,Hengyang,13133,2010,301.97520661157023,513.8208836455854,541.3576712479015
China,Hunan Sheng,Shaoyang,13134,2010,332.652,571.2289424414178,639.9587503108661
China,Hunan Sheng,Yueyang,13135,2010,288.9042230644289,481.745868204232,532.8972711088076
China,Hunan Sheng,Changde,13136,2010,287.1176211453745,480.6135313526099,546.4727107429228
China,Hunan Sheng,Zhangjiajie,13137,2010,300.990625,616.6704802904111,696.9204647257983
China,Hunan Sheng,Yiyang,13138,2010,288.12986111111115,461.1675079826239,522.1064502502202
China,Hunan Sheng,Chenzhou,13139,2010,366.9473469387755,593.7082007478582,672.2028879581969
China,Hunan Sheng,Yongzhou,13140,2010,296.4353293413174,572.6790985794522,627.4852194419387
China,Hunan Sheng,Huaihua,13141,2010,348.4418181818182,539.112726478383,650.8618229945398
China,Hunan Sheng,Loudi,13142,2010,305.27815126050416,554.8775375619331,585.9245016302118
China,Hunan Sheng,Xiangxi Tujia and Miao,13143,2010,351.34918032786896,613.9681507553089,697.5346718770367
China,Jiangsu Sheng,Nanjing,13144,2010,302.16413702935756,490.6907504062314,442.6349698149677
China,Jiangsu Sheng,Wuxi,13145,2010,332.1556336520865,509.67273578179663,423.79685345984694
China,Jiangsu Sheng,Xuzhou,13146,2010,295.5541817569135,448.42419488624546,436.05534099904645
China,Jiangsu Sheng,Changzhou,13147,2010,324.49490269558845,518.1029258572453,435.69348217228185
China,Jiangsu Sheng,Suzhou,13148,2010,316.82745743105824,503.71646623964364,392.48560722961207
China,Jiangsu Sheng,Nantong,13149,2010,357.2916463813474,576.1948027051778,557.592716304151
China,Jiangsu Sheng,Lianyungang,13150,2010,327.626609574627,500.9697046811576,489.76284734792466
China,Jiangsu Sheng,Huai'an,13151,2010,346.97750865051916,513.6778165045512,504.33726943941747
China,Jiangsu Sheng,Yancheng,13152,2010,378.73302911245975,579.4587295918229,568.6309749458735
China,Jiangsu Sheng,Yangzhou,13153,2010,343.03202298420575,512.8474713916726,484.8108522993716
China,Jiangsu Sheng,Zhenjiang,13154,2010,325.93854623149554,509.66570217436026,468.5651082408679
China,Jiangsu Sheng,Taizhou,13155,2010,341.55761737978605,517.52431491065,488.33472038049143
China,Jiangsu Sheng,Suqian,13156,2010,357.7144428997022,505.43670763608975,493.6116818847375
China,Jiangxi Sheng,Nanchang,13157,2010,267.96367624737087,414.0180878360416,412.14843770319777
China,Jiangxi Sheng,Jingdezhen,13158,2010,339.4896373056995,507.41945802194664,545.1702033670362
China,Jiangxi Sheng,Pingxiang,13159,2010,339.8111111111111,560.6947611508231,596.471437479799
China,Jiangxi Sheng,Jiujiang,13160,2010,283.40615370039205,471.6499496297732,549.1345207309593
China,Jiangxi Sheng,Xinyu,13161,2010,286.83666666666653,466.6621544878457,514.2215468074044
China,Jiangxi Sheng,Yingtan,13162,2010,309.4567765567766,463.1613978674508,530.3987405802807
China,Jiangxi Sheng,Ganzhou,13163,2010,346.2805232558139,588.5320710416368,762.9344455545087
China,Jiangxi Sheng,Yichun,13164,2010,321.1387205387206,462.32986900463,551.4570784163986
China,Jiangxi Sheng,Shangrao,13165,2010,310.146364361539,459.0020542245708,549.0956620896696
China,Jiangxi Sheng,Ji'an,13166,2010,336.05918367346936,516.7328937466206,604.9592572425394
China,Jiangxi Sheng,Fuzhou,13167,2010,305.07533632286993,496.10066930427155,585.887111969559
China,Nei Mongol Zizhiqu,Hohhot,13191,2010,151.4062827225131,207.42205731149397,207.2540340643006
China,Nei Mongol Zizhiqu,Baotou,13192,2010,99.18318264014471,114.78421268293224,114.56496069182029
China,Nei Mongol Zizhiqu,Wuhai,13193,2010,74.675,89.8401240380965,77.61050263628165
China,Nei Mongol Zizhiqu,Ordos,13200,2010,97.13750000000002,139.81231133480549,137.9861530147125
China,Nei Mongol Zizhiqu,Baynnur,13201,2010,60.82,115.92233941729576,113.93569099998997
China,Nei Mongol Zizhiqu,Alxa,13202,2010,0,107.45557235569349,102.35040633468192
China,Ningxia Huizu Zizhiqu,Yinchuan,13203,2010,161.5369318181819,211.56270818621877,207.04702622707666
China,Ningxia Huizu Zizhiqu,Shizuishan,13204,2010,117.32111111111111,149.1199592912689,140.7200939970042
China,Ningxia Huizu Zizhiqu,Wuzhong,13205,2010,182.43333333333337,153.23377336619603,151.2426629259565
China,Ningxia Huizu Zizhiqu,Guyuan,13206,2010,0,294.2410892040328,296.8375689258542
China,Qinghai Sheng,Xining,13207,2010,212.16808510638302,350.384780818054,350.71022735421
China,Qinghai Sheng,Haidong,13208,2010,215.92343749999998,342.95700157451785,347.9078516030848
China,Qinghai Sheng,Haibei Tibetan,13209,2010,0,270.20066176690057,259.53153499634493
China,Qinghai Sheng,Huangnan Tibetan,13210,2010,0,350.31373852429584,350.0325716515867
China,Qinghai Sheng,Hainan Tibetan,13211,2010,0,265.25773712081997,256.51714131153955
China,Qinghai Sheng,Golog Tibetan,13212,2010,0,217.39713142374498,215.12640186878906
China,Qinghai Sheng,Haixi Mongol and Tibetan,13214,2010,0,108.32850923137308,98.39636553725373
China,Shaanxi Sheng,Xi'an,13215,2010,261.65083962073817,466.3126835143765,521.3968797851915
China,Shaanxi Sheng,Tongchuan,13216,2010,307.16214600924286,457.04422039803706,465.08360161295906
China,Shaanxi Sheng,Baoji,13217,2010,362.40565951104963,534.5966327911713,623.5290959152578
China,Shaanxi Sheng,Xianyang,13218,2010,259.03427400431764,451.2288115293163,454.57580678853265
China,Shaanxi Sheng,Weinan,13219,2010,276.6767034068136,388.28135155001326,392.153984182261
China,Shaanxi Sheng,Yan'an,13220,2010,271.9161764705882,355.19648271562966,395.22889172184847
China,Shaanxi Sheng,Hanzhong,13221,2010,326.7969072164948,562.4012804024529,630.5940061660069
China,Shaanxi Sheng,Ankang,13222,2010,384.2934290629964,554.9363674983927,610.1693775819514
China,Shaanxi Sheng,Shangluo,13223,2010,371.2898734177216,545.1681181694087,597.3043455470165
China,Shaanxi Sheng,Yulin,13224,2010,155.01881406718184,210.84269846826496,210.73215899941823
China,Shandong Sheng,Jinan,13225,2010,220.95807107783622,302.12403228009373,298.6997253553179
China,Shandong Sheng,Qingdao,13226,2010,306.32007713813675,458.5369489745674,451.226275256846
China,Shandong Sheng,Zibo,13227,2010,230.64697689847944,337.7797711579704,328.470815103348
China,Shandong Sheng,Zaozhuang,13228,2010,296.9034039449506,386.44459491822624,380.8411688775026
China,Shandong Sheng,Dongying,13229,2010,184.05394842437542,286.0415897896868,275.10339242384475
China,Shandong Sheng,Yantai,13230,2010,321.89144281971875,473.0532695365548,469.39991768725815
China,Shandong Sheng,Weifang,13231,2010,251.63066153042135,374.408138620877,368.198669709215
China,Shandong Sheng,Jining,13232,2010,260.9845036715235,340.3512186492155,333.2532506474753
China,Shandong Sheng,Tai'an,13233,2010,249.3592939835622,333.01083617986,329.0691680169357
China,Shandong Sheng,Weihai,13234,2010,284.4893337665476,528.5748476030639,528.895919759345
China,Shandong Sheng,Rizhao,13235,2010,292.049069096386,433.7244083117742,430.5419134829542
China,Shandong Sheng,Laiwu,13236,2010,246.39455384538627,326.0937647104426,319.42287290511655
China,Shandong Sheng,Linyi,13237,2010,299.2775282169024,394.1206686162141,389.4720267861587
China,Shandong Sheng,Dezhou,13238,2010,208.7707057787059,297.9996203698806,296.86836865252036
China,Shandong Sheng,Liaocheng,13239,2010,217.17104459679567,287.24798528262374,286.07840160902606
China,Shandong Sheng,Binzhou,13240,2010,197.59316375910433,287.0720375236441,282.43318366895124
China,Shandong Sheng,Heze,13241,2010,256.04280821917814,324.4499459660023,323.6404573814167
China,Shanghai Shi,Shanghai,13242,2010,359.11403351814283,519.4655734819048,431.29791674798594
China,Shanxi Sheng,Taiyuan,13244,2010,206.48205253549284,316.7452955024913,314.80463990340394
China,Shanxi Sheng,Datong,13245,2010,185.32200704225352,274.6889390834342,274.08122273560525
China,Shanxi Sheng,Yangquan,13246,2010,221.84030579136848,318.4579440737407,314.41337734368943
China,Shanxi Sheng,Changzhi,13247,2010,227.07170626349892,371.0455494262531,378.37249546962374
China,Shanxi Sheng,Jincheng,13248,2010,267.6322820037105,384.58813762064165,386.10411962459716
China,Shanxi Sheng,Shuozhou,13249,2010,161.92244897959185,257.0847232990812,256.968220728722
China,Shanxi Sheng,Xinzhou,13250,2010,231.05096525096528,322.9293403454107,326.2583753217999
China,Shanxi Sheng,Luliang,13251,2010,202.37938457073173,310.85333369739067,325.9450971519178
China,Shanxi Sheng,Jinzhong,13252,2010,241.58120701393247,347.6931240910973,354.5681719832813
China,Shanxi Sheng,Linfen,13253,2010,276.05668416613605,355.1509041663837,358.951651299265
China,Shanxi Sheng,Yuncheng,13254,2010,246.25369417071127,359.4479714213992,359.7231546792367
