province,city,id,year,urban_sol,agriculture_sol,total_sol
Jilin Sheng,Songyuan,13174,2012,9713.304823875427,4692.894531311708,14406.199355187135
Jilin Sheng,Baicheng,13175,2012,4905.259894251823,1636.6125792872672,6541.8724735390915
Jilin Sheng,Yanbian Korean,13176,2012,9214.383600586068,2088.8588413000107,11626.725232475412
Liaoning Sheng,Shenyang,13177,2012,109253.23508613343,21315.16037165277,131107.64705983983
Liaoning Sheng,Dalian,13178,2012,60124.25206926852,14321.284389893213,80095.6713930317
Liaoning Sheng,Anshan,13179,2012,32074.77730601208,4777.663093451425,37332.96513698428
Liaoning Sheng,Fushun,13180,2012,19621.98994605775,2612.5838318824767,22854.065978314833
Liaoning Sheng,Benxi,13181,2012,9621.92520274555,1986.950657769278,13217.377077793612
Liaoning Sheng,Dandong,13182,2012,7610.128509618723,2662.8429009297315,11072.412269855482
Liaoning Sheng,Jinzhou,13183,2012,18766.613483966095,4973.9735474642575,24127.46976053668
Liaoning Sheng,Fuxin,13185,2012,7446.839826529634,2310.9931794428358,9764.116162367429
Liaoning Sheng,Liaoyang,13186,2012,21524.10505620732,5412.3512405708725,27692.91977000704
Liaoning Sheng,Panjin,13187,2012,29371.69951855108,9647.62261224354,39848.50482520683
Liaoning Sheng,Tieling,13188,2012,9035.30362042212,6221.527293804113,15431.687580075919
Liaoning Sheng,Chaoyang,13189,2012,13653.1733674012,7392.842787367222,21063.897925856072
Liaoning Sheng,Huludao,13190,2012,10956.058750354543,4084.835204278722,15617.282846739245
Nei Mongol Zizhiqu,Chifeng,13194,2012,17321.8567302601,14842.700837564,32183.58974956391
Nei Mongol Zizhiqu,Hulunbuir,13195,2012,17809.284592203534,21279.838538585926,39584.9363975581
Nei Mongol Zizhiqu,Xing'an,13196,2012,3313.002730846405,2516.6746602974686,5898.318217369155
Nei Mongol Zizhiqu,Tongliao,13197,2012,9082.458364725113,10738.941571712494,19842.403564333916
Nei Mongol Zizhiqu,Xilin Gol,13198,2012,8442.514920949936,13120.879055453282,21940.53076393698
Nei Mongol Zizhiqu,Ulaan Chab,13199,2012,6084.626098409821,11901.508712728819,17995.50332233859
Xinjiang Uygur Zizhiqu,Hami,13283,2012,3822.6883186101913,4490.919818639755,13517.64951952579
Liaoning Sheng,Name Unknown,13184,2012,25497.43031669084,7839.207541415738,37412.55972554964
Guangdong Sheng,Zhanjiang,13035,2013,14541.676526758722,6926.490014948565,27889.23103148282
Guangxi Zhuangzu Zizhiqu,Beihai,13053,2013,9312.158415257696,3870.5066697920074,14074.210655503184
Guangxi Zhuangzu Zizhiqu,Fangchenggang,13054,2013,2287.3693075596116,594.2940090071921,7086.048081764521
Guangxi Zhuangzu Zizhiqu,Chongzuo,13058,2013,4933.701925503974,3079.25714933545,12620.975762816972
Hainan Sheng,Hainan,13072,2013,14302.79714629463,9361.758373850465,45889.5057401358
Hainan Sheng,Haikou,13073,2013,14224.139046453029,599.9530384386287,18815.903097726783
Hainan Sheng,Sanya,13074,2013,5393.593097888722,2307.942331215447,10388.305160114804
Yunnan Sheng,Pu'er,13310,2013,2935.765815213147,779.5504579371097,7210.463106041796
Yunnan Sheng,Xishuangbanna Dai,13311,2013,841.3534243106842,770.0109479427338,4898.720587651403
Anhui Sheng,Hefei,12984,2013,72704.86838959667,22587.297428454607,99077.23248653178
Anhui Sheng,Wuhu,12985,2013,19738.749611476822,2416.329181658053,32910.33549026835
Anhui Sheng,Bengbu,12986,2013,15810.6030082151,4392.42639139727,20954.256790438354
Anhui Sheng,Huainan,12987,2013,9815.604665151764,4914.430290938359,15517.44905133341
Anhui Sheng,Ma'anshan,12988,2013,21304.74091850216,2148.9075224161147,30070.127322428834
Anhui Sheng,Huaibei,12989,2013,10343.158465679953,5281.110423201206,16504.730104012586
Anhui Sheng,Tongling,12990,2013,6455.176286851659,438.19012479969103,10163.198533833729
Anhui Sheng,Anqing,12991,2013,9038.213682990916,1563.8573462360046,14840.701872635354
Anhui Sheng,Huangshan,12992,2013,2472.9034011363983,146.2080979347229,3817.657081772299
Anhui Sheng,Chuzhou,12993,2013,18025.417053852827,13211.05462462201,33435.924284672736
Anhui Sheng,Suzhou,12995,2013,10366.966107241313,11125.407063738507,23199.654876956283
Anhui Sheng,Lu'an,12996,2013,9157.949497792768,6584.889772078571,17895.92066738886
Anhui Sheng,Xuancheng,12997,2013,7975.5595678301415,2514.846591263659,17649.722081956676
Anhui Sheng,Chaohu,12998,2013,8885.277550533705,2942.829943761639,18136.657098034313
Anhui Sheng,Chizhou,12999,2013,3106.177925074802,377.79477809083227,6041.352147006988
Fujian Sheng,Fuzhou,13005,2013,62279.55793072898,4448.657381929135,89598.84217674546
Fujian Sheng,Xiamen,13006,2013,51383.97780454767,2151.152022699281,59732.431681381495
Fujian Sheng,Putian,13007,2013,25064.281587204292,1606.7651329596838,29143.558031106473
Fujian Sheng,Sanming,13008,2013,7999.888759255409,748.7334063053131,16327.618534839854
Fujian Sheng,Quanzhou,13009,2013,90887.96235506488,7868.3415882746385,116481.00213511272
Fujian Sheng,Zhangzhou,13010,2013,29194.4216133487,7956.768031464838,49150.03960557125
Fujian Sheng,Nanping,13011,2013,4368.808396816254,1236.8085726499557,15647.865518075345
Fujian Sheng,Longyan,13012,2013,9327.104693931224,751.554243350029,18485.086757283112
Fujian Sheng,Ningde,13013,2013,7885.060978422445,1124.5251267662234,17792.193545998314
Gansu Sheng,Lanzhou,13014,2013,31895.074266493088,14967.090781958432,46980.72169919762
Gansu Sheng,Jiayuguan,13015,2013,2423.2054307460785,696.9538511430517,8977.983214587792
Gansu Sheng,Jinchang,13016,2013,4149.371714353561,562.9591395967147,6468.759476434483
Gansu Sheng,Baiyin,13017,2013,3228.310168147087,3700.918074809804,7387.523837172751
Gansu Sheng,Tianshui,13018,2013,5843.632329198426,4528.113868237943,10515.082986521253
Gansu Sheng,Jiuquan,13019,2013,4312.31597340107,3214.496486625017,12565.64150989009
Gansu Sheng,Zhangye,13020,2013,1534.7236994504929,3569.847319126129,5585.242857098579
Gansu Sheng,Wuwei,13021,2013,2626.5506480932236,4196.128080479772,7078.448942415387
Gansu Sheng,Dingxi,13022,2013,2691.45112490654,4795.864370677517,7487.315495584057
Gansu Sheng,Longnan,13023,2013,1511.3680849075317,4036.3164715631333,7189.9581488263375
Gansu Sheng,Pingliang,13024,2013,2051.462551657826,3948.762919521799,6044.214778625731
Gansu Sheng,Qingyang,13025,2013,1811.3998052026711,16035.482501089806,17884.978084373473
Gansu Sheng,Linxia Hui,13026,2013,1063.0418511629105,2774.1058033227923,3875.322636795044
Gansu Sheng,Gannan Tibetan,13027,2013,506.8582401275635,2127.4190454076315,2843.0105344655467
Guangdong Sheng,Guangzhou,13028,2013,137835.85328373022,10187.534248548864,200277.7533177306
Guangdong Sheng,Shaoguan,13029,2013,7106.376749533765,545.2567250920276,15964.548008128708
Guangdong Sheng,Shenzhen,13030,2013,121359.55767038665,2624.1597670513042,143421.3739189859
Guangdong Sheng,Zhuhai,13031,2013,13322.71773030337,1330.5252081987906,27112.409029502032
Guangdong Sheng,Shantou,13032,2013,34089.263981066964,959.1106987471674,39259.70995261155
Guangdong Sheng,Foshan,13033,2013,87563.04897972554,2397.5734089243647,120266.17021958687
Guangdong Sheng,Jiangmen,13034,2013,20079.988620484113,3677.388601715892,41547.888613455434
Guangdong Sheng,Maoming,13036,2013,11992.056125912011,2754.111904306038,20688.713500703085
Guangdong Sheng,Zhaoqing,13037,2013,11713.226824897878,944.586004374074,26154.5774382652
Guangdong Sheng,Huizhou,13038,2013,37173.14590031493,5229.412631360689,68366.56888717251
Guangdong Sheng,Meizhou,13039,2013,6558.496360355265,460.9203376835468,12055.694101335022
Guangdong Sheng,Shanwei,13040,2013,5851.705175443256,1326.6876470168434,10927.966850624833
Guangdong Sheng,Heyuan,13041,2013,7272.129055521535,462.6522185484568,13581.030536451526
Guangdong Sheng,Yangjiang,13042,2013,10294.291180072112,2391.5181950620577,18918.364620584594
Guangdong Sheng,Qingyuan,13043,2013,11308.4805539234,3234.9062889309494,32607.625974541083
Guangdong Sheng,Dongguan,13044,2013,109518.04295105935,4158.462802654154,134135.98082683416
Guangdong Sheng,Zhongshan,13045,2013,42856.27336089564,1884.5114023629358,66573.0320904325
Guangdong Sheng,Chaozhou,13046,2013,13902.782286204543,836.0058076395709,17494.94131464631
Guangdong Sheng,Jieyang,13047,2013,22244.50181308494,1033.4331978868038,27544.400503758825
Guangdong Sheng,Yunfu,13048,2013,4607.590571575071,532.0622674605427,12075.742716217976
Guangxi Zhuangzu Zizhiqu,Nanning,13049,2013,31175.597093224525,7187.96161691862,51060.32001317856
Guangxi Zhuangzu Zizhiqu,Liuzhou,13050,2013,17715.49419093132,1110.8178221193016,23381.482397843807
Guangxi Zhuangzu Zizhiqu,Guilin,13051,2013,9915.448147296906,346.9696081876755,17224.594223108947
Guangxi Zhuangzu Zizhiqu,Wuzhou,13052,2013,3722.8985282182693,504.3710099369872,8626.568251449922
Guangxi Zhuangzu Zizhiqu,Qinzhou,13055,2013,5098.584441451932,663.4415382011264,9957.543453052933
Guangxi Zhuangzu Zizhiqu,Guigang,13056,2013,4945.578588247299,2557.3881405591965,9379.661842226982
Guangxi Zhuangzu Zizhiqu,Yulin,13057,2013,9525.172165758937,1201.0247546527899,12777.063294934758
Guangxi Zhuangzu Zizhiqu,Laibin,13059,2013,6004.221671819687,3314.4118120025187,13147.006094101831
Guangxi Zhuangzu Zizhiqu,Hezhou,13060,2013,2605.547299861908,422.8953330516815,4798.193313241005
Guangxi Zhuangzu Zizhiqu,Baise,13061,2013,5310.821704626083,1557.7317898095823,14723.052823936236
Guangxi Zhuangzu Zizhiqu,Hechi,13062,2013,3527.5640398296655,221.93295850379795,7825.633021389737
Guizhou Sheng,Guiyang,13063,2013,22006.616564035416,7045.296805828225,53318.04501882535
Guizhou Sheng,Liupanshui,13064,2013,4185.299020528793,3544.760410211133,19333.898013145783
Guizhou Sheng,Zunyi,13065,2013,7814.309936244348,5205.63322408807,25588.389491357524
Guizhou Sheng,Tongren,13066,2013,3290.178040709215,385.6887670030781,11558.147139525412
Guizhou Sheng,Qianxinan Buyei and Miao,13067,2013,3712.663765192032,2785.5188713284097,15040.011149796317
Guizhou Sheng,Bijie,13068,2013,2611.444001555443,6596.031386607768,16707.855716607148
Guizhou Sheng,Anshun,13069,2013,4825.843384027481,5938.587317234862,14665.511813005278
Guizhou Sheng,Qiandongnan Miao and Dong,13070,2013,4173.958018898964,324.84037578105927,14665.152609069208
Guizhou Sheng,Qiannan Buyei and Miao,13071,2013,3618.9839535951614,1165.7555951258714,12967.204566901804
Hebei Sheng,Shijiazhuang,13075,2013,46976.129910702795,11151.086571162352,58144.242793381905
Hebei Sheng,Tangshan,13076,2013,70492.85993090518,26970.759001410705,102197.66935624002
Hebei Sheng,Qinhuangdao,13077,2013,20976.37583524059,10256.629632827815,31853.681124582945
Hebei Sheng,Handan,13078,2013,36585.67817677844,9026.867467418839,45669.718835148626
Hebei Sheng,Xingtai,13079,2013,14650.261220344843,8841.669925396112,23504.091823770017
Hebei Sheng,Baoding,13080,2013,26608.175788702683,13373.838205195407,40048.66465870446
Hebei Sheng,Zhangjiakou,13081,2013,17760.596795797348,11605.882805138008,29386.469364195244
Hebei Sheng,Cangzhou,13083,2013,19917.454953673307,19500.711046555465,42638.346730890466
Hebei Sheng,Langfang,13084,2013,22976.112996771284,24751.801387350697,47727.914384121985
Hebei Sheng,Hengshui,13085,2013,7603.985034977688,4784.488108181018,12407.075625119958
Henan Sheng,Zhengzhou,13099,2013,64149.22999792099,43816.31558927134,109506.08254472133
Henan Sheng,Kaifeng,13100,2013,9184.008994102478,6492.955712725135,15773.261664657031
Henan Sheng,Luoyang,13101,2013,24461.90353579194,14489.09297195042,40243.87082491342
Henan Sheng,Pingdingshan,13102,2013,17286.626509888967,9753.250838790687,27709.934664274664
Henan Sheng,Anyang,13103,2013,18194.78601744222,5126.912533770355,23564.619069506607
Henan Sheng,Hebi,13104,2013,4875.054330534561,3496.811410057779,8371.865740592339
Henan Sheng,Xinxiang,13105,2013,17835.68784583924,12439.044047488884,30449.65234101146
Henan Sheng,Jiaozuo,13106,2013,16863.599604980616,6429.05757019099,23946.628787164595
Henan Sheng,Puyang,13107,2013,9337.88475147883,6478.982803376984,15911.219897938241
Henan Sheng,Xuchang,13108,2013,9844.335068899509,9248.45199981811,20260.766573350567
Henan Sheng,Luohe,13109,2013,6755.877800267351,2193.831681172053,9413.87607865988
Henan Sheng,Sanmenxia,13110,2013,9854.210050643193,6370.420414140178,18624.035995484333
Henan Sheng,Nanyang,13111,2013,15915.270896553993,11213.855419905047,28829.419670084877
Henan Sheng,Shangqiu,13112,2013,14099.59163948274,12750.69800301346,28453.948303742498
Henan Sheng,Xinyang,13113,2013,9777.89363878381,3594.981292378201,15834.689838550605
Henan Sheng,Zhoukou,13114,2013,8190.956670670883,5580.560126972666,15032.701817375071
Henan Sheng,Zhumadian,13115,2013,12630.30246690161,9640.670636396315,22847.92361112436
Hubei Sheng,Wuhan,13117,2013,89457.09207208904,8185.2537783454445,130172.06327593654
Hubei Sheng,Huangshi,13118,2013,8031.702628044521,867.4214895856146,13172.364789160092
Hubei Sheng,Shiyan,13119,2013,5206.587647319775,386.30903685092926,10291.4845639715
Hubei Sheng,Yichang,13120,2013,8644.203034162521,906.6011739969254,20108.28599019331
Hubei Sheng,Xiangfan,13121,2013,11007.676044411286,3558.401301310577,17417.09158162229
Hubei Sheng,Ezhou,13122,2013,4544.545650857103,1012.2052301827598,8912.275718988156
Hubei Sheng,Jingmen,13123,2013,4145.337849646456,1245.0376033895154,7475.280010122411
Hubei Sheng,Xiaogan,13124,2013,6798.9896265053285,2957.838399059165,11875.449146975723
Hubei Sheng,Jingzhou,13125,2013,6731.727975553625,1442.0943699532866,10999.06849769564
Hubei Sheng,Huanggang,13126,2013,5657.314075718674,2077.259462674927,11305.783159385475
Hubei Sheng,Xianning,13127,2013,4409.17904818058,470.4307509660721,7565.65090177106
Hubei Sheng,Enshi Tujia and Miao,13128,2013,2928.0836547613144,440.5593632403542,7121.563193582554
Hubei Sheng,Shennongjia,13129,2013,6010.740638658112,3842.7510835427865,12301.260920918688
Hunan Sheng,Changsha,13130,2013,57024.814595899865,883.5865749980888,80697.20176110174
Hunan Sheng,Zhuzhou,13131,2013,9444.141865781708,94.7082827091217,16416.216353033567
Hunan Sheng,Xiangtan,13132,2013,11061.248429892577,341.3358651722179,17528.814235837788
Hunan Sheng,Hengyang,13133,2013,5899.398083567619,201.01239800453186,11429.647797168003
Hunan Sheng,Shaoyang,13134,2013,4968.071752984383,1110.9971319581948,8904.427937465087
Hunan Sheng,Yueyang,13135,2013,8853.705957346803,1576.9900892790627,16856.494733082545
Hunan Sheng,Changde,13136,2013,7507.681526184082,672.173016667366,12474.38676340206
Hunan Sheng,Zhangjiajie,13137,2013,1076.0673949718475,44.10573887825012,2923.273332021751
Hunan Sheng,Yiyang,13138,2013,3101.5287725925446,167.99353921413422,5433.073805845018
Hunan Sheng,Chenzhou,13139,2013,7328.411624873386,216.51848113536835,16023.830332742018
Hunan Sheng,Yongzhou,13140,2013,4000.3392618894577,194.93298602104187,7561.205245135812
Hunan Sheng,Huaihua,13141,2013,6375.77841469213,313.8988461494446,10666.062169825796
Hunan Sheng,Loudi,13142,2013,6651.78021988448,1060.7165354504305,11179.261023738803
Hunan Sheng,Xiangxi Tujia and Miao,13143,2013,1895.662133216858,118.85372866742752,4821.393391299715
Jiangsu Sheng,Nanjing,13144,2013,109763.10142050724,13513.428702712059,148968.53042934593
Jiangsu Sheng,Wuxi,13145,2013,116744.13376830184,11242.74967792782,154186.05743167727
Jiangsu Sheng,Xuzhou,13146,2013,44837.825856195246,15103.170809788797,63908.00071544927
Jiangsu Sheng,Changzhou,13147,2013,75915.05660464343,5976.677467008198,98987.9212277637
Jiangsu Sheng,Suzhou,13148,2013,245382.03208324066,20439.23646807437,333259.9311938005
Jiangsu Sheng,Nantong,13149,2013,54123.822234596926,25663.33418860669,92773.6466349901
Jiangsu Sheng,Lianyungang,13150,2013,20545.244456848442,6714.759928896848,32657.27404768747
Jiangsu Sheng,Huai'an,13151,2013,28679.74357824092,9605.308859399254,41812.262658493186
Jiangsu Sheng,Yancheng,13152,2013,25160.946047803933,19814.297184734714,53935.21287394599
Jiangsu Sheng,Yangzhou,13153,2013,33819.93229698012,11895.700322129678,56074.25012942763
Jiangsu Sheng,Zhenjiang,13154,2013,35596.34714450321,8559.526767611504,61001.59622501486
Jiangsu Sheng,Taizhou,13155,2013,29242.004225160097,11759.451447559337,49667.56659266903
Jiangsu Sheng,Suqian,13156,2013,19031.323253050505,7916.943528015006,30847.63227561034
Jiangxi Sheng,Nanchang,13157,2013,28209.006316542625,2974.060871918529,37958.79264423052
Jiangxi Sheng,Jingdezhen,13158,2013,3763.976150035858,41.78015649318695,5549.616654668602
Jiangxi Sheng,Pingxiang,13159,2013,2089.981659770012,32.41994321346283,3802.8705460754095
Jiangxi Sheng,Jiujiang,13160,2013,10452.695415055985,841.9040087110856,18902.973804400946
Jiangxi Sheng,Xinyu,13161,2013,4581.646856546402,206.2508002393386,6122.503314553523
Jiangxi Sheng,Yingtan,13162,2013,3470.2819459438324,101.22678172588348,5100.333631162082
Jiangxi Sheng,Ganzhou,13163,2013,13812.403764724731,766.2483116388321,22719.839339655053
Jiangxi Sheng,Yichun,13164,2013,7956.155045628548,2020.4408889634938,14233.547072175905
Jiangxi Sheng,Shangrao,13165,2013,6691.065250515938,285.6738612651825,11307.138330973363
Jiangxi Sheng,Ji'an,13166,2013,5972.792755365372,800.0588979847291,10395.85185407143
Jiangxi Sheng,Fuzhou,13167,2013,4722.706454992294,465.31995138280536,7737.131112022961
Nei Mongol Zizhiqu,Hohhot,13191,2013,31776.457641005516,26442.035560602304,58219.549152249456
Nei Mongol Zizhiqu,Baotou,13192,2013,27872.068503141403,15413.78299548065,43729.809871930236
Nei Mongol Zizhiqu,Wuhai,13193,2013,3263.641991587246,3042.710386556738,12925.356416763978
Nei Mongol Zizhiqu,Ordos,13200,2013,5518.808468315181,53261.605720179694,61718.086536994655
Nei Mongol Zizhiqu,Baynnur,13201,2013,4274.235357165337,8851.430075723518,14126.377267438758
Nei Mongol Zizhiqu,Alxa,13202,2013,1010.8590067625046,2740.4045839337746,7956.42570997687
Ningxia Huizu Zizhiqu,Yinchuan,13203,2013,17970.64400434494,26969.72136378943,45486.49803313975
Ningxia Huizu Zizhiqu,Shizuishan,13204,2013,3858.946499198091,10774.720308980755,17952.727702145017
Ningxia Huizu Zizhiqu,Wuzhong,13205,2013,6448.290616750717,37531.068850154974,44960.44765778663
Ningxia Huizu Zizhiqu,Guyuan,13206,2013,1389.4946640729904,6586.132096518722,7975.626760591713
Qinghai Sheng,Xining,13207,2013,15193.60458543394,3868.3550507727796,19061.95963620672
Qinghai Sheng,Haidong,13208,2013,3740.3270653645195,8370.934528636464,12154.556452348652
Qinghai Sheng,Haibei Tibetan,13209,2013,297.7096254825592,1276.208309022118,1573.9179345046773
Qinghai Sheng,Huangnan Tibetan,13210,2013,263.52548694610596,849.9736495920256,1116.1410799283608
Qinghai Sheng,Hainan Tibetan,13211,2013,194.22550570964813,1633.487539545695,1898.711123005549
Qinghai Sheng,Golog Tibetan,13212,2013,55.59515619277954,382.73686961800445,438.332025810784
Qinghai Sheng,Haixi Mongol and Tibetan,13214,2013,2750.331999182701,3234.2491961675532,16999.36436090516
Shaanxi Sheng,Xi'an,13215,2013,111025.59454215321,34345.20407349128,148927.68999642858
Shaanxi Sheng,Tongchuan,13216,2013,2129.8175748394983,3565.576338024233,6287.513726417692
Shaanxi Sheng,Baoji,13217,2013,12040.247013033604,5438.57403995196,18632.353973436355
Shaanxi Sheng,Xianyang,13218,2013,20381.049954218026,23146.168706664386,44434.96368930151
Shaanxi Sheng,Weinan,13219,2013,13492.784764937327,11111.1795773595,25104.936761968747
Shaanxi Sheng,Yan'an,13220,2013,3510.9130806922913,60683.01743285189,64944.43174020777
Shaanxi Sheng,Hanzhong,13221,2013,5088.538643717766,5852.109593033791,16351.695594400519
Shaanxi Sheng,Ankang,13222,2013,4641.82784975884,653.135215640068,6773.2717620499
Shaanxi Sheng,Shangluo,13223,2013,867.5257111787796,2097.886042901114,4225.156906995586
Shaanxi Sheng,Yulin,13224,2013,9379.63404309095,63225.45822497722,72901.70255748711
Shandong Sheng,Jinan,13225,2013,41366.07680906127,20551.240835755478,62553.91969308152
Shandong Sheng,Qingdao,13226,2013,80280.41670490151,21324.05204700255,107295.26621575591
Shandong Sheng,Zibo,13227,2013,31494.17617608145,11978.36208163196,43665.04054089527
Shandong Sheng,Zaozhuang,13228,2013,14324.719935153042,4483.673123433076,18959.211258069678
Shandong Sheng,Dongying,13229,2013,24550.346627785177,17666.584956629136,43774.93428145203
Shandong Sheng,Yantai,13230,2013,46978.82884806793,25307.83853918431,73143.98979101179
Shandong Sheng,Weifang,13231,2013,37328.86357718309,27186.800962335925,68276.4505413406
Shandong Sheng,Jining,13232,2013,25196.055309492935,18479.152963177832,44798.92682234259
Shandong Sheng,Tai'an,13233,2013,12004.310810719751,7380.106948064822,19635.49701645468
Shandong Sheng,Weihai,13234,2013,12408.753629433873,11663.906547528153,25055.64647083283
Shandong Sheng,Rizhao,13235,2013,10959.297891171307,8298.643750060774,19272.81207795938
Shandong Sheng,Laiwu,13236,2013,7240.006020992878,1768.3886669963015,9021.192432263319
Shandong Sheng,Linyi,13237,2013,35807.95220217611,14977.797740738533,51784.510761157675
Shandong Sheng,Dezhou,13238,2013,10042.469345315298,12399.588978096084,22492.82733925558
Shandong Sheng,Liaocheng,13239,2013,11862.58281251309,8755.301568178103,20739.54317340617
Shandong Sheng,Binzhou,13240,2013,18390.1105013263,17287.614902121415,36729.098661777556
Shandong Sheng,Heze,13241,2013,14930.57306277752,11792.423243051884,26882.335677629828
Shanghai Shi,Shanghai,13242,2013,296903.60885449016,15128.059769099365,326306.4310156181
Shanxi Sheng,Taiyuan,13244,2013,56968.988714209256,8815.53157700651,66067.83997500598
Shanxi Sheng,Datong,13245,2013,29171.863147854805,11737.223247397647,40910.257315505245
Shanxi Sheng,Yangquan,13246,2013,7615.874377835031,3111.4504883130394,10831.558046778044
Shanxi Sheng,Changzhi,13247,2013,16798.196515917778,16753.25980433202,34022.87596553541
Shanxi Sheng,Jincheng,13248,2013,11184.292542696,5961.824429564383,18386.989947787923
Shanxi Sheng,Shuozhou,13249,2013,13166.09560594138,22669.189698302514,35835.285304243895
Shanxi Sheng,Xinzhou,13250,2013,7558.83788096671,22449.648336065984,30353.73024140526
Shanxi Sheng,Luliang,13251,2013,17270.575818457794,24241.166642239055,41689.00137187874
Shanxi Sheng,Jinzhong,13252,2013,21162.915403524566,10813.629533689627,32276.653528985324
Shanxi Sheng,Linfen,13253,2013,18312.302604536915,8080.595807624798,27601.581173734106
Shanxi Sheng,Yuncheng,13254,2013,15527.505895719809,5432.137292246724,21694.827558923233
Sichuan Sheng,Chengdu,13255,2013,127542.48461089602,33565.02424048488,206966.15527587358
Sichuan Sheng,Zigong,13256,2013,4208.089016795158,1175.770510673523,7722.751109090039
Sichuan Sheng,Panzhihua,13257,2013,4742.496599435806,2668.572517232801,14406.341985526273
Sichuan Sheng,Luzhou,13258,2013,4099.745975304118,976.870434089268,9121.603316501541
Sichuan Sheng,Deyang,13259,2013,13024.702118289235,7582.661391874388,26941.478296237365
Sichuan Sheng,Mianyang,13260,2013,11706.088542938232,3972.8216210603714,23422.07286182946
Sichuan Sheng,Guangyuan,13261,2013,3336.5735037326813,500.01240742206573,9152.535229802132
Sichuan Sheng,Suining,13262,2013,6996.011229991913,1497.6338523808647,11302.685478548443
Sichuan Sheng,Leshan,13264,2013,6952.011146068573,1163.1113027334213,15987.526263826034
Sichuan Sheng,Nanchong,13265,2013,13181.679847598076,3236.9601242472145,21505.02655278935
Sichuan Sheng,Yibin,13266,2013,5718.640133970392,1948.090692145684,12773.380307054053
Sichuan Sheng,Guang'an,13267,2013,4725.749568462372,2510.2071676025203,8591.301586724263
Sichuan Sheng,Dazhou,13268,2013,5883.151819109917,2465.4119856109805,12396.125392784325
Sichuan Sheng,Ya'an,13269,2013,1796.399981379509,1454.5677277069465,5997.128697772588
Sichuan Sheng,Ngawa Tibetan and Qiang,13270,2013,235.14100754261017,2261.667942609039,4898.200755994927
Sichuan Sheng,Garzê Tibetan,13271,2013,326.47760021686554,3745.44056976122,5554.403771801555
Sichuan Sheng,Liangshan Yi,13272,2013,4491.41372823949,6396.244093419525,19073.748793454728
Sichuan Sheng,Bazhong,13273,2013,2266.890137195587,45.924081921577454,4615.046716516158
Sichuan Sheng,Meishan,13274,2013,4322.397776092267,2334.5110945860542,9518.851775126364
Sichuan Sheng,Ziyang,13275,2013,3669.1979471445084,2934.8448183026967,9190.733331096873
Xinjiang Uygur Zizhiqu,Ürümqi,13280,2013,48670.769219943584,13157.213723119568,65154.46317584702
Xinjiang Uygur Zizhiqu,Karamay,13281,2013,7713.046119322029,9698.431604950569,29820.327490942618
Xinjiang Uygur Zizhiqu,Turfan,13282,2013,2683.966853618622,1361.4877879619598,9538.98659127273
Xinjiang Uygur Zizhiqu,Changji Hui,13284,2013,17965.12311942484,24533.697665840038,46704.58795038251
Xinjiang Uygur Zizhiqu,Börtala Mongol,13285,2013,1993.9805560387817,2461.427441716194,5802.927700827636
Xinjiang Uygur Zizhiqu,Bayin'gholin Mongol,13286,2013,7664.743221521378,6663.98286773317,29654.367585679596
Xinjiang Uygur Zizhiqu,Aksu,13287,2013,6186.842988729477,14862.71116952896,40526.0086265017
Xinjiang Uygur Zizhiqu,Kizilsu Kirghiz,13288,2013,1294.1785018444061,897.4743000268936,2934.3803851291245
Xinjiang Uygur Zizhiqu,Kashgar,13289,2013,7105.132889389992,11528.003498673439,21369.506521533516
Xinjiang Uygur Zizhiqu,Khotan,13290,2013,2103.5243109464645,6335.407312035561,11758.19220121421
Xinjiang Uygur Zizhiqu,Ili Kazakh,13292,2013,6982.037835359573,9521.219316185689,17073.09645200477
Xinjiang Uygur Zizhiqu,Tacheng,13293,2013,4216.116937384419,2997.3988489239823,9488.523135571386
Xinjiang Uygur Zizhiqu,Altay,13294,2013,2427.4732018709183,3598.54314688374,6406.717983996167
Xinjiang Uygur Zizhiqu,Shihezi,13295,2013,1400.9894509768956,3195.096018548105,4957.871988694808
Xizang Zizhiqu,Lhasa,13296,2013,5489.887830018997,9623.622460515826,16364.681556017726
Xizang Zizhiqu,Chamdo,13297,2013,367.5491157770157,1026.3311399095198,1393.8802556865355
Xizang Zizhiqu,Shannan,13298,2013,24.07796859741211,1384.598120409367,1409.970566946385
Xizang Zizhiqu,Shigatse,13299,2013,53.112820506095886,1022.0533316135406,1213.8124175071716
Xizang Zizhiqu,Nagchu,13300,2013,65.0780873298645,350.1226222515106,426.8273460865021
Xizang Zizhiqu,Ngari,13301,2013,2.5739645957946777,7.653743028640747,205.40611469745636
Xizang Zizhiqu,Nyingtri,13302,2013,128.40996479988098,841.0830498933792,1185.5000960826874
Yunnan Sheng,Kunming,13303,2013,61439.890514459796,20520.927490505517,102405.76175867951
Yunnan Sheng,Qujing,13304,2013,11380.974606633186,10075.664969128255,29884.452218399794
Yunnan Sheng,Yuxi,13305,2013,11689.783759275137,3055.584124866654,20559.457595999567
Yunnan Sheng,Zhaotong,13306,2013,3423.149965819658,4588.103839167893,11166.211197348668
Yunnan Sheng,Chuxiong Yi,13307,2013,4275.182646989822,2146.3145630518597,12177.624004247607
Yunnan Sheng,Honghe Hani and Yi,13308,2013,9364.13149115899,6919.783270488066,20486.347212216435
