city,year,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,10+12+14
Shenzhen,2011,13030,1.470410605,265.8717002,,,1.369283803,,,64.70276056,468.052745,75.28330034,25.42677451,0.915504179,999.5944169,,,1.220975735,53.63382998,76.19880452
Zhuhai,2011,13031,4.144488016,69.16962713,,0.559230221,0.922874859,,,37.69545381,639.5672989,84.45050656,271.9972727,6.914442,182.4318229,0.460695969,,16.65428039,56.24874301,91.82564453
Shantou,2011,13032,0.521057929,51.05198127,,,0.213957018,,,3.374135878,677.5672717,71.5462106,100.9805904,64.2831429,880.3936396,23.83328182,,1.507084457,86.0473021,159.6626353
Foshan,2011,13033,0.229136938,179.8906513,,,0.229062531,,0.916642906,54.50924554,1499.728615,61.33321433,178.1685874,5.043515836,1672.321957,11.71425726,,56.2097488,132.1120736,78.09098742
Jiangmen,2011,13034,5.517422589,1200.213254,,0.80161307,5.11180493,,,446.8510275,4508.193071,165.6008744,281.4910348,492.003128,523.929061,1194.242347,,16.19731454,194.1809062,1851.84635
Maoming,2011,13036,,605.3566004,,,1.151954,,,1415.849675,6776.405207,101.3021951,23.42486303,251.8970605,262.9937605,1899.330003,,0.324010228,56.9492948,2252.529258
Zhaoqing,2011,13037,0.911067078,3492.281372,,,27.00356766,,,5672.205471,4700.326445,192.7231148,137.0945576,261.0946033,252.4294542,44.3751383,,2.058798422,97.92435821,498.1928564
Huizhou,2011,13038,1.261830163,2702.679655,,,7.09166425,,,1724.834502,5300.651273,166.1707179,65.01499299,295.2572875,603.6577272,416.5198116,,2.611611976,187.2576743,877.947817
Meizhou,2011,13039,0.679719719,3209.650437,,,6.339693881,,,2943.539156,8881.866892,41.681117,2.949643281,139.6753051,226.6348689,109.2401603,,,22.10141899,290.5965824
Shanwei,2011,13040,,497.786053,,,1.144406172,,,613.2354003,2604.599987,350.0708204,87.91062833,297.4624464,197.1779886,159.9357981,,2.441900582,150.4654026,807.4690649
Heyuan,2011,13041,11.1548935,4259.585145,,,20.23254164,,,2525.246549,7833.456359,73.03505457,204.7748701,108.5710953,135.9236251,236.9444612,,2.731931516,172.6704047,418.5506111
Yangjiang,2011,13042,0.230845203,1251.020432,,,1.616687156,,,1237.595145,3953.879227,128.9550363,93.78152436,291.0779514,127.8419877,887.1605349,,2.172464,104.6549354,1307.193523
Qingyuan,2011,13043,53.23462321,3173.192794,,2.708832234,622.417441,,0.455459438,6329.157458,7448.803379,208.6053694,24.36048809,298.2885443,254.7684819,438.270665,,0.68088925,91.19047514,945.1645787
Dongguan,2011,13044,1.375289109,153.437339,,,0.687752188,0.229314938,,3.189383818,532.3634708,106.6541393,42.67358061,0.162404546,1467.564175,0.687892984,,16.99014194,54.72077677,107.5044368
Zhongshan,2011,13045,1.838955016,82.50069463,,,,0.229639172,2.984949109,1.380577375,583.6610953,39.61670773,182.7771981,4.134783344,708.4530349,1.378442609,,23.44970926,36.75997828,45.12993369
Chaozhou,2011,13046,,248.8707056,,,,,,741.9781543,1270.034188,26.33598072,28.68811357,17.59663931,413.9500475,139.0290479,,0.56247681,39.48100797,182.9616679
Jieyang,2011,13047,0.456004953,326.4569803,,,0.228212125,,,500.1774023,2961.727513,152.8496972,7.99425273,190.5880031,842.9054616,320.4400893,,1.108723422,21.88822448,663.8777896
Yunfu,2011,13048,,1166.761665,,,0.689356297,,,2364.171052,3462.541715,31.72601186,12.5671008,217.6348832,137.2671516,336.2916173,,0.915226172,54.62204269,585.6525124
Nanning,2011,13049,0.228665875,821.8605056,,,24.92460341,,,853.9498607,2843.286494,146.3157428,31.5327174,2719.040605,360.8051441,2245.663742,,,21.78302169,5111.020089
Liuzhou,2011,13050,,45.42197532,,,2.751460562,,,182.2898228,2849.983976,22.53242796,1.359569875,767.7410461,241.0979882,1182.84735,,,12.81727538,1973.120824
Guilin,2011,13051,192.8175468,3202.422103,,386.3952195,3232.98617,,,10321.99582,9309.848162,216.4175314,8.331087391,301.0964785,266.6328039,122.518425,,,4.943158875,640.0324349
Wuzhou,2011,13052,,2767.937738,,,0.526275652,,,6063.210866,3530.005346,92.60542695,34.87703992,82.46514641,123.1457556,36.0459606,,1.141736203,85.34281708,211.116534
Qinzhou,2011,13055,0.693102484,594.2591172,,,10.3689978,,,386.0864942,6645.595841,14.39356805,91.8253361,241.1340069,139.8487681,2535.699863,,0.244732833,56.68507052,2791.227438
Guigang,2011,13056,,1295.596169,,,2.511788453,,,1195.44965,3446.232061,73.56030742,31.13437025,2281.391876,257.4078166,2180.373172,,0.456310109,83.60717865,4535.325355
Yulin,2011,13057,,1119.898605,,,0.230774078,,,2274.627062,5745.068646,5.759719625,23.44432707,359.874025,747.796943,2521.164569,,,28.68390374,2886.798313
Laibin,2011,13059,48.15514031,3330.258558,,17.68568221,529.3211884,,,8444.679148,7809.121437,181.3611089,6.581941906,3369.715316,206.9665926,2692.573628,,,30.37665432,6243.650053
Hezhou,2011,13060,12.2336592,3036.724658,,1.128539031,290.8414172,,,4142.786108,2913.787579,356.0465729,10.20368463,578.9955535,124.1587185,240.1077839,,3.843037797,18.06980335,1175.14991
Baise,2011,13061,1.140416125,1930.55757,0.226220031,129.9189719,1396.869646,,,18856.06467,12474.91183,362.0424455,22.52057906,499.041016,108.9824625,241.2753866,,0.90319275,12.15182734,1102.358848
Hechi,2011,13062,6.979131609,2466.953892,,59.75245792,142.5041739,,,20783.58587,8471.88037,252.4785371,31.93577437,349.492684,79.53935567,372.7809719,,,0.454400328,974.752193
Guiyang,2011,13063,0.443826984,64.43649225,,131.2946933,119.4956714,,,1373.759305,3682.711332,5.341554716,25.4833095,156.9049159,226.1308759,1909.656619,,,4.678462875,2071.903089
Liupanshui,2011,13064,37.85394352,36.98917959,,169.7293158,126.7899378,,,29.88490258,7231.260775,4.023727563,,130.3096292,63.32985336,1923.820757,,,,2058.154113
Zunyi,2011,13065,33.27875417,26.39176794,,866.9435703,2483.467139,,,14414.9762,8907.536696,23.08152403,0.912329334,95.77432124,114.8789907,4106.462493,,,,4225.318338
Tongren,2011,13066,21.57563106,21.16798939,,277.4929765,1160.731823,,,7995.642926,7040.396392,21.5213968,0.440876578,26.62495095,58.47894271,906.6224388,,,,954.7687865
Qianxinan Buyei and Miao,2011,13067,0.900386625,139.1916961,,115.7019452,219.711505,,,1265.368122,11925.91587,191.1676652,7.155500116,673.5786772,56.28025388,2492.909662,,0.447398828,0.769693505,3357.656005
Bijie,2011,13068,17.87915337,16.24752635,,647.8480771,229.7832703,,,2498.116214,10660.5819,268.3410159,13.27535832,3687.274781,65.37033665,8600.402022,,,14.21853878,12556.01782
Anshun,2011,13069,,71.55523737,,43.66968494,43.3827392,,,142.0853243,4309.2339,23.69221786,3.057846011,881.6333038,86.73084468,3280.399421,,0.222901234,,4185.724942
Qiandongnan Miao and Dong,2011,13070,12.88878049,574.6816734,,632.2097923,3332.033878,,,21861.15336,3367.108735,115.4432687,0.887714641,66.04986625,69.61170624,57.50084342,,,,238.9939784
Qiannan Buyei and Miao,2011,13071,2.228274728,526.4819995,,255.1301936,341.022522,,,10732.74151,12591.48006,139.9939486,1.607651421,385.250361,73.18884258,999.6805988,,,,1524.924908
Shijiazhuang,2011,13075,,,,115.786003,76.50357683,189.9198266,,100.4657032,791.224485,2335.574499,15.08819425,9171.178414,1613.546422,,,4.306190125,31.93105652,11506.75291
Tangshan,2011,13076,,,,29.61115319,4.394665063,26.01961473,,14.08837595,159.2162377,1191.079369,110.7880292,9220.689809,1525.195135,,,95.30960178,677.8934127,10411.76918
Qinhuangdao,2011,13077,,,,320.9827137,2.290635969,91.24300394,,3.432275953,343.8555352,1194.178681,21.19394269,5858.977219,474.7071539,1.712950828,,11.11809761,75.23278119,7054.868851
Handan,2011,13078,,,,12.74605081,18.9834581,101.1365529,,19.21129258,217.1413692,1354.021985,6.630412281,8851.167074,1570.208879,,,1.809881828,16.0789813,10205.18906
Xingtai,2011,13079,,,,152.8461605,15.51064496,82.48420563,,2.528166938,161.6534379,871.3817297,3.385368828,10385.98774,768.5614852,,,0.794783969,,11257.36947
Baoding,2011,13080,,,,186.7830347,9.86153626,451.9415734,,107.7760132,963.708293,4892.946692,44.29967172,13408.03068,1981.799773,,,4.477935641,58.69396851,18300.97737
Zhangjiakou,2011,13081,,,,636.8547686,24.11141886,307.3706186,,61.01705225,422.8589318,31507.14814,18.95363851,3476.006688,407.3847627,0.56217075,,79.01824189,13.11148551,34983.71699
Cangzhou,2011,13083,,,,,,,,,,272.0922109,38.26317007,12475.21155,577.023296,,,131.4278432,471.7916245,12747.30377
Langfang,2011,13084,,,,,,,,,,53.82546419,,5534.374722,540.7664013,,,,,5588.200186
Hengshui,2011,13085,,,,,,,,,,11.52286533,4.744427891,8137.987825,591.0344295,,,,36.77450277,8149.51069
Zhengzhou,2011,13099,,,,60.54846152,23.16508074,,,2.257281891,199.2414973,531.057106,0.73310954,5685.000543,950.3523824,8.082620077,,29.67431496,50.28589322,6224.140269
Kaifeng,2011,13100,,,,,,,,,6.803000207,55.93299256,,5501.925721,378.6811661,0.821888156,,6.915814676,13.13371207,5558.680602
Luoyang,2011,13101,,,,3959.56288,70.91636081,,,1197.234913,502.073093,1074.920376,47.82488381,7540.236074,522.7293562,50.04972038,,3.538356537,46.98579987,8665.20617
Pingdingshan,2011,13102,,,,547.1004895,,,,304.0221801,309.971123,238.2131651,33.41824494,5568.773775,574.5269256,42.42460249,,4.147257063,47.91745611,5849.411543
Anyang,2011,13103,,,,10.33651771,32.94524219,9.498474217,,8.787049455,199.1151016,470.3297417,3.404138809,5731.824198,819.4667059,3.404653095,,,0.80608725,6205.558593
Hebi,2011,13104,,,,1.035646276,3.500486602,,,,1.616557594,142.8622187,1.038052396,1951.304523,176.9913819,0.630486468,,,,2094.797228
Xinxiang,2011,13105,,,,84.5273835,80.87377811,5.511343605,,100.2731191,153.827701,526.3062471,,6785.705321,774.1628489,0.812370609,,5.143925608,51.10136331,7312.823939
Jiaozuo,2011,13106,,,,296.1540008,130.7156473,0.190568976,,119.7130731,705.5531183,440.7685012,27.48456786,3492.230203,773.479965,89.01560403,,7.487829682,17.62570795,4022.014308
Puyang,2011,13107,,,,,,,,,,31.39972345,,3858.167002,374.6929092,,,0.031910502,24.71837294,3889.566725
Xuchang,2011,13108,,,,9.161799701,0.412153344,,,,86.49874976,41.41153207,1.529293834,4715.992064,381.2043811,40.41860608,,0.205908984,1.854363641,4797.822202
Luohe,2011,13109,,,,,,,,,30.01666391,0.415473172,,2323.490731,425.3225658,0.372470419,,,0.415303328,2324.278675
Sanmenxia,2011,13110,0.206341094,,,2165.486987,207.7930737,,,914.5127226,1603.599697,953.6937118,2.23535378,3729.792955,205.3895803,259.0780266,,1.271816047,8.979872686,4942.564693
Nanyang,2011,13111,,,,4067.752678,66.4935145,,,2427.806741,1868.273422,828.1361506,52.76054266,15821.30169,891.079698,212.2739567,,5.005726359,152.21183,16861.71179
Shangqiu,2011,13112,,,,,,,,,78.76888439,8.173060097,2.670359563,9941.968624,439.2117124,3.916170453,,,14.98588927,9954.057855
Xinyang,2011,13113,0.211983094,,,666.0823363,309.9866993,,,3068.183943,984.7173436,181.4469945,79.46699179,13132.24122,266.9737336,730.5551037,,,125.5028326,14044.24332
Zhoukou,2011,13114,,,,,,,,,82.50168227,0.414750219,,11200.91124,561.9814232,1.868297531,,,3.732132531,11203.19428
Zhumadian,2011,13115,,,,241.1711639,3.148738563,,,102.4060986,107.2923147,116.1420781,34.24191154,13909.31159,474.700878,30.56658258,,0.627497641,118.7318203,14056.02025
Wuhan,2011,13117,3.081461045,,,22.74061077,67.1952384,,,144.68963,2440.112337,340.5256669,385.8967095,2592.342855,883.750017,957.4702184,,13.2749847,749.5484922,3890.33874
Huangshi,2011,13118,,,,6.281623185,131.8815285,,,905.4395822,1859.777176,74.25543401,153.035082,205.6750615,220.6872573,629.6071826,,2.344411986,317.1505671,909.5376781
Shiyan,2011,13119,,,,7564.174659,2088.804745,,,10580.84537,2531.387697,246.7167317,132.0787601,266.7015049,190.1574452,290.8865248,,0.419717328,93.14654039,804.3047615
Yichang,2011,13120,2.364928797,,,2771.755919,1954.889388,,,12157.54599,1563.152229,126.2089784,69.01741878,1137.776524,210.0168333,1141.924777,,8.025652017,162.1772927,2405.91028
Xiangfan,2011,13121,,,,1918.047628,1259.21687,,,5590.302119,1368.50491,292.9364505,47.75191964,7669.550694,562.3325843,773.1552719,,0.846586922,155.2637659,8735.642417
Ezhou,2011,13122,,,,,5.318003272,,,11.17476951,587.9385634,104.7203182,117.2160677,291.8585356,89.86510303,170.3511735,,3.999715749,261.2775447,566.9300274
Jingmen,2011,13123,,,,512.9827779,327.3355664,,,2068.149514,1804.587304,38.65064159,71.76271421,5623.809679,236.1628745,1434.999401,,0.853890313,255.5025001,7097.459722
Xiaogan,2011,13124,2.451505301,,,299.6328317,97.09150231,,,1043.336123,1056.198223,416.620302,140.7528404,7616.653105,224.7311492,461.5674094,,,143.5795006,8494.840817
Jingzhou,2011,13125,,,,2.626690327,3.644054675,,,361.3904998,2273.471312,89.5501158,855.1444925,7963.368866,271.2837791,1372.231426,,6.221958391,1005.20089,9425.150407
Huanggang,2011,13126,12.40805647,0.215227813,,423.7764936,560.7953422,,,4652.263142,3328.194793,197.7276761,121.2412861,3807.000509,234.4200614,3196.293513,,2.936174225,406.2216333,7201.021697
Xianning,2011,13127,47.75799861,13.45037413,,66.15498812,722.7674271,,,3901.970392,2323.032511,62.63984055,151.1214179,575.1729069,139.1907686,1460.642657,,1.882201775,389.2891684,2098.455404
Enshi Tujia and Miao,2011,13128,9.519830823,4.968899688,,1374.680004,3154.761041,,,18934.01568,307.1616378,122.096015,9.308464414,127.722556,54.52999645,71.32911179,,0.213519609,2.989501609,321.1476828
Shennongjia,2011,13129,,,,1968.902679,1523.175186,,,2118.339044,2776.169957,311.3109708,86.09022518,7254.090071,270.3924012,867.8423921,,0.214539641,102.9344404,8433.243434
Changsha,2011,13130,212.3448852,504.2955976,,20.79410421,646.5621391,,,2485.425211,5741.333347,105.1283367,14.99818395,389.9384349,548.7483792,551.7318674,,3.510388203,50.63538626,1046.798639
Zhuzhou,2011,13131,276.0345831,535.942099,,17.27946978,1500.420478,,,4427.193986,3870.035637,46.70989022,22.30998423,176.4295229,203.8432742,283.8833512,,1.106049094,41.86782151,507.0227643
Xiangtan,2011,13132,0.441639031,27.79961573,,11.42480773,41.85609544,,,665.8708696,3277.692838,36.46432633,15.57501602,215.1669706,161.8974106,392.8333007,,0.660708953,36.20589735,644.4645977
Hengyang,2011,13133,32.50167206,290.9388732,,13.47177,234.7000461,,,1595.487925,7935.135236,13.03007761,15.96320598,278.8062466,219.9160301,4221.345263,,,88.33611343,4513.181587
Shaoyang,2011,13134,267.1758315,371.1013761,,464.620448,2370.289978,,,7021.873581,3922.674874,129.848833,1.818656797,362.7980827,303.2295829,5256.576092,,,,5749.223008
Yueyang,2011,13135,304.0234127,298.276702,,31.68618805,865.3639393,,,3411.52226,4376.831007,330.5200574,167.0629695,2296.944946,210.9416109,2044.451662,,4.551739734,1462.797643,4671.916666
Changde,2011,13136,79.52218931,20.49785944,,365.0484104,1096.373778,,,5849.014489,4002.111507,128.9963583,172.3991087,2393.834828,181.4457422,3786.976301,,0.652716422,402.8399325,6309.807487
Zhangjiajie,2011,13137,3.456040558,3.057010291,,560.7091961,1177.152419,,,6814.956917,877.2397112,22.58946009,3.116591057,25.87371855,26.95746595,76.67233762,,0.216998953,9.827226187,125.1355163
Yiyang,2011,13138,36.60764994,21.67714655,,203.3122719,1212.543639,,,4579.021081,2218.442031,194.4968657,142.6576625,2139.046643,137.8443943,637.7011679,,0.874251984,491.9582581,2971.244677
Chenzhou,2011,13139,260.7713487,851.9650004,,53.55135139,1816.321841,,,7284.481403,7220.630227,76.13189047,46.60400147,144.7611949,169.6742466,941.0832797,,1.120421516,60.49052844,1161.976365
Yongzhou,2011,13140,193.751987,1699.45666,,204.7749382,2330.705181,,,5100.713842,9373.156242,107.5474712,3.582297281,281.5080019,156.6025594,2481.924049,,0.896194047,6.669815833,2870.979522
Huaihua,2011,13141,24.39642419,214.3937636,,853.2774713,2403.747148,,,20074.14408,2758.444316,178.9458193,40.52454758,157.2324604,251.6001203,326.6692034,,0.657011984,13.34403753,662.8474831
Loudi,2011,13142,49.44493778,63.42856114,,80.70327513,424.246229,,,2171.272154,2260.522223,22.03385399,9.550250652,51.55744598,228.765516,2673.873214,,,1.647711887,2747.464514
Xiangxi Tujia and Miao,2011,13143,1.966164922,9.383127182,,381.0761206,1546.989319,,,11975.23181,1436.17487,35.25970676,4.378502219,41.37985995,51.92324568,356.1556105,,,0.438749625,432.7951772
Nanjing,2011,13144,,,,38.26600348,18.87976554,,,0.846688875,2207.68146,73.36132259,250.8929636,1779.260632,1013.86994,978.4075067,,8.513604294,379.4400833,2831.029461
Wuxi,2011,13145,0.854533585,,,,51.71853646,,,58.32833172,1380.609072,49.11897037,104.3410019,515.9706291,1408.341607,155.5220716,,2.748507014,884.1366673,720.6116711
Xuzhou,2011,13146,,,,,,,,,651.1751102,92.36928445,76.28603923,9120.797516,979.8034561,29.00298252,,0.206341094,94.59436086,9242.169783
Changzhou,2011,13147,0.141318887,,,0.6364225,12.45903328,,,9.893727238,1899.21591,9.953765921,87.15295861,589.2933001,1020.034339,483.5783987,,0.635149953,289.6771486,1082.825465
Suzhou,2011,13148,,,,,24.49985691,,,,2149.406132,43.09574154,295.0067419,799.6097232,2350.131049,34.70113609,,3.28914834,1266.038785,877.4066009
Nantong,2011,13149,,,,,,,,,660.7621879,22.13644393,9.082056413,6812.186863,618.5781997,105.9685419,,3.623184954,79.64864315,6940.291849
Lianyungang,2011,13150,,,,20.71468297,,,,1.025662719,330.2378785,65.1161911,54.30537931,5794.267887,476.6579461,35.97261178,,19.1358224,537.8312438,5895.35669
Huai'an,2011,13151,,,,8.657872487,,,,,587.1992503,97.20418757,297.2334313,7050.033629,517.0551842,133.2379267,,1.876485188,1148.239103,7280.475743
Yancheng,2011,13152,,,,,,,,,654.3434732,127.3098471,253.1355925,11901.67353,456.8952852,220.0675997,,66.8521568,510.6105757,12249.05097
Yangzhou,2011,13153,,,,,,,,,1328.883595,148.8254638,244.8397057,3982.162579,526.1271028,105.9018385,,3.962571473,598.2956836,4236.889881
Zhenjiang,2011,13154,,,,9.868061045,8.277669258,,,,1169.75677,30.14146249,58.16099623,1180.998907,459.0443673,536.1560001,,6.523742246,234.4694871,1747.29637
Taizhou,2011,13155,,,,,,,,,1368.129424,95.73549377,71.23474687,3584.416245,463.3766196,37.474416,,0.173636845,105.3107543,3717.626155
Suqian,2011,13156,,,,,,,,,402.1386151,52.07553948,212.4052911,6174.712457,510.5301401,127.5149165,,,968.7768199,6354.302913
Nanchang,2011,13157,5.897135484,155.3846178,,4.585808828,42.54154749,,,50.36936179,1568.080921,318.8447901,246.7672463,2810.823476,459.7312924,794.5881932,,3.280678953,1218.209826,3924.256459
Jingdezhen,2011,13158,152.2140808,1114.2461,,23.20547124,557.7730155,,,1670.564715,1176.32052,43.91702721,0.870335094,198.5215273,126.6425565,278.6254564,,,13.83698945,521.0640109
Pingxiang,2011,13159,96.07169785,183.1562622,,10.48768154,498.0638801,,,1671.405794,1276.057587,25.03781585,,45.6785816,89.16793134,119.6374799,,,0.390186164,190.3538773
Jiujiang,2011,13160,660.602142,546.9264157,,463.8205718,3259.095514,,,5445.233221,3894.203878,233.1698274,263.2238912,1148.754396,318.1129417,1439.983367,,10.4107302,1648.576697,2821.90759
Xinyu,2011,13161,1.106716045,84.28922842,,,58.37357958,,,879.5995353,1359.170005,24.00644047,39.46247763,369.5497423,109.9183046,201.4415761,,,30.78075031,594.9977589
Yingtan,2011,13162,25.40244981,497.8122659,,1.315543387,239.2615227,,,619.1559696,1565.013492,32.85669785,2.191085938,363.2555127,105.2852858,94.92032217,,0.219261547,24.94011729,491.0325328
Ganzhou,2011,13163,145.3558909,9250.022437,,2.404083727,829.7950233,,,10951.9083,17180.72541,174.4018614,63.61292251,358.8574405,351.6105318,202.0805393,,1.343475969,24.33925249,735.3398411
Yichun,2011,13164,1197.960368,1322.262563,,29.23616245,1412.752289,,0.219315953,4497.544069,5987.087335,268.4523357,40.99961209,2961.341538,272.2170277,1343.516815,,2.415384469,94.55655696,4573.310689
Shangrao,2011,13165,694.4078067,3066.417156,,10.65506388,1739.212217,,,5421.418234,6845.073195,253.8901352,143.4193801,1959.264994,280.3643481,1228.936289,,0.436882531,951.0144557,3442.091419
Ji'an,2011,13166,313.9368745,3192.163539,,16.13528057,2195.905238,,,8998.861585,7403.304925,424.265459,75.41884445,1518.826303,183.5814913,384.7380646,,4.657444594,147.1494324,2327.829827
Fuzhou,2011,13167,34.38689583,2080.991549,,35.0957678,1124.888411,,,7335.308842,5400.541462,173.5658751,57.14256781,998.6177435,182.5074344,918.4373581,,,89.93161452,2090.620977
Hohhot,2011,13191,,,,,,,,,0.189075813,15506.70215,5.309406781,1707.41373,227.7329203,,,5.372853068,8.912517922,17214.11588
Baotou,2011,13192,,,,,,,,,,25999.49218,0.759154656,1265.360729,437.629571,,,86.44275602,0.189528469,27264.85291
Wuhai,2011,13193,,,,,,,,,,441.2269055,,,71.98510147,,,698.5821291,,441.2269055
Ordos,2011,13200,,,,,,,10.59305266,,,75476.40826,0.022953397,608.851448,88.4364077,,7.770743672,10349.83617,0.905389738,76085.2597
Baynnur,2011,13201,,,,,,,0.930950984,,,28004.54653,116.7990451,5062.836208,123.1230594,,,31799.6784,60.77117653,33067.38274
Alxa,2011,13202,3.675299282,,,,,,218.1939001,,72.2091403,9038.201221,91.5255751,79.2284817,55.08694819,,,231965.7522,26.62330511,9117.429703
Yinchuan,2011,13203,0.210415297,,,,,,,,8.802453549,1389.152086,9.183522089,1876.75651,149.081202,,,106.0504782,,3265.908596
Shizuishan,2011,13204,,,,,,,,,1.675867061,2569.695274,6.569966873,1363.414984,92.24882,,,561.4809325,3.112406438,3933.110258
Wuzhong,2011,13205,,,,,,,254.9269355,,,23450.52547,3.173552172,2943.532216,146.1887523,,,674.8051137,,26394.05768
Guyuan,2011,13206,,,,110.2408993,24.63039467,,0.998523266,,0.406647406,10981.7792,,5453.113732,68.4145073,,,2.409121297,,16434.89293
Xining,2011,13207,3.785174063,,,,9.561651453,,,6.168733766,8.947975271,2302.754424,3.58363375,1070.997702,203.4732477,,,1.943042304,,3373.752126
Haidong,2011,13208,4.963672822,,,6.884418175,51.60741821,,,343.9927883,31.14261939,12535.38178,7.44671811,3259.742938,286.5191741,,,28.26504505,8.336643944,15795.12472
Haibei Tibetan,2011,13209,5.523881469,,,,1.790228656,,,150.8256282,30.34198354,29068.55729,31.54543533,747.5235928,67.03180238,,1.161236147,1972.595349,2262.483016,29816.08088
Huangnan Tibetan,2011,13210,0.806540125,,,,3.450599094,,,22.73415072,,17514.29677,1.466396901,51.48580761,16.92768071,,,44.37640775,6.158864894,17565.78257
Hainan Tibetan,2011,13211,0.201226859,,,,,,0.808140609,0.814906109,,38077.43291,25.40162738,398.5033357,63.68896552,,,2089.416914,2186.620397,38475.93625
Golog Tibetan,2011,13212,2.728545391,,,,9.229185621,,,63.19129562,1.32553707,73824.10428,33.31366516,5.870157301,18.72795139,,72.53465002,1223.357441,1355.021177,73829.97443
Haixi Mongol and Tibetan,2011,13214,,,,,,,4.325912016,,0.597659063,115602.0494,8.970037969,75.00301275,106.5018994,,2361.661593,204697.7114,2791.996013,115677.0524
Xi'an,2011,13215,,,,3091.306747,1235.349253,,,588.726233,137.9138431,122.1594283,0.826590828,4119.298655,885.9892119,8.045921547,,,,4249.504005
Tongchuan,2011,13216,,,,591.9695609,101.8900916,1.020568844,,74.90113793,461.1576273,125.298666,,2342.797698,63.38100089,101.2956395,,,,2569.392003
Baoji,2011,13217,0.827898813,,,8079.031175,1442.235334,78.05534117,,738.9027625,1361.476318,573.155316,9.859352031,5315.666629,269.0315467,620.3528944,,1.849793516,3.289269672,6509.174839
Xianyang,2011,13218,,,,753.9541518,60.66142561,24.87188216,,13.43741321,379.2378266,270.5374593,2.054226219,8479.907247,322.8799166,111.8568715,,,,8862.301578
Weinan,2011,13219,,,,998.675707,242.1696986,,,277.8195606,130.2827468,767.1978435,8.871300276,9753.067545,684.7356864,6.736791281,,11.09840047,,10527.00218
Yan'an,2011,13220,,,,5544.892987,1550.656626,10.29871838,,904.8240725,1963.215321,22519.83964,0.811174578,4318.071221,38.040762,37.64229905,,,,26875.55316
Hanzhong,2011,13221,1.046373344,,,10591.47721,3955.979276,,,9211.00085,710.4346945,48.23035021,3.347085734,1266.964218,97.91938572,1104.564281,,0.417927813,,2419.75885
Ankang,2011,13222,,,,9079.700719,1922.637769,,,10101.6655,368.2199025,47.91325428,19.3232835,178.049235,110.430469,1085.641849,,,0.420089469,1311.604338
Shangluo,2011,13223,,,,6525.887256,1050.652616,,,9352.714584,996.5977946,371.4104524,,748.6875762,36.684148,356.6262791,,,,1476.724308
Yulin,2011,13224,,,,,,,,,,42854.54097,0.172150478,288.5189292,133.2556355,,,60.84099998,22.16005586,43143.0599
Jinan,2011,13225,0.602770406,,,12.63121727,13.12212987,,,0.66682425,32.63511795,383.9903172,12.60209139,6795.893802,542.9726782,0.401200281,,0.400341344,33.98837991,7180.285319
Qingdao,2011,13226,0.804964234,,,18.91198078,4.629716063,,,4.629715438,3.21497128,579.0816635,62.83495512,8581.81649,1305.712043,,,8.736571284,235.0819674,9160.898153
Zibo,2011,13227,,,,21.52003565,18.97065724,,,0.200988016,12.73146486,352.8400146,2.600987359,4722.290067,930.3823558,,,1.390974984,10.67915465,5075.130082
Zaozhuang,2011,13228,,,,,,,,0.408607094,38.05136054,115.4930005,8.480631305,3715.602579,631.3721497,,,2.200380981,1.426944313,3831.095579
Dongying,2011,13229,,,,,,,,,0.199289141,851.6822337,48.90544197,4132.250184,547.9940917,,,895.618166,686.6393631,4983.932417
Yantai,2011,13230,,,,83.68671875,34.01662921,,,18.61720091,10.39330509,698.6817059,42.73245791,11481.5012,952.0637056,0.198592656,,48.2501005,192.4875237,12180.3815
Weifang,2011,13231,,,,15.67455741,12.47616808,,,0.401519953,193.0117348,783.8027765,13.95822907,12692.96738,1061.103011,0.400398703,,264.7960516,985.9888882,13477.17055
Jining,2011,13232,,,,0.203195766,,,,,87.58726093,301.8147995,504.253785,9060.721412,824.3063499,1.633832203,,0.449328847,503.4906183,9364.170044
Tai'an,2011,13233,,,,25.34713647,28.36701607,,,0.536191641,14.18370106,359.8947389,17.64456249,6684.272195,484.0764856,0.200805672,,2.829156031,128.0792236,7044.36774
Weihai,2011,13234,1.289934947,,,50.17165247,46.82453597,,,33.60339069,3.61555752,467.3024325,25.94782228,4368.61697,201.8701064,0.79396275,,11.01317645,129.838512,4836.713365
Rizhao,2011,13235,,,,8.122457681,,,,,,175.2463297,5.843779614,4656.541215,235.9470733,,,1.882106752,39.76935355,4831.787545
Laiwu,2011,13236,,,,2.53268404,1.093972063,,,,1.006145391,152.9006065,3.011069375,1719.21902,224.2798136,,,3.212171797,2.409382781,1872.119627
Linyi,2011,13237,,,,12.46379508,51.74168978,,,1.218873453,50.71259317,368.3091429,33.52477142,15199.41457,1174.540587,0.407003328,,5.882962734,91.23290606,15568.13072
Dezhou,2011,13238,,,,,,,,,0.68854453,68.04450948,0.399824297,10028.8259,426.6002321,,,,24.19149966,10096.87041
Liaocheng,2011,13239,,,,,,,,,,27.41734964,0.601583203,8081.174844,515.05878,,,0.200531547,10.64329715,8108.592194
Binzhou,2011,13240,,,,0.199785531,,,,,3.651137361,247.6772564,7.163879807,7305.017349,473.8072855,,,399.4252117,480.3076832,7552.694606
